,title,contents
3383,"[아이폰 관련주 테마주 시황-마감] SK하이닉스,삼성전자 등이 주도...","관련주 테마주 종가를 알아본다. 이 날 아이폰 관련주주를 견인한 것은 SK하이닉스 종목이다. SK하이닉스는 주당 92,800원의 거래가격으로 전일대비+4.74%의 등락률을 기록 아이폰 관련주테마주를 주도한 것으로..."
3384,"[30일 09시 백신/진단시약/방역(신종플루, AI 등) 테마주 시황-오전] 유바이오...","12월 30일 월요일 이시간 현재 백신/진단시약/방역(신종플루, AI 등) 테마주, 관련 현황을 알아본다. 09시... 60%의 등락률을 기록 백신/진단시약/방역(신종플루, AI 등)테마주를 주도하고 있는 것으로 알려졌다...."
3385,"[30일 09시 바이오인식(생체인식) 테마주 오전 시황] 드림텍,유니퀘스트 등이...","테마주, 관련 현황을 알아본다. 09시 19분 현재 바이오인식(생체인식)주를 견인하고 있는 것은 드림텍 종목이다. 드림텍은 주당 6,830원의 거래가격으로 전일대비+6.72%의 등락률을 기록 바이오인식(생체인식)테마주..."
3386,"[30일 09시 마스크 테마주 오전 시황] 락앤락,에스디생명공학 등이 주도","마스크 테마주, 관련 현황을 알아본다. 09시 15분 현재 마스크주를 견인하고 있는 것은 락앤락 종목이다. 락앤락은 주당 14,150원의 거래가격으로 전일대비+1.80%의 등락률을 기록 마스크테마주를 주도하고 있는..."
3387,"[30일 13시 출산장려정책 테마주 오후 시황] 웅진씽크빅,아가방컴퍼니 등이 주...","테마주, 관련 현황을 알아본다. 13시 23분 현재 출산장려정책주를 견인하고 있는 것은 웅진씽크빅 종목이다. 웅진씽크빅은 주당 3,175원의 거래가격으로 전일대비+20.72%의 등락률을 기록 출산장려정책테마주를..."
3388,"[13시 23분 엔젤산업 테마주 오후 시황] 웅진씽크빅,아가방컴퍼니 등이 상승세...","엔젤산업 테마주, 관련 현황을 알아본다. 13시 23분 현재 엔젤산업주를 견인하고 있는 것은 웅진씽크빅 종목이다. 웅진씽크빅은 주당 3,175원의 거래가격으로 전일대비+20.72%의 등락률을 기록 엔젤산업테마주를..."
3389,"호재에만 반응한다…불 붙은 코스피 2,180선 회복","이에 일본과의 분쟁시 반사이익이 기대되는 종목들, 이른바 애국테마주들이 급등하는 모습을 보였습니다.   유럽중앙은행(ECB)의 6,000억 유로(약 820조원)의 채권 추가 매입 결정 등으로 유동성 랠리 가능성은..."
3390,"[09시 17분 PCB(FPCB 등) 테마주 시황-오전] 자비스,일진머티리얼즈 등이 주도","등) 테마주, 관련 현황을 알아본다. 09시 17분 현재 PCB(FPCB 등)주를 견인하고 있는 것은 자비스 종목이다. 자비스는 주당 2,000원의 거래가격으로 전일대비+3.90%의 등락률을 기록 PCB(FPCB 등)테마주를 주도하고..."
3391,"美 헤지펀드들, 언택트株 팔고 낙폭 과대株 매수",헤지펀드 리서치업체인 피보털패스는 보고서에서 “헤지펀드들이 최근 재택 관련 테마주의 단기 상승이 정점에 이르렀고 경제가 재개되면 상황에 변화가 있을 것으로 보고 있다”며 “올 들어 4월까지 평균 39.5% 오른...
3392,"코로나로 갈곳 없는 돈, '오피스 거품' 키운다",과거 숱한 테마주들의 경우가 그랬고 EPS(주당순이익)에 근거한 PER(주가이익비율)이 아닌 SPS(주당매출)에 근거한 PSR(주가매출액비율)이라는 지표가 나올 때가 그랬다. 사후적으로 높은 가격수준을 정당화시키기 위해...
3393,"[RFID(NFC 등) 테마주 시황-마감] 에이스테크,에스넷 등이 주도","12월 16일 월요일 RFID(NFC 등) 테마주 종가를 알아본다. 이 날 RFID(NFC 등)주를 견인한 것은 에이스테크 종목이다. 에이스테크는 주당 7,680원의 거래가격으로 전일대비+6.22%의 등락률을 기록 RFID(NFC 등)테마주를..."
3394,"[16일 13시 스마트폰 테마주 오후 시황] 유티아이,에이스테크 등이 상승세 주...","스마트폰 테마주, 관련 현황을 알아본다. 13시 28분 현재 스마트폰주를 견인하고 있는 것은 유티아이 종목이다. 유티아이는 주당 17,600원의 거래가격으로 전일대비+7.32%의 등락률을 기록 스마트폰테마주를..."
3395,"[13시 24분 미디어(방송/신문) 테마주 오후 시황] 아시아경제,IHQ 등이 주도....","12월 16일 월요일 이시간 현재 미디어(방송/신문) 테마주, 관련 현황을 알아본다. 13시 24분 현재 미디어... 아시아경제는 주당 2,030원의 거래가격으로 전일대비+4.64%의 등락률을 기록 미디어(방송/신문)테마주를..."
3396,"[13시 25분 LCD장비 테마주 오후 시황] 케이엔제이,비아트론 등이 상승세 주도","LCD장비 테마주, 관련 현황을 알아본다. 13시 25분 현재 LCD장비주를 견인하고 있는 것은 케이엔제이 종목이다. 케이엔제이는 주당 10,100원의 거래가격으로 전일대비+7.10%의 등락률을 기록 LCD장비테마주를..."
3397,"[13시 23분 3D 낸드(NAND) 테마주 시황-오후] 피에스케이홀딩스,피에스케이 등...","12월 16일 월요일 이시간 현재 3D 낸드(NAND) 테마주, 관련 현황을 알아본다. 13시 23분 현재 3D 낸드(NAND)... 피에스케이홀딩스는 주당 8,570원의 거래가격으로 전일대비+8.76%의 등락률을 기록 3D 낸드(NAND)테마주를..."
3398,"[13시 29분 북한 광물자원개발 테마주 오후 시황] 한국주강,수산중공업 등이 ...","테마주, 관련 현황을 알아본다. 13시 29분 현재 북한 광물자원개발주를 견인하고 있는 것은 한국주강 종목이다. 한국주강은 주당 2,030원의 거래가격으로 전일대비+6.84%의 등락률을 기록 북한 광물자원개발테마주를..."
3399,"[16일 11시 증권 테마주 시황-오전] 코리아에셋투자증권,KTB투자증권 등이 상...","테마주, 관련 현황을 알아본다. 11시 12분 현재 증권주를 견인하고 있는 것은 코리아에셋투자증권 종목이다. 코리아에셋투자증권은 주당 10,850원의 거래가격으로 전일대비+9.49%의 등락률을 기록 증권테마주를..."
3400,"[4일 09시 갤럭시 부품주 테마주 시황-오전] 아모그린텍,삼성전기 등이 상승세...","테마주, 관련 현황을 알아본다. 09시 18분 현재 갤럭시 부품주주를 견인하고 있는 것은 아모그린텍 종목이다. 아모그린텍은 주당 15,350원의 거래가격으로 전일대비+4.07%의 등락률을 기록 갤럭시 부품주테마주를..."
3401,"[모바일솔루션(스마트폰) 테마주-마감] 키네마스터,네이블 등이 상승세 주도","테마주 종가를 알아본다. 이 날 모바일솔루션(스마트폰)주를 견인한 것은 키네마스터 종목이다. 키네마스터는 주당 11,900원의 거래가격으로 전일대비+11.21%의 등락률을 기록 모바일솔루션(스마트폰)테마주를..."
3402,"[반도체 재료/부품 테마주-마감] 케이엔제이,에프에스티 등이 상승세 견인중","재료/부품 테마주 종가를 알아본다. 이 날 반도체 재료/부품주를 견인한 것은 케이엔제이 종목이다. 케이엔제이는 주당 10,200원의 거래가격으로 전일대비+8.17%의 등락률을 기록 반도체 재료/부품테마주를 주도한..."
3403,"[13시 29분 원자력발전소 해체 테마주 시황-오후] 휴림로봇,우리기술 등이 주...","테마주, 관련 현황을 알아본다. 13시 29분 현재 원자력발전소 해체주를 견인하고 있는 것은 휴림로봇 종목이다. 휴림로봇은 주당 1,230원의 거래가격으로 전일대비+6.03%의 등락률을 기록 원자력발전소 해체테마주를..."
3404,"[가상화폐(비트코인 등) 테마주 시황-마감] 팍스넷,SCI평가정보 등이 주도...","등) 테마주 종가를 알아본다. 이 날 가상화폐(비트코인 등)주를 견인한 것은 팍스넷 종목이다. 팍스넷은 주당 4,040원의 거래가격으로 전일대비+29.90%의 등락률을 기록 가상화폐(비트코인 등)테마주를 주도한..."
3405,"[13시 23분 유전자 치료제/분석 테마주 시황-오후] 엑세스바이오,진원생명과학...","1월 23일 목요일 이시간 현재 유전자 치료제/분석 테마주, 관련 현황을 알아본다. 13시 23분 현재 유전자... 엑세스바이오는 주당 2,725원의 거래가격으로 전일대비+15.96%의 등락률을 기록 유전자 치료제/분석테마주를..."
3406,"[09시 19분 스마트폰 테마주 오전 시황] 동운아나텍,삼성SDI 등이 상승세 주도","스마트폰 테마주, 관련 현황을 알아본다. 09시 19분 현재 스마트폰주를 견인하고 있는 것은 동운아나텍 종목이다. 동운아나텍은 주당 9,320원의 거래가격으로 전일대비+4.60%의 등락률을 기록 스마트폰테마주를..."
3407,"[09시 18분 온실가스(탄소배출권) 테마주 오전 시황] 에코프로,에코바이오 등...","2월 4일 화요일 이시간 현재 온실가스(탄소배출권) 테마주, 관련 현황을 알아본다. 09시 18분 현재... 에코프로는 주당 23,650원의 거래가격으로 전일대비+3.73%의 등락률을 기록 온실가스(탄소배출권)테마주를..."
3408,"[4일 13시 희귀금속(희토류 등) 테마주 오후 시황] 삼화전자,에코마이스터 등...","2월 4일 화요일 이시간 현재 희귀금속(희토류 등) 테마주, 관련 현황을 알아본다. 13시 22분 현재 희귀금속... 삼화전자는 주당 3,395원의 거래가격으로 전일대비+25.97%의 등락률을 기록 희귀금속(희토류 등)테마주를..."
3409,"[09시 11분 2차전지 테마주 시황-오전] 디에이테크놀로지,SKC 등이 상승세 주...","테마주, 관련 현황을 알아본다. 09시 11분 현재 2차전지주를 견인하고 있는 것은 디에이테크놀로지 종목이다. 디에이테크놀로지는 주당 1,130원의 거래가격으로 전일대비+7.62%의 등락률을 기록 2차전지테마주를..."
3410,"[금융가 담화] 동학개미운동, 한몫 기회인가 실패한 베팅인가?","더 큰 수익률을 노리고 코스닥과 테마주에 뛰어든 모습인데요. 지난달 27일, 코스닥시장 거래대금이 14조8453억원으로 코스피를 뛰어넘었습니다. 코로나19과 관련된 테마주 중에선 한 달 동안 354.2% 뛴 종목도 있습니다...."
3411,"[09시 14분 희귀금속(희토류 등) 테마주 시황-오전] 노바텍,삼화전자 등이 주...","테마주, 관련 현황을 알아본다. 09시 14분 현재 희귀금속(희토류 등)주를 견인하고 있는 것은 노바텍 종목이다. 노바텍은 주당 18,800원의 거래가격으로 전일대비+3.01%의 등락률을 기록 희귀금속(희토류 등)테마주를..."
3412,"KB증권, '온라인 고객자산' 10조 돌파!","소액투자자 및 온라인 고객에게 전문 상담서비스를 제공하기 위해 개설된 Prime 센터는 지난 2월 개설 이후 시장테마주, 카드뉴스, 수급주도주, Prime 증권방송 등의 투자 컨텐츠 2,057개를 업로드하는 등 활발하게..."
3413,"[09시 17분 전력저장장치(ESS) 테마주 시황-오전] 엠플러스,삼화콘덴서 등이 ...","테마주, 관련 현황을 알아본다. 09시 17분 현재 전력저장장치(ESS)주를 견인하고 있는 것은 엠플러스 종목이다. 엠플러스는 주당 18,400원의 거래가격으로 전일대비+4.55%의 등락률을 기록 전력저장장치(ESS)테마주를..."
3414,"[고령화 사회(노인복지) 테마주-마감] SK바이오랜드,LG화학 등이 상승세 견인...","테마주 종가를 알아본다. 이 날 고령화 사회(노인복지)주를 견인한 것은 SK바이오랜드 종목이다. SK바이오랜드는 주당 27,300원의 거래가격으로 전일대비+3보합세의 등락률을 기록 고령화 사회(노인복지)테마주를..."
3415,"[13시 28분 자전거 테마주 오후 시황] 엔에스엔,극동유화 등이 상승세 견인중","자전거 테마주, 관련 현황을 알아본다. 13시 28분 현재 자전거주를 견인하고 있는 것은 엔에스엔 종목이다. 엔에스엔은 주당 1,815원의 거래가격으로 전일대비+7.72%의 등락률을 기록 자전거테마주를 주도하고 있는..."
3416,"[3일 13시 원자력발전소 해체 테마주 시황-오후] 휴비스,에이비프로바이오 등...","해체 테마주, 관련 현황을 알아본다. 13시 30분 현재 원자력발전소 해체주를 견인하고 있는 것은 휴비스 종목이다. 휴비스는 주당 7,300원의 거래가격으로 전일대비+28.30%의 등락률을 기록 원자력발전소 해체테마주..."
3417,"[고령화 사회(노인복지) 테마주 시황-마감] 인성정보,메타바이오메드 등이 주...","(노인복지) 테마주 종가를 알아본다. 이 날 고령화 사회(노인복지)주를 견인한 것은 인성정보 종목이다. 인성정보는 주당 2,400원의 거래가격으로 전일대비+8.60%의 등락률을 기록 고령화 사회(노인복지)테마주를..."
3418,[22일 13시 바이오시밀러(복제 바이오의약품) 테마주 시황-오후] 한올바이오파...,"1월 22일 수요일 이시간 현재 바이오시밀러(복제 바이오의약품) 테마주, 관련 현황을 알아본다. 13시 23분... 36%의 등락률을 기록 바이오시밀러(복제 바이오의약품)테마주를 주도하고 있는 것으로 알려졌다...."
3419,"[22일 13시 반도체 장비 테마주 시황-오후] 포인트엔지니어링,마이크로텍 등이...","1월 22일 수요일 이시간 현재 반도체 장비 테마주, 관련 현황을 알아본다. 13시 29분 현재 반도체 장비주를... 포인트엔지니어링은 주당 2,910원의 거래가격으로 전일대비+8.58%의 등락률을 기록 반도체 장비테마주를..."
3420,"[09시 15분 전자결제(전자화폐) 테마주 오전 시황] NHN한국사이버결제,카페24...","2월 3일 월요일 이시간 현재 전자결제(전자화폐) 테마주, 관련 현황을 알아본다. 09시 15분 현재... NHN한국사이버결제는 주당 24,700원의 거래가격으로 전일대비+2.07%의 등락률을 기록 전자결제(전자화폐)테마주를..."
3421,"[13시 28분 LCD 부품/소재 테마주 시황-오후] 와이엠씨,예선테크 등이 상승세...","소재 테마주, 관련 현황을 알아본다. 13시 28분 현재 LCD 부품/소재주를 견인하고 있는 것은 와이엠씨 종목이다. 와이엠씨는 주당 8,280원의 거래가격으로 전일대비+12.65%의 등락률을 기록 LCD 부품/소재테마주를..."
3422,"[22일 09시 영상콘텐츠 테마주 오전 시황] 이에스에이,스튜디오드래곤 등이 주...","영상콘텐츠 테마주, 관련 현황을 알아본다. 09시 18분 현재 영상콘텐츠주를 견인하고 있는 것은 이에스에이 종목이다. 이에스에이는 주당 1,445원의 거래가격으로 전일대비+11.58%의 등락률을 기록 영상콘텐츠테마주..."
3423,"[22일 09시 슈퍼박테리아 테마주 시황-오전] 파루,영진약품 등이 주도...","슈퍼박테리아 테마주, 관련 현황을 알아본다. 09시 14분 현재 슈퍼박테리아주를 견인하고 있는 것은 파루 종목이다. 파루는 주당 3,815원의 거래가격으로 전일대비+2.55%의 등락률을 기록 슈퍼박테리아테마주를..."
3424,"[9일 09시 반도체 재료/부품 테마주 시황-오전] 덕산테코피아,에스앤에스텍 등...","1월 9일 목요일 이시간 현재 반도체 재료/부품 테마주, 관련 현황을 알아본다. 09시 19분 현재 반도체 재료... 덕산테코피아는 주당 18,150원의 거래가격으로 전일대비+5.83%의 등락률을 기록 반도체 재료/부품테마주를..."
3425,"[OLED(유기 발광 다이오드) 테마주-마감] 참엔지니어링,영우디에스피 등이 상...","테마주 종가를 알아본다. 이 날 OLED(유기 발광 다이오드)주를 견인한 것은 참엔지니어링 종목이다. 참엔지니어링은 주당 1,370원의 거래가격으로 전일대비+7.45%의 등락률을 기록 OLED(유기 발광 다이오드)테마주..."
3426,"[27일 13시 3D 프린터 테마주 오후 시황] 한국테크놀로지,하이비젼시스템 등이...","테마주, 관련 현황을 알아본다. 13시 25분 현재 3D 프린터주를 견인하고 있는 것은 한국테크놀로지 종목이다. 한국테크놀로지는 주당 1,810원의 거래가격으로 전일대비+9.70%의 등락률을 기록 3D 프린터테마주를..."
3427,"[13시 27분 고령화 사회(노인복지) 테마주 오후 시황] 엔지켐생명과학,오스코...","12월 27일 금요일 이시간 현재 고령화 사회(노인복지) 테마주, 관련 현황을 알아본다. 13시 27분 현재... 엔지켐생명과학은 주당 66,300원의 거래가격으로 전일대비+7.11%의 등락률을 기록 고령화 사회(노인복지)테마주..."
3428,"[백신/진단시약/방역(신종플루, AI 등) 테마주-마감] 큐브앤컴퍼니,보령제약 ...","12월 27일 금요일 백신/진단시약/방역(신종플루, AI 등) 테마주 종가를 알아본다. 이 날 백신/진단시약... 38%의 등락률을 기록 백신/진단시약/방역(신종플루, AI 등)테마주를 주도한 것으로 알려졌다...."
3429,"대박난 영화 '기생충'으로 '바른손, 주가 +23.19% 폭등","2월 11일 화요일 이시간 현재 모바일콘텐츠(스마트폰/태블릿PC) 테마주, 관련 현황에 바른손이 폭발적인... 19%의 등락률을 기록하면서 모바일콘텐츠(스마트폰/태블릿PC)테마주를 크게 이끌고 있다...."
3430,"[9일 09시 영화 테마주 시황-오전] 쇼박스,바른손이앤에이 등이 주도...","1월 9일 목요일 이시간 현재 영화 테마주, 관련 현황을 알아본다. 09시 16분 현재 영화주를 견인하고 있는 것은 쇼박스 종목이다. 쇼박스는 주당 4,010원의 거래가격으로 전일대비+5.11%의 등락률을 기록 영화테마주..."
3431,"[기업인수목적회사(SPAC) 테마주 시황-마감] IBKS제12호스팩,DB금융스팩7호 등...",1월 21일 화요일 기업인수목적회사(SPAC) 테마주 종가를 알아본다. 이 날 기업인수목적회사(SPAC)주를... 98%의 등락률을 기록 기업인수목적회사(SPAC)테마주를 주도한 것으로 알려졌다. 코스닥상장기업인...
3432,"[日 불매운동 관련주 테마주-마감] 깨끗한나라,아가방컴퍼니 등이 상승세 견인...","관련주 테마주 종가를 알아본다. 이 날 日 불매운동 관련주주를 견인한 것은 깨끗한나라 종목이다. 깨끗한나라는 주당 3,110원의 거래가격으로 전일대비+29.85%의 등락률을 기록 日 불매운동 관련주테마주를 주도한..."
3433,"[09시 11분 메르스 코로나 바이러스 테마주 오전 시황] 오리엔트바이오,진매트...","1월 21일 화요일 이시간 현재 메르스 코로나 바이러스 테마주, 관련 현황을 알아본다. 09시 11분 현재... 60%의 등락률을 기록 메르스 코로나 바이러스테마주를 주도하고 있는 것으로 알려졌다. 코스피상장기업인..."
3434,"[21일 13시 우주항공산업 테마주 오후 시황] 한화에어로스페이스,현대로템 등...","1월 21일 화요일 이시간 현재 우주항공산업 테마주, 관련 현황을 알아본다. 13시 29분 현재... 한화에어로스페이스는 주당 35,800원의 거래가격으로 전일대비+2.43%의 등락률을 기록 우주항공산업테마주를 주도하고..."
3435,"[09시 16분 수자원(양적/질적 개선) 관련주 테마주 시황-오전] 대우건설,유신...","1월 21일 화요일 이시간 현재 수자원(양적/질적 개선) 관련주 테마주, 관련 현황을 알아본다. 09시 16분... 01%의 등락률을 기록 수자원(양적/질적 개선) 관련주테마주를 주도하고 있는 것으로 알려졌다...."
3436,"[09시 17분 원자력발전 테마주 오전 시황] 대우건설,보성파워텍 등이 주도","원자력발전 테마주, 관련 현황을 알아본다. 09시 17분 현재 원자력발전주를 견인하고 있는 것은 대우건설 종목이다. 대우건설은 주당 4,790원의 거래가격으로 전일대비+3.01%의 등락률을 기록 원자력발전테마주를..."
3437,"[21일 09시 캐릭터상품 테마주 시황-오전] 쌍방울,캐리소프트 등이 주도...","캐릭터상품 테마주, 관련 현황을 알아본다. 09시 15분 현재 캐릭터상품주를 견인하고 있는 것은 쌍방울 종목이다. 쌍방울은 주당 1,070원의 거래가격으로 전일대비+1.90%의 등락률을 기록 캐릭터상품테마주를..."
3438,"[09시 16분 밥솥 테마주 오전 시황] 어보브반도체,쿠쿠홀딩스 등이 주도...","밥솥 테마주, 관련 현황을 알아본다. 09시 16분 현재 밥솥주를 견인하고 있는 것은 어보브반도체 종목이다. 어보브반도체는 주당 7,970원의 거래가격으로 전일대비+1.53%의 등락률을 기록 밥솥테마주를 주도하고..."
3439,"[13시 25분 시스템반도체 테마주 시황-오후] DB하이텍,피에스케이 등이 주도....","테마주, 관련 현황을 알아본다. 13시 25분 현재 시스템반도체주를 견인하고 있는 것은 DB하이텍 종목이다. DB하이텍은 주당 29,700원의 거래가격으로 전일대비+6.07%의 등락률을 기록 시스템반도체테마주를 주도하고..."
3440,"[13시 24분 항공기부품 테마주 시황-오후] 휴니드,유니맥스글로벌 등이 상승세...","항공기부품 테마주, 관련 현황을 알아본다. 13시 24분 현재 항공기부품주를 견인하고 있는 것은 휴니드 종목이다. 휴니드는 주당 8,330원의 거래가격으로 전일대비+13.95%의 등락률을 기록 항공기부품테마주를..."
3441,"[8일 09시 방위산업/전쟁 및 테러 테마주 시황-오전] 한일단조,유니맥스글로벌...","1월 8일 수요일 이시간 현재 방위산업/전쟁 및 테러 테마주, 관련 현황을 알아본다. 09시 13분 현재... 한일단조는 주당 1,970원의 거래가격으로 전일대비+8.54%의 등락률을 기록 방위산업/전쟁 및 테러테마주를..."
3442,"‘채무 부담’ 중소 상장사들, 빚 갚으려 유상증자",특히 적자를 지속하거나 테마주로 묶여 단기 투기세력의 자금이 모인 기업의 경우 개인투자자들을... 에코마이스터는 최근 대규모 유상증자 소식에 급락세를 보이는가 하면 남북경협 테마주로 묶여 급등하는 등...
3443,"[13시 25분 5G(5세대 이동통신) 테마주 오후 시황] 오이솔루션,이노와이어리스...","12월 26일 목요일 이시간 현재 5G(5세대 이동통신) 테마주, 관련 현황을 알아본다. 13시 25분 현재 5G(5세대... 오이솔루션은 주당 46,550원의 거래가격으로 전일대비+9.53%의 등락률을 기록 5G(5세대 이동통신)테마주를..."
3444,"[13시 22분 갤럭시 부품주 테마주 오후 시황] 코리아써키트,켐트로닉스 등이 ...","테마주, 관련 현황을 알아본다. 13시 22분 현재 갤럭시 부품주주를 견인하고 있는 것은 코리아써키트 종목이다. 코리아써키트는 주당 11,200원의 거래가격으로 전일대비+8.21%의 등락률을 기록 갤럭시 부품주테마주..."
3445,"[26일 13시 터치패널(스마트폰/태블릿PC) 테마주 시황-오후] 에스맥,파인텍 등...","12월 26일 목요일 이시간 현재 터치패널(스마트폰/태블릿PC) 테마주, 관련 현황을 알아본다. 13시 26분... 에스맥은 주당 1,035원의 거래가격으로 전일대비+5.18%의 등락률을 기록 터치패널(스마트폰/태블릿PC)테마주를..."
3446,"[09시 17분 철도 테마주 오전 시황] 유신,대아티아이 등이 주도","12월 26일 목요일 이시간 현재 철도 테마주, 관련 현황을 알아본다. 09시 17분 현재 철도주를 견인하고 있는 것은 유신 종목이다. 유신은 주당 19,800원의 거래가격으로 전일대비+2.59%의 등락률을 기록 철도테마주를..."
3447,"[26일 13시 그래핀 테마주 시황-오후] 덕산하이메탈,국일제지 등이 주도...","그래핀 테마주, 관련 현황을 알아본다. 13시 28분 현재 그래핀주를 견인하고 있는 것은 덕산하이메탈 종목이다. 덕산하이메탈은 주당 6,950원의 거래가격으로 전일대비+4.20%의 등락률을 기록 그래핀테마주를..."
3448,"[26일 09시 영화 테마주 시황-오전] 덱스터,쎄니트 등이 주도...","12월 26일 목요일 이시간 현재 영화 테마주, 관련 현황을 알아본다. 09시 13분 현재 영화주를 견인하고 있는 것은 덱스터 종목이다. 덱스터는 주당 7,520원의 거래가격으로 전일대비+3.01%의 등락률을 기록 영화테마주..."
3449,"[20일 13시 백신/진단시약/방역(신종플루, AI 등) 테마주 시황-오후] 진매트릭...","1월 20일 월요일 이시간 현재 백신/진단시약/방역(신종플루, AI 등) 테마주, 관련 현황을 알아본다. 13시... 94%의 등락률을 기록 백신/진단시약/방역(신종플루, AI 등)테마주를 주도하고 있는 것으로 알려졌다...."
3450,"[20일 09시 메르스 코로나 바이러스 테마주 시황-오전] 진원생명과학,진매트릭...","1월 20일 월요일 이시간 현재 메르스 코로나 바이러스 테마주, 관련 현황을 알아본다. 09시 11분 현재... 진원생명과학은 주당 2,895원의 거래가격으로 전일대비+19.14%의 등락률을 기록 메르스 코로나 바이러스테마주..."
3451,"[13시 24분 플렉서블 디스플레이 테마주 시황-오후] 일진디스플,에스에프에이...","12월 12일 목요일 이시간 현재 플렉서블 디스플레이 테마주, 관련 현황을 알아본다. 13시 24분 현재... 일진디스플은 주당 3,415원의 거래가격으로 전일대비+2.55%의 등락률을 기록 플렉서블 디스플레이테마주를..."
3452,"[10시 40분 방위산업 테마주 오전 시황] 풍산,한화에어로스페이스 등이 주도","방위산업 테마주, 관련 현황을 알아본다. 10시 40분 현재 방위산업주를 견인하고 있는 것은 풍산 종목이다. 풍산은 주당 22,600원의 거래가격으로 전일대비+1.12%의 등락률을 기록 방위산업테마주를 주도하고 있는..."
3453,"[12일 13시 스마트폰 부품주 테마주 시황-오후] 멜파스,SK하이닉스 등이 주도...","부품주 테마주, 관련 현황을 알아본다. 13시 26분 현재 스마트폰 부품주주를 견인하고 있는 것은 멜파스 종목이다. 멜파스는 주당 1,590원의 거래가격으로 전일대비+3.92%의 등락률을 기록 스마트폰 부품주테마주..."
3454,"[12일 10시 지주회사 테마주 오전 시황] 한국금융지주,삼양홀딩스 등이 주도....","지주회사 테마주, 관련 현황을 알아본다. 10시 39분 현재 지주회사주를 견인하고 있는 것은 한국금융지주 종목이다. 한국금융지주는 주당 69,500원의 거래가격으로 전일대비+1.91%의 등락률을 기록 지주회사테마주..."
3455,"[12일 13시 LBS관련주 테마주 오후 시황] 파트론,한양디지텍 등이 상승세 견인...","LBS관련주 테마주, 관련 현황을 알아본다. 13시 23분 현재 LBS관련주주를 견인하고 있는 것은 파트론 종목이다. 파트론은 주당 13,700원의 거래가격으로 전일대비+4.98%의 등락률을 기록 LBS관련주테마주를 주도하고..."
3456,"[10시 34분 LED산업 테마주 오전 시황] 금호전기,일진디스플 등이 상승세 견인...","LED산업 테마주, 관련 현황을 알아본다. 10시 34분 현재 LED산업주를 견인하고 있는 것은 금호전기 종목이다. 금호전기는 주당 3,510원의 거래가격으로 전일대비+4.00%의 등락률을 기록 LED산업테마주를 주도하고..."
3457,"[12일 13시 교육 테마주 시황-오후] YBM넷,멀티캠퍼스 등이 상승세 주도","12월 12일 목요일 이시간 현재 교육 테마주, 관련 현황을 알아본다. 13시 28분 현재 교육주를 견인하고 있는 것은 YBM넷 종목이다. YBM넷은 주당 3,855원의 거래가격으로 전일대비+2.80%의 등락률을 기록 교육테마주를..."
3458,"[금 관련주 테마주 시황-마감] 정산애강,고려아연 등이 상승세 주도","12월 12일 목요일 금 관련주 테마주 종가를 알아본다. 이 날 금 관련주주를 견인한 것은 정산애강 종목이다. 정산애강은 주당 2,090원의 거래가격으로 전일대비+3.21%의 등락률을 기록 금 관련주테마주를 주도한..."
3459,"[12일 10시 엔터테인먼트 테마주 오전 시황] 소리바다,SBS콘텐츠허브 등이 주...","테마주, 관련 현황을 알아본다. 10시 35분 현재 엔터테인먼트주를 견인하고 있는 것은 소리바다 종목이다. 소리바다는 주당 741원의 거래가격으로 전일대비+3.35%의 등락률을 기록 엔터테인먼트테마주를 주도하고..."
3460,정지원 한국거래소 이사장 “2020년 혁신금융 가속화ㆍ정치 테마주 집중감시”,정치 테마주와 불법 공매도 등에 대한 집중감시를 통해 시장의 불건전 행위로부터 투자자의 피해가... 정치 테마주와 불법 공매도 등에 대한 집중감시를 통해 시장의 불건전 행위로부터 투자자의 피해가 최소화되도록...
3461,"[폐기물처리 테마주-마감] 제넨바이오,태영건설 등이 상승세 견인중","1월 7일 화요일 폐기물처리 테마주 종가를 알아본다. 이 날 폐기물처리주를 견인한 것은 제넨바이오 종목이다. 제넨바이오는 주당 2,070원의 거래가격으로 전일대비+7.53%의 등락률을 기록 폐기물처리테마주를..."
3462,"[13시 25분 인터넷은행 테마주 오후 시황] NICE평가정보,엑셈 등이 상승세 주...","테마주, 관련 현황을 알아본다. 13시 25분 현재 인터넷은행주를 견인하고 있는 것은 NICE평가정보 종목이다. NICE평가정보는 주당 14,500원의 거래가격으로 전일대비+8.21%의 등락률을 기록 인터넷은행테마주를..."
3463,"[7일 13시 증강현실(AR) 테마주 오후 시황] 위지윅스튜디오,한빛소프트 등이 ...","1월 7일 화요일 이시간 현재 증강현실(AR) 테마주, 관련 현황을 알아본다. 13시 26분 현재 증강현실(AR)주를... 위지윅스튜디오는 주당 6,450원의 거래가격으로 전일대비+10.45%의 등락률을 기록 증강현실(AR)테마주를..."
3464,"[SNS(소셜네트워크서비스) 테마주 시황-마감] 이루온,NHN벅스 등이 상승세 주...","테마주 종가를 알아본다. 이 날 SNS(소셜네트워크서비스)주를 견인한 것은 이루온 종목이다. 이루온은 주당 1,530원의 거래가격으로 전일대비+4.08%의 등락률을 기록 SNS(소셜네트워크서비스)테마주를 주도한..."
