,contents
255,"멈췄던 협력업체 공장도 재가동… 시, 부족 인력 확보 위해 각종 지원한국의 조선업 수주량이 2년 연속 세계 1위를 달성하면서 울산의 조선업 경기도 기지개를 켜고 있다. 9일 지역 상공계 등에 따르면 현대중공업과 현대미포조선의 지난 2016년 수주 실적은 49척이었다. 2010~2015년 사이 평균 수주량의 절반도 안됐다. 2018년에는 126척을 수주하며 2013년 이후 최대 실적을 올렸으며 2019년도 135척을 수주했다. 현대중공업은  올해 수주 목표액을 지난해보다 21% 증가한 159억달러로 잡았다. 2014년 이후 가장 높은 수치다. 현대중공업의 수주가 늘어나자  협력업체인 세진중공업도 지난 2017년 3월 이후 공장 문을 닫은 울산 학남공장을 다시 가동하기 시작했다. 세진중공업은 현대중공업의 LNG 연료탱크를 제작한다. 조선업 경기가 살아나자 다른 업종으로 빠져나갔던 조선업 기술자들도 다시  현장으로 돌아오고 있다. 울산지역  조선업 고용보험 피보험자수는 2015년 6만3039명에서 2018년 3만4073명으로 줄었다가 지난해에는 11월까지 166명이 증가한 3만4239명을 기록했다. 울산시는 조선업 부족 인력을 확보하기 위해 선제적 대응책에 나섰다. 시는 2021년까지 부족한 기능인력이 4700명에 달할 것으로 보고 있다. 시는 조선소와 협력회사가 키우는 기능 인력 훈련생에게 매월 훈련비 100만원을 주고, 울산으로 전입하는 훈련생에게는 주거비와 근속장려금 100만원을 지급한다. 조선업 협력업체에도 경영안정 자금 250억원을 지원하기로 했다. 또 조선업 취업 설명회와 채용박람회를 열고 구인·구직 만남의 날을 수시로 열 예정이다. 조선업 경기가 좀 살아나자 지역 부동산도 활기를 띠고 있다. 울산지역 아파트매매가격지수도 지난해 3분기에 30개월만에 상승세로 반전했고 개별공시지가도 오르고 주택재개발사업도  활성화되고 있다. 하지만 지역 조선업계는 조선업이 회복세에 들어섰다고 단언하기 힘들다는 지적도 있다. 조선업계 관계자는 “조선 경기는 향후 5년 정도 좋아질 걸로 예상되지만 조선기자재 업체마다 체감온도차가 너무 크다”며 “본격적인 회복세는 아직 멀었다”고 했다.울산=조원일 기자"
256,권평오 KOTRA 사장(오른쪽)이 지난 26일 부산 벡스코에서 열린 ‘조선해양기자재 중소·중견기업 간담회’에서 발언을 하고 있다. 이날 간담회에는 KOTRA 서비스를 이용한 부산·경남 지역 10개사가 참석했다. (코트라 제공) 2020.6.28/뉴스1pjh2035@news1.kr
257,"부산서 조선해양기자재 중소·중견기업 간담회KOTRA가 지난 26일 부산광역시에서 '조선해양기자재 중소·중견기업 간담회'를 열고 부산과 경남 지역 기업 지원에 나섰다.KOTRA는 이번 간담회에서 수출 판로 개척과 부품·원자재 수급에 어려움을 겪고 있는 국내 기업들의 목소리를 듣고 다양한 사업을 안내했다. 산업별 온라인 상품관 등 서비스를 통해 우리 기업들이 새로운 방식으로 바이어를 발굴할 수 있게 돕는 동시에 '산업 코디네이터' 사업을 개발해 산업별 맞춤형 지원체계를 마련했다.산업 코디네이터는 KOTRA 해외무역관 근무 경력자, 현장 경험이 있는 전문가 등이 직접 나서서 산업 트렌드와 상품 특성에 맞는 수출 마케팅을 제공하는 서비스다. 시장 조사부터 바이어 발굴, 해외시장 진출에 이르기까지 수출판로 개척 전 과정이 포함됐다. KOTRA의 산업 코디네이터는 조선 분야 뿐만 아니라 디지털 무역, 소비재, 스마트팜 등 19개 산업을 대상으로 마련됐다.권평오 KOTRA 사장은 ""조선 분야는 전세계적으로 어려움을 겪고 있으나 환경 규제가 강화되면서 친환경·고효율 선박 수요가 늘어날 것으로 예상된다""며 ""산업·고객별 맞춤 사업을 확대해 중소·중견기업이 해외시장에서 돌파구를 찾을 수 있도록 노력하겠다""고 밝혔다. [박윤구 기자]"
258,"안정자금 지원 외에도 금리인하, 만기연장, 등 기업별 유연한 대책 실시[박호경 기자(=부산)"
259,"부산시가 코로나19로 자금난을 겪고 있는 지역 중소기업의 부담을 덜어주기 위해 기존 지원 혜택을 늘리는 등 정책자금 계획을 일부 변경한다. (사진=부산시청 제공)부산시가 코로나19로 자금난을 겪고 있는 지역 중소기업의 부담을 덜어주기 위해 기존 지원 혜택을 늘리는 등 정책자금 계획을 일부 변경한다고  26일 밝혔다. 시는 앞서 지난 3월 소기업 경영안정자금, 소상공인 임대료 특별자금 등 2,000억 규모의 자금을 신설하고, 자동차부품기업 특례보증 신용등급을 B-에서 CCC-로 완화, 창업특례자금과 시설자금의 금리를 2%대 → 1%대로 인하했다. 지난달 14일에는 제3차 경제활성화 전략회의를 열어 포스트 코로나 대비를 위한 기업 유동성 지원 확대를 발표했다. 후속 조치로 이번 금융지원은 금리인하, 만기연장, 자금지원 조건완화 등 보다 유연한 대책으로 준비했다. 구체적 지원내용으로는 ▲육성자금 3.7% → 3.3% 금리인하(-0.4%) ▲2020년 만기도래 조선·해양기자재 특례보증 1년 만기연장 ▲2020년 상환도래 육성자금 1년 상환 연장 ▲ 2020년 만기도래 소상공인 특별자금 1년 만기연장 ▲중소기업 육성·운전자금 상환조건 선택 폭 확대 ▲ 운전자금 3회 → 4회 지원 횟수 상향 등이다.육성자금의 경우 당초 3.7%에서 3.3%로 0.4%p 금리를 인하한다. 부산시의 0.8% 이차보전 지원을 고려하면, 실질적인 기업부담은 2.9% → 2.5%이다. 상대적으로 체감 수치가 높았던 육성자금 금리를 낮춰 기업의 신규 투자 촉진을 이끈다는 방침이다. 현재 지원 중인 이차보전도 0.8%~1.1%(우대) 그대로 유지해 기업이 실제 체감하는 혜택은 클 것으로 보인다.부산의 주력산업인 조선·해양기자재 대상 특례보증의 경우에도 물동량 감소, 조선업 경기악화, 국내외 경기상황 등을 고려해 올해 만기도래 부분에 대해 만기를 1년 연장 지원한다. 약 60개 업체(165억 상당)가 도움을 받을 것으로 예상된다.  또, 올해 분할상환이 도래하는 육성자금 건(2017년 대출)에 대해서도 총 8년 만기 내에서 원금 상환을 1년 연장(3년 거치 5년 분할상환 → 4년 거치 4년 분할상환)해 143개 기업(898억 원 상당)이 자금 애로사항을 해소할 수 있게 됐다. 올해 만기 도래하는 소상공인 특별자금(2017년 대출 건, 3년 만기분)에 대해서도 1년 만기 연장하여 1,400여 업체(309억 원 상당) 소상공인의 근심을 덜 수 있도록 했다. 연장 기간 이차보전도 0.8~1.7%(창업 3년 미만 우대)를 변함없이 지원한다. 만기(상환)연장 신청은 보증기관 및 대출금 취급 금융기관에서 상환 혹은 만기기간 1년 연장에 대해 승인이 돼야 가능하며 접수 이전에 해당 기관을 통해 반드시 연장 가능 여부를 확인해야 한다.중소기업의 원활한 자금 운용을 위해 신규 신청분 대상으로 육성자금 상환조건을 기존 '3년 거치 5년 분할상환' 외에도 '4년 거치 4년 분할상환' 추가, 운전자금 역시 기존 '3년 일시상환' 뿐만 아니라 '2년 거치 1년 분할'의 상환조건을 추가해 기업의 대출금 상환조건 선택 폭을 넓히기로 했다. 운전자금 지원 횟수를 기존 3회에서 최대 4회까지 상향하여 기업당 최대 12년까지 정책자금 지원을 받을 수 있도록 한다.정책자금 공백을 해소하고 운전자금 수요증가 등 실수요를 반영해 육성자금과 운전자금 간 규모를 탄력적으로 운용, 보다 많은 기업이 혜택을 받을 수 있도록 지원하기로 했다. 유동성 지원 관련 문의 및 접수는 부산신용보증재단과 부산경제진흥원으로 하면 되고, 부산시 홈페이지에서도 확인할 수 있다. 변경 공고는 7월 1일부터 시행한다.변성완 부산시장 권한대행은 ""이번 정책자금 변경계획이 자금난을 겪고 있는 지역 중소기업의 경영안정에 도움이 되기를 바란다""면서 ""앞으로도 기업 경영 한계상황을 최소화하고 중소기업에 도움이 될 수 있는 다양한 정책방안을 마련해 정책금융 지원을 강화해 나갈 것""이라고 말했다. "
260,"부산시가 신종 코로나바이러스 감염증(코로나19) 장기화로 자금난을 겪는 중소기업에 금융지원을 강화한다고 26일 밝혔다.     시는 지난 3월 소기업 경영안정 자금, 소상공인 임대료 특별자금 등 2천억원 규모의 자금을 지원했다.    자동차부품 기업 특례보증 신용등급을 완화하고, 창업 특례자금과 시설자금의 금리를 2%대에서 1%대로 인하했다.    지난 5월에는 제3차 경제 활성화 전략회의를 열어 포스트 코로나 대비를 위한 기업 유동성 지원 확대 계획을 발표했다.    이번 금융지원은 금리 인하, 만기 연장, 자금지원 조건 완화 등이 핵심이다.     시는 육성자금 금리를 3.7%에서 3.3%로 인하한다.    올해 만기가 도래하는 조선·해양 기자재 특례보증 만기와 소상공인 특별자금 만기를 1년 연장한다.    올해 상환도래 육성자금 상환도 1년 연장해주고, 중소기업 육성·운전자금 상환조건 선택 폭도 확대하며, 운전자금 지원 횟수도 3회에서 4회로 상향한다.     만기(상환) 연장 신청은 보증기관이나 대출금 취급 금융기관에서 1년 연장 승인이 돼야 가능하다.    신청하기 전에 해당 기관에 반드시 연장 가능 여부를 확인해야 한다.    유동성 지원 관련 문의와 접수는 부산신용보증재단과 부산경제진흥원으로 하면 된다.    부산시 홈페이지(www.busan.go.kr → 부산 소식 → 고시공고 → 2020년 중소기업 자금지원계획 2차 변경 공고)에서도 확인할 수 있으며, 변경 공고는 7월 1일부터 시행한다.   "
261,"부산시는 코로나19로 자금난을 겪고 있는 지역 중소기업의 금융부담 경감을 위해 기존 지원 혜택을 늘리는 등 정책자금 계획을 일부 변경한다고 26일 밝혔다. 시는 우선 육성자금을 3.7%에서 3.3%로 0.4%p 금리를 인하한다. 부산시의 0.8% 이차보전 지원을 고려하면, 실질적인 기업부담은 2.9% → 2.5%로 상대적으로 체감 수치가 높았던 육성자금 금리를 낮춤으로써 기업의 신규 투자 촉진을 활성화한다. 현재 지원 중인 이차보전도 0.8%~1.1%(우대) 그대로 유지하므로 기업이 실제 체감하는 혜택은 클 것으로 보인다.주력산업인 조선·해양기자재 대상 특례보증의 경우에도 물동량 감소, 조선업 경기악화 및 국내외 경기상황 등을 고려하여 올해 만기도래 부분에 대해 만기를 1년 연장 지원한다. 시 조사결과 약 60개 업체가 165억 상당의 도움을 받을 것으로 예상된다.  올해 분할상환이 도래하는 육성자금에 대해서도 총 8년 만기 내에서 원금 상환을 1년 연장한다. 만기(상환)연장 신청은 보증기관 및 대출금 취급 금융기관에서 상환 혹은 만기기간 1년 연장에 대해 승인이 되어야 가능하며 접수 이전에 해당 기관을 통해 반드시 연장 가능 여부를 확인해야 한다.중소기업의 원활한 자금 운용을 위해 신규 신청분 대상으로 육성자금 상환조건을 기존 ‘3년 거치 5년 분할상환’ 외에도 ‘4년 거치 4년 분할상환’을 추가한다. 운전자금 역시 기존 ‘3년 일시상환’ 뿐만 아니라 ‘2년 거치 1년 분할’의 상환조건을 추가해 기업의 대출금 상환조건 선택 폭을 넓히기로 했다. 운전자금 지원 횟수를 기존 3회에서 최대 4회까지 상향해 기업당 최대 12년까지 정책자금 지원을 받을 수 있도록 한다.유동성 지원 관련 문의 및 접수는 부산신용보증재단과 부산경제진흥원으로 하면 되고, 부산시 홈페이지에서도 확인할 수 있다. 변경 공고는 7월1일부터 시행한다.변성완 부산시장 권한대행은 ""이번 정책자금 변경계획이 자금난을 겪고 있는 지역 중소기업의 경영안정에 도움이 되기를 바란다""며 ""앞으로도 기업 경영 한계상황을 최소화하고 중소기업에 도움이 될 수 있는 다양한 정책방안을 마련하여 정책금융 지원을 강화해 나갈 것""이라고 밝혔다"
262," 부산시(시장 권한대행 변성완)는 코로나바이러스감염증-19(코로나19)로 자금난을 겪고 있는 지역 중소기업의 금융부담을 낮추기 위해 기존 지원 혜택을 늘리는 등 정책자금 지원을 강화한다고 26일 밝혔다.지난 3월, 부산시는 코로나19에 선제적으로 대응하기 위해 소기업 경영안정자금, 소상공인 임대료 특별자금 등 2000억원 규모의 자금을 신설하고, 자동차부품기업 특례보증 신용등급을 B-에서 CCC-로 완화, 창업특례자금과 시설자금의 금리를 1%대로 인하했다.또한 5월 14일에는 제3차 경제활성화 전략회의를 열어 포스트 코로나 대비를 위한 기업 유동성 지원 확대를 발표했으며, 후속 조치로 금리인하, 만기연장, 자금지원 조건완화 등 이번 금융지원 대책을 준비했다.구체적 지원내용으로는 ▷육성자금 3.7% → 3.3% 금리인하(-0.4%) ▷2020년 만기도래 조선·해양기자재 특례보증 1년 만기연장 ▷2020년 상환도래 육성자금 1년 상환 연장 ▷2020년 만기도래 소상공인 특별자금 1년 만기연장 ▷중소기업 육성·운전자금 상환조건 선택 폭 확대 ▷운전자금 3회 → 4회 지원 횟수 상향 등이다.육성자금의 경우 당초 3.7%에서 3.3%로 0.4%p 금리를 인하한다. 부산시의 0.8% 이차보전 지원을 고려하면, 실질적인 기업부담을 2.9%에서 2.5%로 낮춤으로써 기업의 신규 투자 촉진을 활성화한다. 현재 지원 중인 이차보전도 0.8%~1.1%(우대) 그대로 유지해 기업이 실제 체감하는 혜택은 클 것으로 보인다.부산의 주력산업인 조선·해양기자재 대상 특례보증의 경우에도 물동량 감소, 조선업 경기악화 및 국내외 경기상황 등을 고려해 올해 만기도래 부분에 대해 만기를 1년 연장 지원한다. 약 60개 업체(165억 상당)가 도움을 받을 것으로 예상된다.또한, 올해 분할상환이 도래하는 육성자금 건에 대해서도 총 8년 만기 내에서 원금 상환을 1년 연장(4년 거치 4년 분할상환)해 143개 기업(898억 원 상당)이 자금 애로사항을 해소할 수 있게 되었고,올해 만기 도래하는 소상공인 특별자금(2017년 대출 건, 3년 만기분)에 대해서도 1년 만기 연장해 1400여개 업체(309억원 상당) 소상공인의 근심을 덜 수 있도록 했다. 연장 기간 이차보전도 0.8~1.7%(창업 3년 미만 우대)를 변함없이 지원한다.만기(상환)연장 신청은 보증기관 및 대출금 취급 금융기관에서 상환 혹은 만기기간 1년 연장에 대해 승인이 되어야 가능하며 접수 이전에 해당 기관을 통해 반드시 연장 가능 여부를 확인해야 한다.이외에도 중소기업의 원활한 자금 운용을 위해 신규 신청분 대상으로 육성자금 상환조건을 기존 ‘3년 거치 5년 분할상환’ 외에도 ‘4년 거치 4년 분할상환’ 추가, 운전자금 역시 기존 ‘3년 일시상환’ 뿐만 아니라 ‘2년 거치 1년 분할’의 상환조건을 추가해 기업의 대출금 상환조건 선택 폭을 넓히기로 했다. 또 운전자금 지원 횟수를 기존 3회에서 최대 4회까지 상향하여 기업당 최대 12년까지 정책자금 지원을 받을 수 있도록 한다.아울러, 정책자금 공백을 해소하고 운전자금 수요증가 등 실수요를 반영하여 육성자금 및 운전자금 간 규모를 탄력적으로 운용, 보다 많은 기업이 혜택을 받을 수 있도록 지원하기로 했다.유동성 지원 관련 문의 및 접수는 부산신용보증재단과 부산경제진흥원으로 하면 되고, 부산시 홈페이지(www.busan.go.kr) 고시공고에서도 확인할 수 있으며, 변경 공고는 7월 1일부터 시행한다.변성완 부산시장 권한대행은 “이번 정책자금 변경계획이 자금난을 겪고 있는 지역 중소기업의 경영안정에 도움이 되기를 바란다”면서 “앞으로도 기업 경영 한계상황을 최소화하고 중소기업에 도움이 될 수 있는 다양한 정책방안을 마련하여 정책금융 지원을 강화해 나갈 것”이라고 밝혔다"
263,"한국의 조선업 수주량이 2년 연속 세계 1위를 달성하면서 울산의 조선업 경기도 기지개를 켜고 있다.9일 지역 상공계 등에 따르면 현대중공업과 현대미포조선의 지난 2016년 수주 실적은 49척이었다. 2010~2015년 사이 평균 수주량의 절반도 안됐다. 2018년에는 126척을 수주하며 2013년 이후 최대 실적을 올렸으며 2019년도 135척을 수주했다.현대중공업은  올해 수주 목표액을 지난해보다 21% 증가한 159억달러로 잡았다. 이는 2014년 이후 가장 높은 수치다.현대 중공업의 수주가 늘어나자  협력업체인 세진중공업도 지난 2017년 3월 이후 공장 문을 닫은 울산 학남공장을 다시 가동하기 시작했다. 세진중공업은 현대중공업의 LNG 연료탱크를 제작한다.이처럼 조선업 경기가 살아나자 다른 업종으로 빠져나갔던 조선업 기술자들도 다시  현장으로 돌아오고 있다.울산지역  조선업 고용보험 피보험자수는 2015년 6만 3039명에서 2018년에는 3만 4073명으로 줄어들었다가 지난해에는 11월까지 166명이 증가한 3만4239명을 기록했다.울산시는 조선업 부족 인력을 확보하기 위해 선제적 대응책에 나섰다. 시는 2021년까 지부족한 기능인력이 4700명에 달할 것으로 보고 있다 시는 조선소와 협력회사가 키우는 기능 인력 훈련생에게 매월 훈련비 100만원을 주고, 울산으로 전입하는 훈련생에게는 주거비와 근속장려금 100만원을 지급한다. 조선업 협력업체에도 경영안정 자금 250억원을 지원하기로 했다.또 조선업 취업 설명회와 채용박람회를 열고 구인·구직 만남의 날을 수시로 열 예정이다.조선업 경기가 좀 살아나자 지역 부동산도 활기를 띠고 있다. 울산지역 아파트매매가격지수도 지난해 3분기에 30개월만에 상승세로 반전했고 개별공시지가도 오르고 주택재개발사업도  활성화되고 있다.하지만 지역 조선업계는 조선업이 회복세에 들어섰다고 단언하기 힘들다는 지적도 있다.울산지역 조선업계 관계자는 “조선 경기는 향후 5년 정도 지속 좋아 질 것으로 예상되지만 대기업 수주 증가에도 조선기자재 업체마다 이를 체감하는 온도 차이가 너무 커다”면서 “본격적인 회복세는 아직 멀었다”고 전했다.울산=조원일 기자"
264,성윤모 산업통상자원부 장관(오른쪽 둘째)이 24일 경남 밀양 한국카본 공장을 방문해 조선 기자재 업계 상황을 점검하고 있다. [사진 제공 = 산업통상자원부]
265,"육성자금 금리 3.7%→3.3%로특례보증·특별자금 등 만기 연장운전자금 지원 횟수 4회로 상향  부산시는 코로나19로 자금난을 겪고 있는 지역 중소기업의 금융부담을 줄이기 위해 기존 지원 혜택을 늘리는 등 정책자금 지원 강화에 나선다고 28일 밝혔다.   이번 금융지원은 금리 인하, 만기 연장, 자금지원 조건 완화 등이 핵심이다.   시는 먼저 육성자금 금리를 3.7%에서 3.3%로 0.4%포인트 인하한다. 시의 0.8% 이차보전 지원을 고려하면 실질적인 기업부담은 2.9%에서 2.5%로 낮아진다. 현재 지원 중인 이차보전도 0.8%~1.1%(우대) 그대로 유지하기 때문에 기업이 실제 체감하는 혜택은 클 것으로 시는 내다봤다.   올해 만기가 도래하는 조선·해양 기자재 특례보증 만기와 소상공인 특별자금 만기를 1년 연장한다. 약 60개 업체가 도움을 받을 것으로 예상된다.   올해 상환도래 육성자금 상환도 1년 연장해주기로 해 143개 기업이 자금 사정에 숨통이 트일 전망이다.   올해 만기 도래하는 소상공인 특별자금도 1년 만기를 연장해 1400여개 업체 소상공인의 근심을 덜 수 있도록 했다. 연장 기간 이차보전도 0.8~1.7%(창업 3년 미만 우대)를 변함없이 지원한다.   만기(상환)연장 신청은 보증기관과 대출금 취급 금융기관에서 상환 혹은 만기기간 1년 연장에 대해 승인이 돼야 가능하다. 접수 전에 해당 기관을 통해 반드시 연장 가능 여부를 확인해야 한다.   중소기업 육성·운전자금 상환조건 선택 폭도 확대한다. 운전자금 지원 횟수도 3회에서 4회로 상향해 기업당 최대 12년까지 정책자금 지원을 받을 수 있도록 했다. 아울러 정책자금 공백을 해소하고 운전자금 수요증가 등 실수요를 반영해 육성자금과 운전자금 간 규모를 탄력적으로 운용, 더 많은 기업이 혜택을 받을 수 있도록 지원한다. 유동성 지원 관련 문의와 접수는 부산신용보증재단과 부산경제진흥원으로 하면 된다. 시 홈페이지에서도 확인할 수 있다.   변경 공고는 7월 1일부터 시행한다.   변성완 부산시장 권한대행은 ""자금난을 겪고 있는 지역 중소기업의 경영안정에 도움이 되길 바란다""면서 ""기업 경영 한계상황을 최소화하고 중소기업에 도움이 될 수 있는 다양한 정책방안을 찾아 정책금융 지원을 강화해 나가겠다""고 밝혔다. "
266," 금리 인하와 만기 연장, 운전자금 지원 횟수 상향 등 중소기업에 지원하는 정책금융을 강화하는 방안을 부산시가 내놓았다.부산시는 신종 코로나바이러스감염증(코로나19)으로 자금난을 겪고 있는 지역 중소기업의 금융부담을 덜어주기 위해 지원 혜택을 늘리는 방향으로 정책자금 계획을 변경한다고 26일 밝혔다.구체적 지원내용으로는 육성자금 3.7%를 3.3%로 금리인하(-0.4%), 2020년 만기도래 조선·해양기자재 특례보증 1년 만기연장, 2020년 상환도래 육성자금 1년 상환 연장, 2020년 만기도래 소상공인 특별자금 1년 만기연장, 중소기업 육성·운전자금 상환조건 선택 폭 확대, 운전자금 3회에서 4회로 지원 횟수 상향 등이다.지난 3월 시는 코로나19에 선제 대응하기 위해 소기업 경영안정자금, 소상공인 임대료 특별자금 등 2000억 규모의 자금을 신설했다. 자동차부품기업 특례보증 신용등급을 B-에서 CCC-로 완화했고, 창업특례자금과 시설자금 금리를 2%대에서 1%대로 인하했다. 도 5월 14일에는 제3차 경제활성화 전략회의를 열어 포스트 코로나 대비를 위한 기업 유동성 지원 확대를 발표했다. 후속 조치로 이번 금융지원은 금리인하, 만기연장, 자금지원 조건완화 등 보다 유연한 대책으로 준비했다.육성자금의 경우 당초 3.7%에서 3.3%로 0.4%p 금리를 인하한다. 부산시의 0.8% 이차보전 지원을 고려하면 실질적인 기업부담은 2.9%에서 2.5%로 상대적으로 체감 수치가 높았던 육성자금 금리를 낮춤으로써 기업의 신규 투자 촉진을 활성화한다. 현재 지원 중인 이차보전도 0.8%~1.1%(우대) 그대로 유지하므로 기업이 실제 체감하는 혜택은 클 것으로 보인다.부산의 주력산업인 조선·해양기자재 대상 특례보증의 경우에도 물동량 감소, 조선업 경기악화 및 국내외 경기상황 등을 고려해 올해 만기도래 부분에 대해 만기를 1년 연장 지원한다. 약 60개 업체가 165억 상당의 혜택 받을 것으로 예상된다.올해 분할상환이 도래하는 육성자금 건(2017년 대출)에 대해서도 총 8년 만기 내에서 원금 상환을 1년 연장해 143개 기업이 898억원 상당의 부담을 줄일 수 있게 됐다.올해 만기 도래하는 소상공인 특별자금에 대해서도 1년 만기 연장해 1400여 업체가 309억원 상당의 부담을 줄일 수 있게 된다. 연장 기간 이차보전도 0.8~1.7%(창업 3년 미만 우대)를 변함없이 지원한다.부산시의 정책자금 지원 조건 완화책.만기(상환)연장 신청은 보증기관과 대출금 취급 금융기관에서 상환 혹은 만기기간 1년 연장에 대해 승인이 돼야 가능하며 접수 이전에 해당 기관을 통해 반드시 연장 가능 여부를 확인해야 한다.중소기업의 원활한 자금 운용을 위해 신규 신청분 대상으로 육성자금 상환조건을 기존 ‘3년 거치 5년 분할상환’ 외에도 ‘4년 거치 4년 분할상환’ 추가, 운전자금 역시 기존 ‘3년 일시상환’ 뿐만 아니라 ‘2년 거치 1년 분할’의 상환조건을 추가해 기업의 대출금 상환조건 선택 폭을 넓히기로 했으며, 운전자금 지원 횟수를 기존 3회에서 최대 4회까지 상향해 기업당 최대 12년까지 정책자금 지원을 받을 수 있도록 했다.변성완 부산시장 권한대행은 “이번 정책자금 변경계획이 자금난을 겪고 있는 지역 중소기업의 경영안정에 도움이 되기를 바란다”고 말했다.영남취재본부 김용우 기자"
267,"코로나19 재확산 우려와 미중 무역 갈등이 재점화 되는 등 악재가 겹치면서 부산 제조업이 최악의 경기 상황에 직면할 것이라는 전망이 나왔다.    부산상공회의소는 24일 지역 주요 제조기업 250곳을 대상으로 조사한 '3분기 부산 제조업 경기 전망' 조사 결과를 발표했다.    조사에 따르면 3분기 부산 제조업 체감경기를 가늠하는 경기 전망지수는 52를 기록했다.     이는 국제통화기금(IMF) 외환위기로 기업이 줄도산한 1998년 3분기(48) 이후 최저 수준이다.    경기 전망지수는 100을 기준으로 그 이상이면 경기 호전을, 미만이면 경기 부진을 의미한다.    경영 부문 매출 전망지수가 53을 기록했고 영업이익도 54에 그쳤다.     매출 감소로 재무 건전성이 악화하면서 자금 조달 여건 역시 악화할 것으로 예상된다.     실제 자금 조달 여건에 관한 전망지수는 65로 전 분기 전망지수 73에 크게 못 미쳤다.    코로나19로 인한 글로벌 수요 위축과 불황으로 인해 지역 부품 소재 기업들은 매출 부진으로 최악의 시즌이 예상된다.    업종별로 살펴보면 1차 금속은 수요 감소로 3분기 전망지수가 19에 그쳐 지역 제조업 중 업황이 가장 나쁘다.르노삼성차 부산 공장[연합뉴스 자료사진]    해외 완성차공장 생산 중단, 르노삼성차 로그 위탁생산 종료, 추가 수출물량 배정 지연 등으로 자동차부품업 전망지수가 26에 불과했다.    기계·장비와 조선기자재 지수가 각각 47, 73으로 나타나 불황에서 벗어나기 어려울 전망이다.    2분기 지역 제조업 경영 성적도 대부분 떨어진 것으로 확인됐다.     전체 조사업체 68.8%가 코로나19로 2분기 경영상황이 1분기보다 더 악화했다고 답했다.     2분기 제조업 경기실적지수가 39로 급락한 것도 이와 무관하지 않다.    코로나19로 여파로 피해가 본격화되고 있지만, 조사기업 76%는 대응 여력이 없는 것으로 나타났다.    자체적인 대응책을 마련했거나 추진 중인 기업은 24%에 불과했다.     기업들은 코로나19 대응 지원 방안으로 고용안정 정책(32.4%), 금융·세제 지원(30.8%), 내수 활성화(19.6%), 투자 활성화와 규제 개선(8.8%), 해외 마케팅 지원(8.3%) 등을 요구했다.    부산상의 관계자는 ""상반기보다 하반기가 더 걱정이라는 말이 이번 조사를 통해 현실화하고 있다""며 ""코로나19 장기화로 상반기 수주 활동을 제대로 하지 못한 제조업 부문에서 타격이 본격화되면서 하반기 생산활동과 고용시장부터 충격을 줄 가능성이 높다""고 말했다.    이 관계자는 ""기업이 장기전에 대비할 수 있도록 금융과 세제지원 규모를 더욱 확대하고 고용유지지원 요건을 전향적으로 완화하는 등 추가적인 대책이 필요하다""고 강조했다.   "
