,0
547," ⓒ대한건설협회 전북도회, 다음 카카오맵전북지역 종합건설사들이 지난해 SOC 공공공사 물량 감소 등으로 여건이 녹녹치 않은 상황에서도 타지역 민간건설 시장 진출 및 새만금 우대조건 등으로 선전한 것으로 나타났다.18일 대한건설협회 전북도회에 따르면 회원사를 대상으로 2019년도 건설공사 실적 접수결과 전년대비 1.9%(623억 원)증가한 3조 2184억 원으로 집계됐다.전북도회는 지난 1일부터 17일까지 2019년도 건설공사 실적을 신고 받았는데, 회원사 461개사 가운데 457개사가 신고를 완료했다.도회는 지난 해 실적신고 금액이 소폭 상승한 요인으로 공공공사 물량부족을 극복하기 위해 주택 및 민간 건설 등의 전략적으로 투자와 새만금 우대 기준 마련을 통한 대형공사 참여도 확대에 기인한 것으로 분석했다.또 전년도 대비 신고업체수가 457개사로 작년대비 21개사가 증가한 것도 한 원인으로 파악했다.지난 해 도내 실적 1위는 (주)계성건설이  공공주택 건설 등 민간 건설 수주에 힘입어 2년 연속 1위 자리를 지켰고, 꾸준히 아파트를 건설해 온 (주)제일건설이 2위를, 타 지역 민간 공사 수주로 선전한 ㈜신성건설이 3위를 각각 차지했다.새롭게 50위권내로 진입한 업체들로는 청솔건설(주)(19위), 삼일종합건설(주)(21위), ㈜우미(27위), ㈜태진종합건설(31위), (유)정문건설(33위), 합동건설(주) (39위), 한동건설(주)(42위), (유)금강종합건설(45위), ㈜미건(47위), 미래종합건설(주)(48위), (유)동경건설(50위) 등이 이름을 올렸다. 전북도회 윤방섭 회장은 ""SOC 공공공사 물량의 감소에 따라 타지역의 민간 건설시장의 진출 등의 자구책 마련 결과로 1.9% 증가했다""면서 ""새만금 우대기준 마련을 통해 대형 건설공사에 지역업체의 참여비율이 높아진 것도 한 몫을 차지했다""고 평가했다.한편 종합건설업의 손익분기점(토건업체 기준)인 50억원 미만의 업체비율은 전년 64.7%에서 65.9%로 증가하고, 미실적사와 미신고사가 10개에서 13개로 전년대비 30% 증가했다.송부성 기자(=전주) "
548,"산재 사망자 중 건설업 절반 차지 / 100대 건설사 감축 목표제도 추진   “여전히 800명이 넘는 분들이 일터에서 소중한 목숨을 잃고 계십니다.”  이재갑 고용노동부 장관이 14일 서울 중구 프레스센터에서 주요 건설사 최고경영자(CEO)들을 만나 ‘김용균법’으로 불리는 개정 산업안전보건법(산안법) 준수를 당부하면서 한 말이다. 이 장관은 그러면서 “개정법 취지를 적극 수용해 발주자, 대표이사, 안전관리임원, 현장소장, 안전관리자, 노동자에 이르기까지 혼연일체가 돼 안전을 위한 각자 역할에 소홀함이 없어야 한다”고 강조했다.  이 자리는 개정 산안법 시행을 이틀 앞두고 이 장관이 삼성물산, 현대건설, 대림산업, GS건설, 대우건설 등 10대 건설사 CEO들에게 법 관련 주요 내용을 설명하기 위해 마련됐다. 오는 16일 시행 예정인 개정 산안법은 ‘위험의 외주화’를 막기 위해 하청 노동자 안전에 대한 원청 사업주의 책임을 강화했다. 구체적으로 시공 순위 1000위 내 건설사는 대표이사가 안전보건 계획을 세워 이사회에 보고해야 하고, 타워크레인 등 설치·해체 작업을 할 땐 도급인이 안전조치를 해야 한다.     충남 태안화력발전소에서 사고로 숨진 고 김용균씨. 시민대책위 제공.    이 장관은 지난해 기준 건설업 사고사망자가 전년 대비 감소 추세를 보였으나 여전히 전체 산업재해 사고사망자의 절반을 차지하고 있는 점을 지적하며 “업계의 적극적인 관심과 노력이 필요하다”고 강조했다. 지난해 산재 사고사망자 855명 중 건설노동자는 428명(50.1%)에 달했다.  이 장관은 “10대 건설업체 사고사망자가 27명으로 전년 대비 7명 줄었지만 이를 제외한 100대 업체는 그러지 못했다”면서 “100대 건설사를 대상으로 ‘사망사고 감축 목표 관리제’를 추진해 감축 목표와 계획을 수립하도록 하고 이를 주기적으로 확인할 계획”이라고 밝혔다.  이날 건설업체 측은 고용부에 사망사고 감소를 위한 안전수칙 미준수 관련 근로자 대상 제재, 안전관리비 증액, 우수업체에 대한 인센티브 등을 제안했다. 이에 이 장관은 “근로자 안전수칙 준수를 위한 캠페인과 함께 인센티브 부여 방안 등 제안 내용을 면밀히 검토해보겠다”고 답했다.   김승환 기자"
549,이재갑 고용노동부 장관이 14일 서울 중구 프레스센터에서 열린 10대 건설사CEO 및 건설협회 건설재해 예방 간담회에서 이재갑 고용노동부 장관(왼쪽 여섯번째)과 참석자들이 기념촬영을 하고 있다. 2020.1.14   
550,"- `뭉쳐야 뜬다` 빅브랜드타운 지역 시세 리딩 역할  -지역내 부촌으로 자리잡아 수요자 주거선호도도 높아  -금호건설, 여주역세권 브랜드타운 맨 앞자리 '여주역 금호어울림 베르티스' 5월 분양  여주역 금호어울림 베르티스 투시도  같은 지역일지라도 대형건설사 아파트가 모인 ‘빅브랜드타운’의 선호현상이 뚜렷해지고 있다.   대형 건설사들이 모여 빅브랜드 타운을 형성하게 되면 쾌적한 주거환경을 누릴 수 있고 설계, 디자인, 조경, 커뮤니티시설 등이 다른 중견건설사 단지보다 훨씬 뛰어나다.   특히 대형건설사 브랜드타운은 브랜드 프리미엄을 바탕으로 서로 시너지 효과를 창출하면서 지역의 시세를 이끄는 역할을 한다.   대표적인 곳이 기흥역세권 일대다. 이 곳은 기흥역 롯데캐슬 레이시트. 힐스테이트 기흥, 기흥역 더샵 등 6개 단지 대형건설사 브랜드 타운을 형성하면서 랜드마크로 자리잡고 있다. 부동산 114에 따르면 기흥역세권인 구갈동 아파트값은 3.3㎡ 당 1483만원(4월 기준)으로 기흥구에서 가장 높다.   서울 은평구 녹번동 일대도 마찬가지다. 서울의 대표적인 구도심이던 녹번동 일대에 푸르지오, 래미안, 힐스테이트 등 대형 건설사들의 브랜드 아파트가 나란히 들어서면서 환골탈태했다. 현재는 녹번동 일대가 은평구 집값을 견인하는 지역으로 자리매김했다. 녹번동 아파트값은 3.3㎡ 당 2426만원(4월 기준)으로 은평구 평균(3.3㎡ 당 1895만원)보다 월등히 높다.   부동산 전문가들은 “대형 건설사 아파트가 밀집한 지역은 높은 브랜드 인지도에 따라 지역내 부촌으로 자리잡는 경우가 많다”라며 전체적으로 시세가 비슷하게 형성되는데다 불황에도 강해 수요자들은 눈여겨볼 만하다”고 말했다.   ◇여주역세권 빅브랜드타운 맨 앞자리 아파트 '여주역 금호어울림 베르티스' 5월 분양   대형건설사 아파트가 모인 ‘빅브랜드타운’이 각광을 받고 있는 가운데 금호건설은 여주역세권 대규모 브랜드타운 맨 앞자리에 들어서는 ‘여주역 금호어울림 베르티스’를 5월 분양한다.   여주시에 처음으로 선보이는 금호어울림 브랜드 아파트로 지난해 9월 분양한 대우건설의’ '여주역 푸르지오 클라테르'와 함께 빅브랜드타운을 형성하게 된다.   금호건설 관계자는 “지난해 분양한 푸르지와 함께 일대 1000여 가구의 브랜드 타운을 형성하게 되면 일대 랜드마크로 자리잡을 것”이라며 “여주에서 처음으로 선보이는 어울림 브랜드단지로 최고의 품질로 선보일 계획이다”라고 말했다.   ‘여주역 금호어울림 베르티스’는 경강선 여주역을 도보로 이용할 수 있는 역세권 아파트로 판교까지 40분대로 오갈 수 있다. 최근 서울 수서~경기 광주간 복선전철의 예비타당성조사가 통과돼 서울 접근성이 대폭 개선될 전망이다. 차량을 이용한 교통망도 우수하다. 서여주IC, 남여주IC, 여주IC를 이용할 경우 서울을 비롯한 수도권 전역으로 쉽게 이동할 수 있다.   단지 옆에 세종초(병설유치원)•세종중학교가 있고 반경 1km 이내에 여주고가 있어 모두 도보로 통학할 수 있다. 이마트 여주점을 도보로 이용할 수 있으며 여주종합터미널, 여주시청, 여주종합운동장, 여주세종병원, 신세계프리미엄아울렛 등도 가깝다. 단지 인근에 공원이 조성될 예정이며 황학산과 황학산 수목원 등이 가까워 녹지공간도 풍부하다.   청약통장 가입 후 1년이면 1순위에 해당되며 세대당 청약횟수, 재당첨 제한 등이 없다. 또 청약 당첨 후 6개월이면 분양권 전매가 가능하다.   ‘여주역 금호어울림 베르티스’ 경기도 여주시 교동2지구(교동 산9-10번지 일원)에 지하 1층~지상 27층, 7개동, 전용면적 84~136㎡, 총 605가구 규모로 조성된다. 전용면적 별로는 △84㎡ 578가구 △98㎡ 22가구 △136㎡ 5가구 등이다.   채광과 환기를 극대화한 남향 위주의 전세대 판상형 4베이로 설계했으며 풍부한 조경면적을 확보해 주거 쾌적성을 높였다. 여주의 강남권에서 최고층인 27층 랜드마크 아파트로 최상층에는 펜트하우스가 조성된다.   견본주택은 경기도 여주시 경기도 여주시 세종로 236에 마련되며 사전 홍보관이 여주시 세종로 163에 설치되어 즉시 상담이 가능하다. 입주는 2022년 8월 예정이다.  "
551,"<앵커>미국과 이란 간의 갈등이 전쟁 위기로까지 번지면서 중동 지역에 진출한 한국 건설사들이 피해를 입지 않을까 우려하는 목소리도 나옵니다.인접 국가인 이라크에 진출한 국내 건설사들은 비상매뉴얼까지 재점검하고 있습니다.현재 상황은 어떤지 문성필 기자가 전합니다.<기자>이란과 인접 국가인 이라크에는 현대건설과 GS건설, SK건설, 대우건설, 한화건설 등의 한국 건설사들이 프로젝트를 진행하고 있습니다.아직까지 정상적으로 공사를 진행하고 있지만, 비상사태 대응을 준비하는 등 현지 상황 변화에 촉각을 곤두세우는 모습입니다.현대건설과 GS건설, SK건설이 조인트벤처를 구성해 건설 중인 카르발라 정유공장 현장은 비상사태 대응 매뉴얼에 기반한 철수 계획을 재점검하는 등 만일의 사태까지 염두에 두고 운영 중입니다.한화건설이 진행하고 있는 비스마야 신도시 현장은 이라크 정부와 군, 경찰로부터 안전을 위한 협조를 받고 있는 것으로 알려졌습니다.다만, 안전에 만전을 기하기 위해 이라크로 입국하거나 현장 근로자들의 외출은 제한된다는 게 한화건설의 설명입니다.대우건설의 경우, 이라크에서 수주한 공사들이 상대적으로 이란과 떨어진 남부 바스라주에 대부분 위치해 있어 아직까지 이번 사태로 인한 별다른 영향은 없는 것으로 관측됩니다.해외건설업계에서는 이번 사태로 직접적인 피해는 입지 않더라도, 예상됐던 수주가 연기되거나 취소되는 등 중동지역 수주시장이 축소될 수 있다고 우려합니다.[인터뷰] 해외건설업계 관계자""계약을 앞두고 있는 것도 현재로서는 지연될 수 밖에 없습니다.""외교부는 ""아직까지 이라크 내 한국 국민·기업에 대한 철수 권고는 내리지 않았다""며 ""안전 여부 파악, 홈페이지를 통한 안전공지 게재, 상황 전파 등을 조치했다""고 설명했습니다.한국경제TV 문성필입니다.문성필 기자"
552,"  [도쿄=AP/뉴시스]지난 1일 도쿄의 아사쿠사 거리에 신종 코로나바이러스 감염증(코로나19) 확산을 막기 위해 ""불필요하고 급하지 않은 외출은 자제해주세요""라는 표시판이 걸려있다. 2020.04.02.일본에서 신종 코로나바이러스(코로나19) 감염 확산세가 매섭다. 일본 대형 건설사는 전면 공사를 중단했다. 일본 건설시장이 얼어붙는 게 아니냐는 우려도 나온다.14일 교도통신 등 일본 언론에 따르면 일본 5대 대형 종합건설사인 시미즈(清水)건설의 도쿄도내 공사 현장에서 직원 3명이 코로나19에 감염됐다. 특히 이중 50대 남성 1명은 코로나19로 사망했다. 시미즈 건설은 ""사망한 남성은 지난 3일 발열이 있어, 7일부터 자택에서 대기하고 있었고, 이후 코로나 진단 검사를 받고 결과를 기다리던 중 병세가 급격히 나빠져 사망했다""며 ""사망 이후 13일 코로나19 양성으로 판명됐다""고 설명했다.시미즈건설은 더 이상 코로나19와 관련된 피해자가 없도록 정부의 긴급사태 선언이 발령된 도쿄(東京)도, 가나가와(神奈川), 사이타마(埼玉), 지바(千葉), 오사카(大阪), 효고(兵庫), 후쿠오카(福岡) 등 7개 도도부현(都道府県·지방자치단체)에서 시공중인 500여개 작업현장에서 긴급사태 선언이 끝날 때까지 공사를 중지할 방침이라고 발표했다.시미즈 건설이 고용중인 인원은 하청 업체 인원까지 약 2만명에 이른다. 시미즈 건설은 발주자와 협의를 통해 합의가 이뤄진 현장부터 정부의 긴급사태 선언이 끝나는 다음달 6일까지 공사 현장에서의 작업을 중지할 방침이다.이재은 기자"
553,"광주지검 순천지청은 군이 발주한 사업 과정에서 군민에게 피해를 끼친 혐의로 박병종 전 고흥군수에 대해 사전 구속영장을 청구했다고 29일 밝혔다.광주지검 순천지청[연합뉴스TV 제공]    검찰에 따르면 박 전 군수는 2015년부터 이듬해 3월까지 고흥군이 발주한 공익사업인 수변 노을공원을 조성하는 과정에서 개발 업자에게 수억원의 이득을 줘 군민에게 피해를 준 혐의를 받는 것으로 알려졌다.    박 군수는 이 과정에서 관련 공무원들에게 허위 공문서 작성을 지시한 의혹을 받기도 했다.    앞서 지난 1월 고흥군청 공무원 김모(60)씨는 사기와 국고 손실, 허위공문서 작성 등의 혐의로 구속기소 돼 징역 3년 형을 받았다.    직원 유모(49)씨는 징역 2년에 집행유예 3년을 선고받았다.    이들은 토지 소유자들에게 부지를 사들인 뒤 콘도미니엄 건설사에 시세보다 싸게 팔아넘겨 3억5천여만원의 국고 손실을 초래한 것으로 드러났다.    검찰은 박 군수가 이들과 공모해 군민에게 피해를 줬다고 보고 사전 구속영장을 청구한 것으로 알려졌다.    박 군수에 대한 구속 전 피의자 심문(영장실질심사)은 다음 달 1일 오전 11시 광주지법 순천지원에서 열릴 예정이다.   "
554,"광주지검 순천지청 청사 전경.(사진=자료사진)검찰이 박병종 전 전남 고흥군수에 대해 사전구속영장을 청구했다.29일 광주지검 순천지청 등에 따르면 박 전 군수는 군이 발주한 사업 과정에서 건설사에 수억원의 이득을 주며 군민들에게 피해를 끼친 혐의 등을 받고 있는 것으로 알려졌다.앞서 광주지법 순천지원 제1형사부(부장판사 김정아)는 지난 1월 23일 사기와 국고 손실, 허위공문서작성 등의 혐의로 구속기소 된 고흥군청 전 간부 공무원 A(60) 씨에 대해 징역 3년을 선고했다.재판부는 같은 혐의로 불구속기소 된 고흥군청 전 공무원 B(49) 씨에게는 징역 2년에 집행유예 3년을 선고하고 160시간의 사회봉사를 명령했다. 직원 C(42) 씨는 징역 1년의 선고를 유예했다.이들은 2015년 9월부터 이듬해 3월까지 고흥군이 발주한 공익사업인 수변노을공원을 조성한다며 토지 소유자인 피해자들을 속여 매입한 부지를 콘도미니엄 건설사에 시세보다 싸게 팔아넘기면서 총 3억5858만 원의 국고 손실을 끼친 혐의를 받고 있다.콘도미니엄 개발업자에게 부지를 제공하기 위해 지장물 보상 관련 공문서 등을 허위로 작성하고, 사문서를 위조한 혐의도 받고 있다.박 전 군수는 개발업자에게 이득을 주기 위해 A씨 등에게 공문서 등을 허위로 작성하도록 지시한 의혹을 받고 있다.박 군수에 대한 구속 전 피의자 심문(영장실질심사)은 다음달 1일 오전 11시 광주지법 순천지원에서 열릴 예정이다."
555,"국토교통부는 경남 산청 신안∼생비량 국도 건설공사를 30일 착공한다고 29일 밝혔다.    이번 사업은 경남 산청군 일원의 국도 20호선 9.2㎞ 구간(단성면∼신안면∼생비량면)을 기존 2차로에서 4차로로 확장(도로 폭 19.5ｍ)하는 사업이다. 2027년까지 총사업비 1천779억원이 투입된다.    공사가 완료되면 도로 폭이 늘어나 안전성이 확보되고, 병목 현상 해소로 대전∼통영 고속도로, 국도 3호선, 국도 33호선 등 인근 도로와의 연계성이 강화될 것으로 기대된다.    국토부 관계자는 ""물류비용과 통행 시간 절감으로 국토 균형 발전과 지역경제 활성화에 크게 기여할 것""이라고 말했다.    또 이번 사업은 국가균형발전 프로젝트에 선정된 사회간접자본(SOC) 건설사업 중 가장 먼저 착공되는 사업으로, 개정 국가계약법 시행령에 따라 지역 의무 공동도급 제도가 적용된 첫 사례로도 관심을 끈다.    새 시행령은 예비타당성조사(예타)를 면제하기로 한 국가균형발전 프로젝트에 지역 건설사들이 의무적으로 참여하도록 하는 내용을 골자로 한다. 이에 따라 이번 사업에는 경남 지역 건설사가 공동 도급사로 참여한다.    주현종 국토부 도로국장은 ""이번 산청 신안∼생비량 국도건설공사 착공으로 지난해 발표한 국가균형발전 프로젝트 사업이 실질적으로 첫 삽을 뜨게 됐다는 데 의미가 있다""며 ""시행과정에서 지역의 의견을 적극적으로 수렴하고, 주민 불편을 최소화하는 방향으로 안전하고 신속하게 공사를 진행해 나가겠다""고 말했다.   "
556,"인천도시공사 직원들이 임대주택 시행자로 예정된 한 건설사로부터 향응을 받은 것으로 확인됐다. 도시공사 내 첫 청탁금지법 위반 사례다.인천도시공사는 기술직 직원 A씨 등 7명이 건설사로부터 향응을 제공받은 사실을 적발해 이들 중 2명을 징계위원회에 회부하고 나머지 5명을 주의·훈계 조치했다고 12일 밝혔다.A씨 등 7명은 지난해 12월16일 인천의 한 횟집에서 도시공사 전 직원 B씨와 함께 송년회를 열었다. 이 자리에 모 건설사 직원 2명이 합석했고 음식값 57만원을 건설사 직원이 회사 법인카드로 결제했다.도시공사 감사실은 해당 내용을 제보받고 조사를 벌여 모두 사실인 것으로 확인했다. 감사실은 직원 7명 모두 '부정청탁 및 금품 등 수수의 금지에 관한 법률(이하 청탁금지법)'을 위반했다고 판단했다. 음식값 57만원을 송년회 참석 인원인 10명으로 나누면 1명당 5만7000원으로 청탁금지법이 규정한 1인당 식사비 3만원을 넘었기 때문이다.청탁금지법은 식사비로 3만원을 초과한 경우 그 금액의 2~5배에 상당하는 금액을 징계부과금으로 징수하고 징계할 수 있도록 규정하고 있다.감사실은 이들 가운데 A씨 등 2명이 해당 건설사와 직접 연관이 있다고 보고 이들을 징계위원회에 회부하고, 나머지 5명은 주의·훈계 조치했다. 또 7명 전원에게 식사비의 2배에 해당하는 11만4000원을 징계부과금으로 추징할 것을 인사위원회에 건의했다.A씨 등을 대신해 식사비를 결제한 건설사는 최근 도시공사가 실시한 '구월지구 A3블록 장기공공임대 및 소규모 공공임대주택 민간참여 공공주택건설사업(이하 공공주택건설사업)'의 우선협상대상자로 선정돼 본 협약 체결을 앞두고 있었다. 행복주택 754세대, 영구임대주택 355세대 등 총 1109세대의 공동주택을 건립하는 이 사업의 추정 사업비는 1717억원에 달한다.A씨 등 2명은 이 사업 공모에서 민간사업자의 사업계획서를 직접 평가한 평가위원이었다. 결국 자신이 사업계획서를 평가해 우선사업대상자로 선정한 업체에게 향응을 제공받은 셈이다.이 업체는 공공주택건설사업에 응모하면서 '사업과 관련한 담당직원 및 평가위원 등에게 직·간접적으로 금품, 향응 등을 제공하지 않겠다'는 청렴서약서를 작성했다. 이 서약서에는 이를 위반한 경우 협약 체결 이전에는 '민간사업자 선정 취소', 협약 체결 이후에는 '전부 또는 일부 해제·해지' 할 수 있다고 적혀 있다.도시공사는 이 서양서를 바탕으로 해당 건설사와의 계약 여부를 놓고 법률 검토에 들어간 것으로 알려졌다.일각에서는 도시공사 직원들의 '도덕적 해이'가 도를 넘고 있다는 지적이 나온다.앞서 지난해 10월 도시공사 직원 3명은 인천 미추홀구 공무원 4명과 함께 성매매를 하다가 경찰에 적발돼 검찰로부터 기소유예 처분을 받았다. 도시공사는 이를 근거로 지난해 말 이들을 징계한 바 있다."
557,"허위공문서로 건설사에 이득을 주고 수억 원의 국고 손실을 끼친 전남 고흥군 전 공무원에게 징역형이 선고됐다.광주지법 순천지원 제1형사부(부장판사 김정아)는 사기와 국고 손실, 허위공문서작성 등의 혐의로 구속기소 된 고흥군청 전 간부 공무원 김 모(60) 씨에 대해 징역 3년을 선고했다고 23일 밝혔다.재판부는 같은 혐의로 불구속기소 된 고흥군청 전 공무원 유 모(49) 씨에게 징역 2년에 집행유예 3년을 선고하고 160시간의 사회봉사를 명령했다. 직원 한모(42) 씨는 징역 1년의 선고를 유예했다.이들은 2015년 9월부터 이듬해 3월까지 고흥군이 발주한 공익사업인 수변노을공원을 조성한다며 토지 소유자인 피해자들을 속여 매입한 부지를 콘도미니엄 건설사에 시세보다 싸게 팔아넘기면서 총 3억5858만 원의 국고 손실을 끼친 혐의를 받고 있다.콘도미니엄 개발업자에게 부지를 제공하기 위해 지장물 보상 관련 공문서 등을 허위로 작성하고, 사문서를 위조한 혐의도 받고 있다.재판부는 판결문에서 ""김씨는 공무원으로서 엄격한 도덕성과 청렴성에 바탕을 두고 공무 집행을 해야 하나 직원들과 공모해 국고 3억 5000여만 원 상당의 손실을 입힌 점이 인정된다""면서 ""김씨가 범행을 반성하고 개인적으로 취득한 이익이 없는 점, 대출을 받아 변상을 완료한 점 등을 고려했다""고 밝혔다.재판부는 이어 ""유 씨는 상관의 압력에 따라 범행을 실행한 정황이 보이고, 범행 가담이나 실행 정도가 약한 점, 개인 취득이익이 없는 점을 살폈고, 한 씨는 사기와 사문서위조 및 사문서 행사 혐의의 경우 무죄에 해당한다""고 밝혔다.재판부는 ""한 씨의 경우 수동적이고 피동적인 업무의 보조자였던 점, 개인적 이익 취득이 없었던 점, 범행을 반성하는 점 등을 종합적으로 양형에 반영했다""고 덧붙였다.광주지검 순천지청은 지난해 12월 김 씨에 대해 특정범죄가중처벌등에관한법률위반(국고 손실· 허위공문서작성 등)혐의로징역 5년을 구형했다. 유 씨와 한 씨는 같은 혐의로 징역 2년씩을 구형했다.☞공감언론 뉴시스"
558,"신종 코로나바이러스(우한폐렴)와 관련해 건설사들이 현장 작업자의 마스크 확보를 위해 분주히 움직이고 있다. 다행히 아직까진 대부분의 현장에서 이미 확보한 재고분으로 지급이 가능하지만, 품귀 현상이 계속되면 문제가 발생할 가능성도 있다.4일 업계에 따르면 현재 국내 주요 건설사들의 건설현장에선 작업자를 위한 마스크 보급이 순조롭게 이뤄지고 있다.A건설사 관계자는 ""우리의 경우는 연초에 1년 치의 미세먼지 마스크를 한꺼번에 구입해 현장으로 배분한다""며 ""코로나바이러스 등으로 미세먼지가 없는 날에도 마스크가 지급되고 있지만 이번 사태가 끝날 때까지 쓸 양은 충분히 확보한 상황""이라고 설명했다.일부 현장의 경우 마스크 수급에 차질을 겪어 인근 건설현장에서 수급을 받기도 하는 모습이다.B건설사 관계자는 ""일부 현장에서 보유 재고가 소진되고 있어 새 마스크를 구입하려 시도하고 있다""며 ""부족한 부분은 인근 현장에서 수급받아 사용하고 있다""고 말했다.보통 건설사들은 현장소장 재량으로 미세먼지에 대비한 마스크 재고를 보유하고 있다. 하지만 신종 코로나바이러스가 장기화하면서 예상보다 더 많은 마스크를 지급해야됨에 따라 재고가 줄고 있다. 특히 최근 마스크 가격이 폭등하고, 원하는 수량만큼 구입하기 힘든 것도 문제다.C건설사 관계자는 ""보통 본사 차원에서 계약한 마스크 생산업체가 있는데 우리 요구량의 70% 정도만 구매가 가능하다""며 ""아직 여유가 있지만 사태가 장기화하는 것이 걱정""이라고 전했다.이외에 건설사들은 마스크 지급 외에 매일 근로자 체온을 측정하고 손소독제를 구입해 현장 비치를 완료했다. 고용노동부도 최근 각 건설사에 산업안전보건비 항목에 손소독제를 포함했다는 공문을 보냈다. 한 현장 관계자는 ""마스크와 달리 손소독제의 경우 다행히 구하기가 쉬운 상황""이라며 ""산업안전보건비 항목에 포함돼 손소독제 구매 비용을 집행할 수 있게 됐다""고 설명했다.한편 분양을 앞둔 건설사들은 개관 예정인 견본주택(모델하우스)에 열화상 카메라, 손소독제 등을 비치할 계획이다. 특히 GS건설은 올해 첫 분양 물량으로 준비했던 대구 청라힐스자이의 견본주택을 이달 말로 연기했다"
559,"<앵커>건설사들이 본업인 주택사업 외 2차전지, 항공 등 얼핏 보기에 전혀 관련 없는 분야까지 사업 진출을 꾀하고 있습니다.주택사업 만으로는 살아남기 어렵다는 판단에 새 먹거리 찾기에 나선 것으로 풀이됩니다.문성필 기자의 보도입니다.<기자>최근 건설사들이 관심을 갖는 대표적인 사업 분야는 전지 등 에너지 관련 사업입니다.에너지 사업은 시설 수주를 기대할 수 있고, 시공 실적을 바탕으로 쌓은 경험들이 진출에 도움이 된다는 판단에섭니다.GS건설은 전기차 등에 쓰이는 2차전지를 재활용하는 사업에 진출합니다.이를 위해 1차로 2022년까지 약 1천억 원을 시설 조성·운영에 투자할 예정입니다.SK건설은 미국계 연료전지 제작업체인 블룸에너지와 고체산화물 연료전지의 국내 생산을 위한 합작법인을 설립했습니다.단순 생산을 넘어 기술 개발까지 진행해 새로운 사업 모델로 육성한다는 전략입니다.이 밖에 부동산과 IT를 결합한 이른바 '프롭테크' 산업 진출도 활발해지고 있습니다.우미건설은 직방 등과 함께 '한국프롭테크포럼'을 만들고 스타트업에 약 60억 원을 투자한 것으로 알려졌습니다.호반그룹도 스타트업을 육성하는 엑셀러레이터 법인을 지난해 2월 만들어 운영하고 있습니다.4차 산업 관련 기술을 보유한 스타트업을 발굴·육성해 기존 사업에 접목, 차별화를 꾀하겠다는 방침입니다.면세점과 호텔 등 그룹 내 계열사 사업간 시너지를 내기 위한 움직임도 활발합니다.HDC현대산업개발은 아시아나항공을 인수하고 항공업에 뛰어들었습니다.정몽규 회장은 ""HDC그룹과 다양한 사업 분야에서 시너지를 낼 수 있는 방안을 빨리 모색할 것""이라고 밝힌 바 있습니다.[인터뷰] 김영덕 / 한국건설산업연구원 연구본부장""건설시장이 과거보다 급격한 성장이 일어나기 현실적으로 어렵다는 부분에 있어 장기적으로 기업 운영에 있어 신사업을 모색하는 쪽으로 건설사들이 가고 있습니다.""정부의 부동산 규제 강화, 그리고 인구 감소 등의 영향으로 주택 사업의 불확실성이 커지는 상황.건설사들이 생존을 위한 새 먹거리 찾기에 팔을 걷고 나서고 있습니다.한국경제TV 문성필입니다.KT 대덕2연구센터 연료전지 주기기 (SK건설 제공)문성필 기자"
