,0
1414,"신종 코로나바이러스 감염증(코로나19) 확진자가 1,000명을 돌파한 26일 서울 송파구 다중체외진단전문회사 피씨엘(PCL) 중앙연구소에 코로나19 항원 간편진단키트(COVID-19 Ag GICA Rapid)가 진열 돼 있다. 이 진단키트는 현장에서 의심환자의 콧물을 사용, 10분 내 감염여부를 진단할 수 있다.  이날 질병관리본부는 오전 9시 기준 국내 &amp;#39;코로나19&amp;#39; 확진자가 169명이 늘어난 1,146명이라고 밝혔다. 첫 확진자가 발생한 지 37일만이다. &amp;#39;코로나19&amp;#39; 관련 사망자는 총 12명이다. 2020.2.26/뉴스1김평화  기자"
1415,"특허청은 지난 2월 국군의무사령부가 출원한 신종 코로나바이러스 감염증(코로나19 진단기술)에 대해 20일 코로나19 진단기술로는 처음으로 특허등록을 결정했다고 밝혔다.이번에 특허등록이 결정된 코로나19 진단기술은 우선심사로 신청됐으며, 출원 초기부터 특허심사관 3명이 의견을 모아 신속하게 심사한 결과, 출원 후 약 2개월 만에 특허등록 결정됐다. 이번 특허기술은 팬데믹(감염병 세계적 대유행) 상황에서 우리나라 진단키트 수요가 세계적으로 증가한 가운데 나온 첫 특허등록 사례로 역전사고리매개등온증폭법(RT-LAMP)을 이용해 적은 시료로 진단시간을 1시간 내로 단축시킨 기술이다.현재 특허청에는 검사시간 단축, 정확도 향상 등 각종 코로나19 진단기술이 출원되고 있으며 현재까지 약 20여건이 출원돼 이 중 2건이 우선심사 중에 있다.이에 따라 특허청은 신속하고 정확한 심사를 위해 관련분야의 전문 심사관으로 구성된 3인 합의형 협의심사를 통해 코로나19 진단기술 관련 신속한 권리화를 지원한다는 방침이다.특허청은 사스·메르스와 마찬가지로 바이러스 관련 진단기술은 유전자 정보가 공개된 후 1~3년 사이에 특허출원이 증가하는 경향이 있어 코로나19도 향후 출원이 크게 증가할 것으로 보고 있다.특허청 백영란 바이오헬스케어심사과장은 ""코로나19 진단 관련 특허출원에 대해 지속적으로 모니터링하고 신속·정확한 심사서비스를 제공할 예정""이라며 ""특허기술에 대해 신속하고 정확한 심사를 통해 우리 기업이 K-바이오 시대를 선도할 수 있도록 적극 지원하겠다""고 말했다.☞공감언론 뉴시스"
1416,"사이판이 포함된 북마리아나 제도 연방이, 최근 한국산 코로나 진단 키트 6만 개를 수입해서, 전 주민에 대한 검사가 가능하게 됐다고 밝혔습니다.북마리아나 제도는 인구가 5만 8천 명입니다.연방은 이번 수송을 위해서 전세기가 동원됐고, 진단키트의 품질을 관리하기 위해서 한국의 임상병리사도 동행했다고 밝혔습니다.북마리아나 제도의 코로나19 누적 확진자는 그제(6일) 기준으로 15명이고, 그 중에 2명이 숨졌습니다.김범주 기자"
1417,"차세대 현장진단 전문기업 바디텍메드는 코로나 바이러스 진단에 활용되는 항원검사용 진단키트에 대한 수출허가를 취득했다고 12일 밝혔다. 회사 측에 따르면 현재 우리나라를 포함한 주요국가에서는 코로나 바이러스 감염여부를 RT-PCR 방법을 사용하여 확진한다. RT-PCR은 코로나 바이러스의 유전자를 증폭하여 매우 소량의 바이러스도 감지할 수 있지만 바이러스 핵산 추출 및 증폭 과정이 필요하여 검사결과를 얻을 때까지 약 6시간 이상 소요된다. 하지만 바디텍메드에서 개발한 면역항원 검사는 유전자 추출 및 증폭 과정이 필요 없어 소형장비를 이용하여 15분 내외의 빠른 시간에 검사 결과를 현장에서 판독할 수 있는 장점이 있다. 현재 코로나 바이러스에 대한 백신이나 치료제가 확보되지 않은 상황에서 PCR 검사는 바이러스 확산을 방지하기 위한 확실한 방법으로 주로 사용돼 왔었다. 고가의 장비, 숙련된 의료진, 검사 결과에 장시간이 소요되는 기술적 특성상 선진국에서 주로 사용되고 있지만, 의료 시스템이 열악한 저개발 국가에서는 코로나 바이러스 확산 방지에 어려움을 겪고 있다. 이에 비해 면역항원 검사는 분자진단과 비교하여 95% 수준의 정확도를 제공하면서 고가의 장비가 필요 없어 경제적이고, 많은 인원을 신속하고 편리하게 검사할 수 있어 코로나 바이러스 확산을 방지하는 데 중요한 역할을 할 수 있을 것으로 예상된다.바디텍메드 관계자는 ""다년간 독감진단 키트 개발 경험으로 축적된 호흡기 검체 면역검사 노하우와 우수한 항체 개발능력을 바탕으로 뛰어난 성능의 면역항원 검사키트 개발을 완료했다""면서 ""기존에 공급하고 있는 항체 키트와 함께 전 세계적인 코로나 바이러스 방역에 큰 기여를 할 수 있을 것으로 기대된다""고 말했다. [김경택 기자"
1418," 코로나19의 전 세계적 확산 속에서 우수성을 인정받은 한국산 코로나19 진단키트 수출이 급증하고 있다.7일 관세청에 따르면 진단키트 수출은 1~2월까지는 미미한 수준이었으나 3월 이후 코로나19 확산추세에 따라 규모가 크게 늘었다. 특히 지난달 진단키트 수출액은 전월대비 8.35배 늘어난 2억123만달러(약 2466억원)로 나타났다.올 1월부터 4월까지 누적 수출금액은 2억2598만달러(약 2769억원)로 집계됐다. 국가별로 보면 브라질이 3015만달러(약 369억원)로 가장 높은 비중인 13.3%를 차지했다. 이어 국가별 비중은 이탈리아(9.9%), 인도(9.5%), 미국(7.9), 폴란드(6.6%), 아랍에미리트연합(4.3%) 순으로 나타났다. 4월에만 브라질 약 3000만달러(약 367억원), 인도 약 2000만달러(약 245억원), 미국 및 이탈리아 각각 약 1700만달러(약 208억원) 규모로 진단키트가 수출됐다. 월별 수출국가수는 1월 1개에 불과했지만 2월 33개, 3월 81개, 4월 103개로 수출국가수가 크게 늘어난 것으로 나타났다.관세청은 진단키트 수출이 경제활력 회복에 도움이 될 것으로 판단해 지속적으로 수출지원에 관세행정 역량을 집중할 계획이라고 밝혔다. 관세청 관계자는 “코로나19 진단키트 제조를 위해 원부자재를 수입하는 경우 24시간 통관체계를 유지하고 수입검사 및 서류제출을 최소화하는 등 신속통관이 되도록 최대한 지원할 방침”이라고 전했다.관세청 제공관세청 제공이진철 "
1419,"한국산 코로나19 진단키트 수출이 급증하고 있다.관세청은 코로나19의 전 세계적 확산 속에서 우수성을 인정받은 국내 코로나19 진단키트 수출이 최근들어 크게 증가했다고 7일 밝혔다.인천공항 제1여객터미널에서 한국산 코로나19 진단키트 등을 실은 화물의 수출준비가 이뤄지고 있다.(사진=산업통상자원부 제공)진단키트 수출은 1~2월까지는 미미한 수준이었으나 코로나19 확산추세에 따라 3~4월 들어 급증했다. 특히 4월에는 전월대비 수출금액이 8.35배로 늘어나 2억 123만 달러(약 2466억원)를 기록했다. 1월부터 4월까지 누적 수출금액은 2억 2598만 달러(약 2769억원)로 집계됐다.국가별로는 브라질이 3015만 달러(약 369억원)로 가장 높은 비중인 13.3%를 차지했다. 이어 이탈리아(9.9%), 인도(9.5%), 미국(7.9), 폴란드(6.6%), 아랍에미리트연합(4.3%) 순으로 나타났다.4월에만 브라질 약 3000만 달러(약 367억원), 인도 약 2000만 달러(약 245억원), 미국·이탈리아 각각 약 1700만 달러(약 208억원) 규모로 수출됐다.1월 수출국은 1개국에 불과했지만 2월에는 33개국, 3월 81개국, 4월 103개국으로 국가수도 크게 늘어났다. 관세청은 진단키트 수출이 경제활력 회복에 도움이 될 것으로 판단, 지속적으로 수출지원에 관세행정 역량을 집중할 계획이다.관세청 관계자는 “코로나19 진단키트 제조를 위해 원부자재를 수입하는 경우 24시간 통관체계를 유지하고 수입검사와 서류제출을 최소화하는 등 신속통관이 되도록 최대한 지원하겠다”고 밝혔다.문의: 관세청 통관지원국 통관기획과 042-481-7857"
1420," [[the300]]한빛부대 12진 2제대가 남수단 평화유지 및 인도적 지원 활동을 위해 1일 저녁 전세기 편으로 출국한다. 코로나19 용품인 진단키트 1만개와 마스크 2만장을 싣고서다.국방부에 따르면 한빛부대는 이로써 12진 전원(271명)이 남수단에서 파병 임무를 수행하게 된다. 기지 경계 및 관리를 위해 잔류 중인 11진 인원은 귀국편 전세기로 복귀 예정이다.한빛부대 12진은 그동안 코로나19 상황에 대비해 △ PCR검사 2회 실시(전원 음성 판정) △ 출국 시까지 5주 이상 격리 △ 마스크·방호복 등 방역물자 확보 △ 유사시 대비 상황조치 훈련 등을 철저히 준비했다.한편, 국방부는 남수단 정부의 한국산 진단키트 등 코로나19 관련 긴급 의무물자 요청에 따라, 대민지원 사업의 일환으로 인도적 지원을 결정했다. 한빛부대 12진 2제대 투입 시 직접 의무물자를 전달한다.[서울=뉴시스]18일 한빛부대 12진이 출국에 앞서 특수전사령관 주관으로 환송식을 갖고 있다. 한빛부대 12진 1제대의 투입 후 복귀하는 전세기편으로 가나, 케냐, 에티오피아 등 아프리카 교민이 오는 21일 경유국인 에티오피아(아디스아바바)에서 귀국을 위하여 탑승할 예정이다. (사진=국방부 제공) 2020.05.18.  "
1421,"이달 20일까지 수출금액만 1억3195만달러… '훨훨' 나는 키트코로나 이후 준비하려면 정부 마중물 역할해야한국산 진단키트가 전세계로 팔려나가면서 K바이오의 위상을 높이고 있다. 이러한 기업들이 ‘코로나19’ 사태 이후를 준비하기 위해선 정부의 규제 개선과 정책적 지원이 절실하다는 지적이 나온다. ⓒ데일리안 류영주 기자한국산 진단키트가 전 세계로 팔려나가면서 K바이오의 위상을 높이고 있다. 하지만 우리 기업들이 ‘코로나19’ 사태 이후를 준비하기 위해선 정부의 규제 개선과 정책적 지원이 절실하다는 지적이 나온다.29일 관세청에 따르면 한국산 진단키트 수출액은 이달 1일부터 20일까지 1억3195만달러(약 1600억원)를 기록했다. 지난 3월 1일부터 20일까지 집계된 725만달러보다 18배 이상 증가한 수준이다.이처럼 'K진단키트'가 수출 효자상품이 된 것은 기업들의 발빠른 대응 덕분이다.당국이 국내 첫 코로나19 환자 발생 일주일 만에 코로나19 바이러스 검출 유전자 등을 제시했고, 지난 2월 코젠바이오텍을 시작으로 식품의약품안전처의 긴급사용승인을 받은 코로나19 진단키트가 출시되기 시작했다. 같은 달 식약처의 긴급사용승인을 받은 씨젠은 자체 보유한 인공지능(AI) 시약개발시스템을 토대로 보다 빠른 진단키트를 내놨다.식약처에 따르면 수출용 허가를 받은 국산 코로나19 진단키트는 긴급사용승인을 받은 5개사 5개 제품을 포함해 총 53개에 달한다.전 세계에서 한국산 진단키트에 대한 러브콜이 쏟아지는 가운데 확진자가 폭발적으로 증가했던 미국은 지난 달부터 한국산 진단기기와 마스크, 호흡기 등 품목에 대해 긴급 수입허가를 내줬다. 이에 따라 국내 진단기업들은 미국 중앙정부보다 먼저 기관, 주정부 등과 계약을 맺고 수출을 개시했다.최근에는 미국에 단순 공급하는 것을 넘어 미국 식품의약국(FDA)로부터 긴급사용승인(EUA)을 받고 있다. 현재까지 오상헬스케어, 씨젠, 에스디바이오센서가 FDA로부터 분자진단 방식 진단키트의 긴급사용승인을 받은 상황이다. 이외에도 솔젠트는 미국 연방재난관리청(FEMA) 비축전략물자 조달업체로 등재돼 현지에 진단키트를 공급하고 있다.◇국내 진단기업 올해 실적 '잭팟' 터뜨릴듯미국뿐 아니라 해외 각지에서도 한국산 진단키트 수출이 활발하다.오상헬스케어는 지난달 18일 식약처 수출허가를 받은 이후 현재까지 코로나19 진단키트 수주 물량이 누적 1000만개를 넘어섰다. 미국, 브라질, 러시아, 이탈리아, 루마니아, 모로코, 쿠웨이트, 아르헨티나 등 총 30여개국에 코로나19 진단키트를 공급하고 있다.분자진단키트와 항체진단키트를 모두 보유한 피씨엘은 이달 1일부터 27일까지 총 395억원에 달하는 진단키트 수출 계약 34건을 체결했다. 지난해 매출액(3581만원)의 1102배에 달하는 수준이다.해외로의 수출은 앞으로도 꾸준히 이어질 전망이다. 국내 신규 코로나19 확진자 수가 10명 안팎으로 떨어지며 국내는 안정기에 접어들었지만 미국과 유럽, 중동 등 일부 국가는 아직도 코로나19와 사투를 벌이고 있어 진단키트 수요는 여전하기 때문이다.28일 기준 미국 내 확진자는 전날보다 1만7782명 증가한 100만4942명으로 집계됐다. 사망자는 5만6527명으로, 전 세계 사망자의 4분의1을 차지한다. 유럽 국가들 중에선 이탈리아 19만9414명, 프랑스 16만5842명, 독일 15만8213명, 영국 15만7149명 순으로 누적 확진자가 많다.업계에서는 K진단키트가 해외에서 지속적으로 입지를 강화하기 위해선 정부 지원이 필요하다는 목소리가 커지고 있다. 코로나19 영향으로 국산 진단키트 기업들이 급성장했지만, 체계적인 연구개발과 우수 인재 양성 등 경쟁력 강화를 위해선 정부의 지원과 정책적 배려가 뒷받침 돼야 한다는 것이다.업계 관계자는 ""해외 수출 문의가 잇따르면서 부족한 인원을 대규모 충원하는 등 관련 업계가 급속도로 커지고 있다""며 ""지속적으로 수주를 확대하고, 코로나 종식 이후에도 꾸준히 성장하기 위해선 정책적인 관심과 지원이 필요하다""고 말했다.데일리안 이은정 기자 "
1422,"국가기술표준원 ""연내 국제 표준으로 인정받을 전망""ⓒ연합뉴스국내 신종 코로나바이러스 감염증(코로나19) 진단 기술이 국제표준으로 제정될 전망이다.산업통상자원부 국가기술표준원과 식품의약품안전처는 29일 한국의 '미생물 병원체 검출을 위한 유전자 증폭(PCR) 검사기법'이 최근 국제표준화기구 의료기기기술위원회에서 국제표준안(DIS)으로 승인됐다고 밝혔다.국제표준 제정 절차에 따라 이 표준안은 최종국제표준안으로 상정돼 회원국 전체의 승인을 기다리고 있다. 이 과정만 거치면 연내 국제표준으로 인정받게 될 전망이다. 이에 따라 체외진단 검사기기에 사용되는 유전자 증폭 방식의 감염병 진단기법 관련 국제표준 개발은 국내에서 주도하게 될 가능성이 커졌다.'미생물 병원체 검출을 위한 유전자 증폭 검사기법'은 다양한 감염병 진단에 사용할 수 있는 핵산증폭방식 체외진단검사에 대한 전체 절차와 방법을 정의한 것이다. 국내 코로나19 진단키트에 적용된 실시간 유전자 증폭기법(Real Time Polymerase Chain Reaction)을 비롯한 다양한 핵산증폭 방식의 검사에 적용할 수 있다.앞서 정부는 국가표준 전문위원회의 심의를 거쳐 이러한 기법을 2016년에 국제표준화기구에 국제표준안으로 제안했다. 미국·유럽·일본 등 세계 각국의 국제표준화기구 기술위원들과 긴밀히 협력한 결과 지난 2월 DIS 투표에서 회원국 전원 찬성으로 통과했다.국가기술표준원 관계자는 이번 국제표준안 승인에 대해 ""정부 기관이 협업해 감염병 진단기법을 선도적으로 개발하고 국제표준화를 주도해온 노력의 성과""라고 평가했다. 이어 이 관계자는 ""이번 국제표준화 사례는 국내 기술로 개발된 진단키트가 성공적인 시장 진출을 거쳐 향후 글로벌 표준으로 자리매김하게 될 것이라는 점에서 그 의의가 크다""며 ""국내 업체들의 해외시장 진출에 도움이 될 것""이라고 덧붙였다.송응철 기자"
1423,"외교부 '국내 코로나19 진단 키트, 미 FDA 사전 승인' 발표 가짜뉴스 논란. 그래픽 연합뉴스외교부의 '국내 코로나19 진단 키트, 미 식품의약국(FDA) 사전 승인' 발표가 가짜 뉴스 논란에 휘말리자 정부가 적극 해명에 나섰다.30일 한 매체가 '29일 오후 6시 현재 코로나19 진단 키트에 대한 FDA의 긴급사용승인(EUA) 허가 리스트에는 국내 업체가 없다'고 보도하면서 가짜 뉴스 논란이 불거졌다.외교부는 28일 ""국내 진단 키트 생산업체 3곳이 FDA로부터 EUA 절차상 사전 승인을 획득했다""고 발표한 바 있다.이에 외교부 당국자는 ""미국은 우리 측에 '사전(Pre) EUA 번호가 부여됨으로써 잠정(Interim) FDA 승인이 이뤄졌다'고 통보했다""며 ""백악관으로부터 '조만간 조달 절차가 개시될 것'이라는 점도 확인받았다""고 재차 설명했다.이혜진 기자"
1424,"아사히, 韓진단 키트 사용할 경우 자국 성능평가 거쳐야 한다고 보도일본 시민들이 3월31일 도쿄의 한 역에서 마스크를 쓴 채 이동하고 있다. ⓒEPA연합정부가 신종 코로나바이러스 감염증(코로나19) 진단 키트를 일본에 제공하는 방안을 추진하고 있지 않다고 28일 밝혔다.윤태호 중앙사고수습본부 방역총괄반장은 이날 정부세종청사에서 열린 정례 브리핑에서 ""일본에 대한 우리 정부의 지원은 현재로서는 추진하고 있지 않은 상황""이라고 말했다.이날 아사히신문은 한국에서 코로나19 검사키트를 지원받는다면 자국에서의 성능평가를 거친 뒤 사용해야 한다는 것이 일본 정부의 입장이라고 보도했다.아사히는 '한국 정부가 일본에 검사 키트를 지원하는 방안에 대해 검토 중'이라며 한국 정부 관계자의 발언을 인용해 보도했다.한편 우리 정부는 코로나19 관련 방역물품 수출과 인도적 지원 요청에 대응하기 위해 방역물품 해외진출지원 범부처TF(태스크포스)를 구성해 운영 중이다.윤 총괄반장은 방역물품 해외 지원 및 수출과 관련해 ""국내 공급 여력과 지원 대상국의 상황 등을 종합적으로 고려해 지원한다는 게 기본적인 입장""이라고 설명했다.이혜영 객원기자"
1425,미국으로 수출하는 한국형 신종 코로나 바이러스 감염증(코로나19) 진단키트를 인천공항 화물터미널에서 관계자들이 지난 14일 이송하고 있다. (사진=외교부 제공) 2020.04.14.
1426," 분자진단 전문 바이오업체인 바이오코아가 개발한 신종 코로나바이러스 감염증(코로나19) 진단 키트 ‘BioCore 2019-nCoV Real Time PCR Kit’가 11일 질병관리본부로부터 긴급사용 승인을 획득했다.코젠바이오텍, 씨젠(096530), 솔젠트, SD바이오센서, 바이오세움에 이어 국내에서는 6번째 긴급사용 승인이다.바이오코아가 개발한 신종 코로나바이러스 감염증(코로나19) 진단 키트 ‘BioCore 2019-nCoV Real Time PCR Kit’. (사진=바이오코아)바이오코아 진단키트는 이미 유럽 인증(CE)을 획득한 데 이어 지난달 9일 한국 식품의약품안전처로부터 수출 허가를 받았다. 이후 LG화학(051910)과 공급계약 체결을 시작으로 미국·브라질·인도네시아·스페인·독일·이탈리아·인도·사우디아라비아·가나 등 20여 개국에 대해 수출을 진행하고 있다.바이오코아는 이번에 질본 긴급사용 승인마저 획득함으로써 국내 내수시장 진출도 병행해 나갈 계획이다. 현재 승인 대기 중인 미국 식품의약국(FDA) 긴급사용 승인(EUA) 역시 임박함에 따라 미국 시장 진출을 본격화할 예정이다.바이오코아 코로나19 진단키트는 세계보건기구(WHO) 가이드라인에서 권고하는 ‘실시간 유전자 증폭 기법’(RT-PCR) 방식으로, N과 RdRp 두 가지 유전자 부위를 한 개의 튜브로 증폭해 사용 편의성을 높였다. 계속해서 발생되고 있는 코로나19 변이는 위음성(실제 양성임에도 음성으로 오판되는 사례) 원인이 될 수 있는데, 변이 여부와 상관없이 검출할 수 있도록 고안해 특이도를 제고했다.특히 바이오코아는 진단키트와 같은 제품 개발과 제조 외에도 유전체 분석 서비스를 제공하고 있다. 스크리닝부터 진단, 연구 영역까지 다양한 고객 니즈에 따라 일괄적으로 수행하는 것이 가능하다.한성희 바이오코아 생명공학사업본부장(상무)은 “각 해외 국가 및 정부 부처로부터 쇄도하는 공급 요청에 대응하기 위해 생산량을 대폭 확대하고 있다”며 “미(美) FDA에 긴급사용승인 신청을 하고 승인을 기다리고 있다”고 설명했다.박일경 "
1427,"수젠텍이 개발한 코로나19 항체 신속 진단키트. 수젠텍 제공.    국내 중소기업 수젠텍이 개발한 신종 코로나바이러스감염증(COVID-19·코로나19) 신속 진단키트가 6일 미국 식품의약국(FDA) 제품 등록을 완료한 것으로 알려졌다.    수젠텍은 지난달 25일 국내 식품의약품안전처로부터 코로나19 신속 진단키드 수출허가를 받았다. 이에 따라 지난달 31일 코로나19 신속 진단키트를 이탈리아 등 유럽, 아시아, 남미 등 20개국에 수출한다고 밝힌 바 있다.    수젠텍이 개발한 코로나19 신속 진단키트는 코로나19에 감염되면 체내 면역반응으로 만들어지는 항체를 혈액으로 신속하게 검사한다. 실시간 중합효소연쇄반응(RT-PCR) 진단 방법과 달리 혈액 샘플을 채취해 혈액 내 항체 여부를 빠르게 진단할 수 있는 게 특징이다.    수젠텍의 FDA 제품 등록은 FDA 긴급사용승인과는 다르다. 제품 등록은 코로나19 확산세가 급박한 미국이 진단 역량을 늘리기 위해 세계 각국의 여러 진단키트 제품 사용을 가능케 하기 위한 제도다. FDA 긴급사용 승인 과정에서 요구되는 서류가 미비할 경우 긴급사용 승인이 되지 않을 수도 있다. 일례로 중국산 일부 제품들도 FDA에 제품 등록을 했지만 진단키트 품질 문제가 생겨 취소된 바 있다.    수젠텍은 최근 코로나19 양성 판정을 받은 환자 100명과 음성 판정을 받은 150명 대상으로 진행한 국내 임상 결과를 홈페이지에 공개했다. 임상 결과 진단 정확도는 94.4%에 달한 것으로 분석됐다.    미국 질병통제예방센터(CDC)는 최근 코로나19 진단에 RT-PCR과 항체 진단을 병행할 것을 권고했다. 이에 따라 4월 초부터 해외 항체 신속 진단키트에 대한 제품 등록과 긴급 사용승인을 도입했다.    미국 내 코로나19 확진 환자수는 급증하고 있다. 6일 미국 존스홉킨스대 통계 기준 미국 내 환자수는 33만7274명이다. 사망자도 9000명을 넘긴 9562명으로 1만명에 육박했다. ‘최악의 한주가 될 것’이라던 도널드 트럼프 미국 대통령의 우려가 현실이 되고 있다. [김민수 기자"
1428,"질병관리본부와 식품의약품안전처는 지난 4일 신종 코로나바이러스 진단시약 1개 제품을 긴급사용 승인했으며, 승인제품은 질본이 지정한 민간의료기관에 공급돼 환자 진단에 사용될 예정이라고 밝혔다.사진은 긴급사용승인된 신종 코로나 진단시약 키트. 2020.02.05."
1429," 응급수술을 받아야 하거나 분만을 앞둔 신종 코로나바이러스감염증(코로나19) 의심환자를 대상으로 1시간 이내 감염여부를 가릴 수 있는 신속진단방식이 도입될 전망이다. 앞서 대구에서 폐렴증세를 보였으나 코로나19 감염여부를 따지다 제때 치료받지 못한 환자가 숨지는 사례가 있었는데, 이 같은 일을 막기 위해서다.정은경 코로나19 중앙방역대책본부장은 26일 브리핑에서 ""현재 확진검사법으로 쓰고 있는 PCR검사법은 국내외 확진판정을 위한 기준으로 응급검사가 가능한 1시간 이내 PCR검사법을 도입하는 방안을 검토중""이라고 말했다.검체 채취 후 증폭과정을 거치는 현행 진단방식은 6시간가량 걸린다. 비슷한 방식으로 진단여부를 가리면서도 검사시간을 줄인 방식은 미국 등 해외에서는 승인을 받았으나 아직 우리 당국에서 승인한 건 없다. 방역당국은 그간 진단검사의학회나 의료기기 인허가업무를 맡는 식품의약품안전처와 함께 국내외 진단키트업체를 중심으로 이 같은 신속 PCR 진단키트 도입을 저울질해 왔다.정 본부장은 ""신속한 검사를 위해서 이런 검사법 도입이 필요하다고 판단하고 있으며 긴급사용승인이 진행될 수 있게끔 최대한 빨리 검토를 진행할 계획""이라고 밝혔다.인체 면역반응을 통해 감염여부를 따지는 혈청진단방식에 대해선 현재까지 관련 정보가 부족한 만큼 추가 연구를 거쳐 도입을 검토해보겠다고 전했다. 미국 식품의약국(FDA) 등 일부에서는 혈청진단방식의 진단기기도 승인을 내주긴 했으나 아직은 제한적 범위 내에서 쓰고 있는 점을 근거로 들었다.정 본부장은 ""미국 내 승인받은 항체검사법은 확진판정을 위해 단독으로 쓸 수는 없고 보조적으로 쓰도록 했으며 세계보건기구에서도 확진판별이 아닌 연구조사용으로 한정해 쓸 것을 권고했다""면서 ""코로나19 항체가 어떻게 형성되고 그 항체를 정확히 진단하는 표준검사법이 확립되지 않는 등 제한적인 한계가 있다""고 설명했다. 그러면서 ""국내에서도 항체검사나 항체양성률 검사 필요성은 있기에 더 정확한 항체검사법을 적용할 수 있게끔 검사법을 확립하는 걸 신속히 추진하겠다""고 덧붙였다.최대열 기자"
1430,"DGIST 핵심단백질자원센터 장익수 센터장(좌), 최성균 선임연구원(우)DGIST 핵심단백질자원센터는 특수 코로나19 진단시약을 코로나19 진단키트 생산기업인 ㈜엠모니터에 제공하고 생산에 착수했다.기존의 코로나19 진단법은 바이러스 증폭과정에서 장비를 90℃로 높였다가 60℃로 낮추는 과정을 40회 반복해야 하며, 전처리 과정을 포함해 4~6시간이 소요된다. 진단시약을 제작하기 위해 5천만원대의 고가 RT-PCR 장비를 사용하고 있다.하지만 ㈜엠모니터가 이번에 개발한 진단키트는 60℃를 유지하면서도 유전자를 증폭시키는 기존과 동일한 효과를 거둘 수 있어, 현장에서 20~30분 이내 진단이 가능하다. 또한 DGIST 핵심단백질자원센터가 생산한 시약으로 키트를 제작하면 장비 온도를 60℃로 유지하기만 하면 되기 때문에, 고가의 온도조절 기능이 불필요해 신형 장비 비용이 1백만원 이하로 대폭 절감할 수 있다.DGIST 핵심단백질자원센터는 또한, 핵심적인 면역물질(사이토카인) 계열 단백질을 중심으로 의료용 핵심 단백질 자원을 개발해 국가적 사업에 적용하고 있다.DGIST 핵심단백질자원센터 장익수 센터장은 “DGIST 핵심단백질자원센터는 최고 수준의 고순도 정제 단백질 생산기술과 슈퍼컴퓨팅 단백질 디자인의 노하우를 보유하고 있다”며, “코로나19 진단시약 생산 뿐만 아니라 사이토카인 단백질 등 국가차원의 관리가 필요한 의료용 핵심단백질 생산·응용에 소임을 다할 것”이라고 밝혔다. "
1431," 대구경북과학기술원(DGIST)이 코로나19 진단시약을 생산하고 ㈜엠모니터가 진단키트를 생산한다. DGIST는 이 진단키트가 현장에서 20~30분만에 진단이 가능한 분자진단 기술이라고 설명했다. 또 고가의 온도조절 기능이 필요없어 신형 장비 비용이 100만원 이하로 대폭 절감할 수 있다고 말했다.   DGIST는 핵심단백질자원센터가 ㈜엠모니터와 생산위탁 협약을 맺고 생산에 착수했다고 9일 밝혔다.   ㈜엠모니터가 이번에 개발한 진단키트는 60℃를 유지하면서도 유전자를 증폭시키는 기존과 동일한 효과를 거둘 수 있어 현장에서 20~30분 이내 진단이 가능하다. 또한 DGIST 핵심단백질자원센터가 생산한 시약으로 키트를 제작하면 장비 온도를 60℃로 유지하기만 하면 되기 때문에 신형 장비 비용이 낮아졌다.   기존 코로나19 진단법은 바이러스 증폭과정에서 장비를 90℃로 높였다가 60℃로 낮추는 과정을 40회 반복해야 하며, 전처리 과정을 포함해 4~6시간이 소요되고 있다. 또한 진단시약을 제작하기 위해 5000만원대의 고가 '실시간유전자 증폭검사(RT-PCR)' 장비를 사용하고 있는 실정이다.   DGIST 핵심단백질자원센터는 이번 생산위탁 협약으로 핵심기술 및 단백질 고도 정제 분야 전문 인력을 투입해 코로나19 진단 키트용 효소 단백질을 3개월간 대량 생산해 ㈜엠모니터에 공급하게 된다.    COVID-19 신속 진단키트(왼쪽)와 신속 진단기기. DGIST 제공DGIST 핵심단백질자원센터 장익수 센터장은 ""DGIST 핵심단백질자원센터는 최고 수준의 고순도 정제 단백질 생산기술과 슈퍼컴퓨팅 단백질 디자인의 노하우를 보유하고 있다""며, ""코로나19 진단시약 생산 뿐만 아니라 사이토카인 단백질 등 국가차원의 관리가 필요한 의료용 핵심단백질 생산·응용에 소임을 다할 것""이라고 밝혔다.   진단시약 생산 연구책임자인 최성균 박사는 ""DGIST가 가진 연구 역량을 바탕으로 코로나19 극복의 버팀목이 되길 바란다""고 말했다.   ㈜엠모니터 전효성 대표는 ""누구나 쉽게 사용 가능한 분자진단기술 개발을 목표로 창립된 회사로 그동안의 기술력을 바탕으로 현재의 COVID-19 진단제품을 출시하게 됐다. DGIST와의 협력을 통해 세계적 현장 분자진단 기업으로 도약할 계획""이라고 말했다.  #유전자 #대구경북과학기술원 #검사 #바이러스 #코로나 #진단키트 #시약 #엠모니터  "
