,contents
541," 정부 전략 계획, 파리협정 목표보다 온실가스 3배 초과[이지언 환경운동연합 에너지기후 활동가"
542,"한국에너지기술연구원은 강원 삼척에 수소에너지와 미래 청정에너지 기반 주거 단지를 만드는 실증 연구에 들어갔다고 25일 밝혔다.     정부 출연금 166억원을 투입해 2023년 말까지 수소 연구개발(R&D) 특화도시인 삼척시에 수소도시 인프라를 구축하게 된다.     수소에너지와 재생에너지, 친환경 건축기술이 융합된 친환경 주거단지를 조성할 계획이다.     특히 금속수소화물 기반 수소 저장 시스템과 비 기계식 압축 기술을 적용해 소음과 진동을 제거, 안정성과 수용성을 높인다는 방침이다.     또 제로에너지 임대형 단독주택단지인 '로렌하우스' 설계 기술을 적용하고, 단지에서 생산한 에너지를 수소로 변환해 외부와 거래할 수 있도록 할 방침이다. 세종 로렌하우스 주택 단지[한국에너지기술연구원 제공. 재판매 및 DB 금지]연구책임자인 강경수 박사는 ""수소도시 건설을 통해 온실가스 저감에 기여할 것""이라고 말했다.    "
543,"[헤럴드경제=구본혁 기자] 수소에너지로 생산된 전력을 사용하는 ‘수소도시’가 오는 2023년 강원도 삼척에 조성된다.한국에너지기술연구원은 도시형 수소생산·저장·공유 플랫폼 구축, 수소에너지와 친환경 건축 기반의 미래 청정에너지 주거 모델의 실증 연구 및 개발에 착수했다고 25일 밝혔다.이번 연구개발은 국토교통부의 주관 하에 국토교통과학기술진흥원의 정부출연금 166억원을 투입, 수소 R&D 특화도시인 삼척시의 토지 및 기반시설로 실증될 예정이다. 한국에너지기술연구원이 주관기관으로 출연연, 공공기관, 대학교, 기업 등 16개의 산학연 및 지자체가 공동으로 수소도시 인프라 개발에 필요한 기술적, 제도적, 경제적 보완점 마련을 목표로 2023년 12월까지 수행된다.수소는 인류가 당면한 에너지, 환경문제를 동시에 해결 할 수 있는 미래 청정에너지원이다. 건물의 온실가스 감축목표 강화에 따라 건축 및 주거부문에 수소에너지와 제로에너지 건물을 통한 고부가가치화 및 미래에너지 환경에 대응할 기술개발 필요성이 부각되고 있다.에너지기술연구원 수소연구단 강경수 박사 연구진은 수소에너지, 재생에너지, 친환경 건축기술이 융합된 주거단지 통합실증을 통해 도시환경에서 수소에너지의 안전성을 확보, 주거부문의 수소에너지 수용성을 확대할 계획이다. 또한 온실가스 저감과 다양한 비즈니스 모델 제시를 통해 도시재생, 신규도시 개발, 해외 수소 주거 건설사업 확대 등 기술적인 토대를 마련하는데 방점을 두고 있다.이번 연구를 통해 재생에너지 기반의 친환경주택단지에서 생산된 잉여 에너지를 수소를 매개체로 저장·공유·활용할 수 있는 플랫폼을 구축한다. 수소에너지를 통해 재생에너지원의 활용성을 강화하고, 효율과 내구성이 향상된 연료전지를 이용한 전기 및 열 공급 시스템 구축, 실증으로 재생에너지와 수소에너지의 사용 효율을 극대화시키기 위한 연구를 진행할 예정이다. 특히 수소 저장의 안정성 확보를 위해 장보고 잠수함에 적용돼 안정성이 검증된 금속수소화물을 활용하고 비기계식 압축 기술을 적용해 소음과 진동을 없앤다는 계획이다.강경수 박사는 “수소에너지, 재생에너지, 친환경건축기술과 ICT 기술이 접목된 수소도시 건설과 운영에 관련된 기술을 국내에서 개발·실증·검증함으로써 건설 산업 부분의 새로운 주도권를 확보할 수 있을 것”이라고 말했다"
544,"한국에너지기술연구원(원장 김종남)은 도시형 수소생산·저장·공유 플랫폼 구축, 수소에너지와 친환경 건축 기반의 미래 청정에너지 주거 모델 실증 연구 및 개발에 착수했다고 25일 밝혔다.수소는 인류가 당면한 에너지, 환경문제를 동시에 해결 할 수 있는 미래 청정에너지원으로 ’2018년 ‘혁신성장 전략투자 방향’에서 수소경제가 3대 전략투자 분야로 선정됐으며, 건물부문의 온실가스 감축목표 강화에 따라 건축 및 주거부문에 수소에너지와 제로에너지 건물을 통한 고부가가치화 및 미래에너지 환경에 대응할 기술개발 필요성이 부각되고 있다.에너지연 수소연구단 강경수 박사 연구진은 이번 연구로 수소에너지, 재생에너지, 친환경 건축기술이 융합된 주거단지 통합실증을 통해 도시환경에서 수소에너지의 안전성을 확보해 주거부문의 수소에너지 수용성을 확대한다. 연구진은 온실가스 저감과 능동적인 에너지 프로슈머로의 전환을 촉진하고 다양한 비즈니스 모델 제시를 통해 도시재생, 신규도시 개발, 해외 수소 주거 건설사업 확대 등 기술적인 토대를 마련하는데 방점을 두고 있다.연구진은 재생에너지 기반의 친환경주택단지에서 생산된 잉여 에너지를 수소를 매개체로 저장·공유·활용할 수 있는 플랫폼을 구축하고자 한다. 수소에너지를 통해 재생에너지원의 활용성을 강화하고, 효율과 내구성이 향상된 연료전지를 이용한 전기 및 열 공급 시스템 구축, 실증으로 재생에너지와 수소에너지의 사용 효율을 극대화시키기 위한 연구를 진행할 예정이다. 특히 수소 저장의 안정성 확보를 위해 장보고 잠수함에 적용해 안정성이 검증된 금속수소화물을 활용할 예정이다. 또 비기계식 압축 기술을 적용해 소음과 진동을 없애 주거 단지 내에서 수용성과 안정성을 동시에 만족시킬 계획이다.연구진은 수소시범도시사업과 함께 향후 주거부문에서 재생에너지를 활용한 액티브 기술과 패시브 건축기술, 수소에너지기술 간의 결합을 통한 주거부문의 온실가스 저감, 전력계통 안정화, 주거환경 개선 및 미래 건설시장을 확대할 수 있을 것으로 전망했다.강경수 박사는 “수소에너지, 재생에너지, 친환경건축기술과 ICT 기술이 접목된 수소도시 건설과 운영에 관련된 기술을 국내에서 개발·실증·검증함으로써 건설 산업 부분의 새로운 주도권를 확보할 수 있다”며 “이를 통해 온실가스 저감, 미래에너지 환경대응, 고용창출, 해외 첨단 도시 건설 시장 진출에 교두보를 확보할 수 있을 것”이라고 말했다.이번 연구는 2023년 12월까지 수행된다"
545,"에기연, 도시형 수소 생산·저장·공유 플랫폼 구축 실증 연구 착수세종시 로렌하우스 친환경주택단지다. 삼척시에 구축되는 수소주거단지도 이같은 모습을 띨 것으로 예상된다. 에너지기술연구원 제공.    수소에너지와 친환경 건축 기반 미래 청정에너지 주거모델 실증이 2023년까지 강원도 삼척시에서 이뤄진다.    한국에너지기술연구원은 도시형 수소 생산·저장·공유 플랫폼 구축, 미래 청정에너지 주거 모델 실증 연구 및 개발에 착수했다고 25일 밝혔다.    수소는 에너지, 환경 문제를 동시에 해결할 수 있는 미래 청정에너지원으로 꼽힌다. 수소경제는 2018년 ‘혁신성장 전략투자 방향’에서 3대 전략투자 분야로 선정됐다.    강원도 삼척시 실증 연구 책임자인 강경수 한국에너지기술연구원 수소연구단 책임연구원 연구팀은 이번 연구를 통해 수소에너지, 재생에너지, 친환경 건축기술이 융합된 주거단지 통합 실증 연구를 수행한다. 도시환경에서 수소에너지 안전성을 확보해 수소에너지를 활용한 주거모델 실증에 나선다.    이번 실증 연구의 성패를 가르는 핵심 연구 주제는 재생에너지 기반 친환경주택단지에서 생산된 잉여 에너지를 활용해 수소를 생산하고 이를 안전하게 저장·공유할 수 있는 기술 개발이다.   단열 성능이 좋은 친환경 주택을 구축한 뒤 이 주택들에 태양광 등 기존 재생에너지 설비를 갖추고 낮시간대에 남는 에너지를 이웃과 공유하거나 수소 생산에 활용한다. 생산·저장된 수소는 연료전지 등을 통해 전기·열에너지로 다시 공급하는 플랫폼을 개별 가정이 아닌 주택단지 및 도시 환경에 구축하는 게 목표다.    강경수 한국에너지기술연구원 책임연구원은 “주택 단지에 통합 관리동을 세워 수소 생산 및 저장 안전성 확보 연구를 통해 주민 수용성을 확보할 계획”이라며 “수소 생산 및 저장 관련 법규의 미비점도 분석해 연구를 통해 규정 및 제도적 보완점도 찾을 예정”이라고 말했다.    연구팀은 수소 저장의 안전성 확보를 위해 장보고 잠수함에 적용돼 안전성이 검증된 금속수소화물을 활용할 예정이다. 또 비기계식 압축 기술을 적용해 소음과 진동을 없애 주거 단지 내에서 수용성과 안전성을 동시에 만족시킨다는 목표다.    연구팀은 이번 연구를 통해 수소시범도시사업과 함께 향후 주거 부문에서 재생에너지를 활용한 건축 기술, 수소에너지 기술 간 결합으로 주거 분야에서 온실가스 저감, 전력계통 안정화, 주거환경 개선 등을 이뤄낼 계획이다. 친환경 주택단지에서 생산한 에너지를 수소로 변환·저장·활용해 이를 거래할 수 있는 기술과 비즈니스 모델도 탐색한다.    강경수 책임연구원은 “수소에너지, 재생에너지, 친환경건축기술과 ICT 기술이 접목된 수소도시 건설과 운영에 관련된 기술을 국내에서 개발·실증·검증함으로써 건설 산업 부분의 새로운 주도권를 확보할 수 있을 것”이라며 “온실가스 저감, 미래에너지 환경대응, 고용창출, 해외 첨단 도시 건설 시장 진출에 교두보를 확보할 것으로 기대된다”고 말했다.   국토교통부가 주관하는 이번 연구에는 국토교통과학기술진흥원의 출연금 166억4000만원이 지원된다. 수소 연구개발(R&D) 특화도시인 삼척시의 토지 및 기반시설로 실증된다. 연구 주관기관은 한국에너지기술연구원이며 공공기관, 대학교, 기업 등 16개의 산학연 및 지자체가 공동으로 2023년 12월까지 수행한다. [김민수 기자"
546," 오비맥주는 지난달 세계 환경의 날을 기념해 시작한 ‘2020 캔크러시 챌린지(Can Crush Challenge)’ 캠페인을 성황리에 마무리했다고 26일 밝혔다.(사진=오비맥주)캔크러시 챌린지는 캔의 올바른 분리배출법을 알리기 위해 실시한 참여형 릴레이 환경 캠페인이다. 오비맥주가 세계 환경의 날을 맞아 알루미늄 캔의 재활용률을 높이고자 마련했다. 캔 속에 이물질이 들어가지 않도록 찌그러뜨린 사진이나 영상을 인스타그램에 게시한 후 다음 참여자 3명을 지명하는 방식으로 전개됐다. 이번 캠페인은 지난달 25일 오비맥주 배하준 대표를 시작으로 한달 간 실시됐다. 본사 임직원과 오비맥주 대학생 사회공헌 서포터즈 ‘오비랑’은 물론 파트너사인 환경재단과 세계 최대 압연 알루미늄 제조 기업인 노벨리스코리아, 한국순환자원유통지원센터도 참여해 알루미늄 캔 재활용에 대한 시민들의 인식 제고와 행동 변화를 이끌었다.또한 배우 권율, 가수 션, 헬스트레이너 양치승 관장 등도 개인 인스타그램을 통해 캔크러시 챌린지에 동참해 알루미늄 캔의 올바른 분리배출법을 알렸다. 일반 시민들도 각자의 방식으로 캔을 찌그러뜨리며 자발적인 참여를 이어갔다.오비맥주는 참여자 한 명당 1000원씩 적립된 기부금에 기업 차원에서 마련한 기부금을 더해 소셜 벤처기업 ‘끌림’에 전달할 계획이다. 기부금은 캔과 폐지 등 재활용품 수거로 생계를 이어가는 어르신들을 위해 쓰일 예정이다.오비맥주 관계자는 “캔크러시 챌린지는 캔을 밟아서 버림으로써 알루미늄 캔의 재활용률을 높이고 캔과 폐지 등 재활용품을 수거하는 어르신들도 돕는 1석 2조 캠페인”이라며 “앞으로도 환경과 사회 문제 해결을 위해 적극 노력하고 기업의 사회적 책임을 다하는데 더욱 힘쓰겠다”고 말했다.한편 노벨리스코리아에 따르면 한국에서 알루미늄 캔이 수거돼 다시 캔으로 재활용되는 비율은 30% 미만으로 알루미늄 캔 수거율 80%에 비하면 매우 낮은 편이다. 이물질이 들어가지 않도록 캔을 찌그러뜨려서 빈 공간을 최대한 줄여 분리 배출하면 알루미늄 캔이 다시 캔으로 재활용되는 비율을 높일 수 있다. 알루미늄을 재활용할 경우 천연자원에서 알루미늄을 생산할 때 필요한 에너지의 5%만으로도 알루미늄을 만들 수 있어 에너지 사용과 온실가스 배출을 95% 줄일 수 있다.이성웅 "
547," 제1314호 조정진씨 등 시민7명의 ‘희망’ 손편지에 응답한 의원들… 고민정·류호정 의원 손편지 보내와다시, 7통의 편지가 도착했다. 이번엔 국회의원에게서 시민에게로 ‘다짐’이 전해진다. 21대 국회의원에게 시민들이 각자의 ‘바람’을 담은 손편지를 보낸 지(제1314호 표지이야기 ‘이제 국회의 시간’) 한 달 만이다. 손편지, 사회관계망서비스(SNS) 글, 공식 답변서로 답장의 형식은 다양했다. “헙” “와, 답장이 반갑네요.” “정말요? 와 떨리네요!” 시민들은 깜짝 선물을 받은 것처럼 기뻐했다. “지혜를 모아보겠다” “가슴이 뭉클”의원에게도 시민의 손편지는 특별한 응원이었다. 의원 300명 중 한 명. 한 시민이 간절한 소망을 이뤄줬으면 하는 한 명의 대표자로 자신을 호명했으므로. 특히 국민의 대의기관에 막 입성한 초선 의원에게는 의미가 남다르다. 고민정 더불어민주당 의원은 <임계장 이야기>를 쓴 경비노동자 조정진씨의 편지를 받고선 그의 책부터 펼쳤다. “적어도 선생님의 책을 읽고 쓰는 게 예의일 것 같은” 마음이 들었다고 했다. “아예 하루 날 잡고 (10살, 7살) 아이들이 없는 곳에서 시간을 만들어” 읽어내려간 ‘임시계약직 노인장’의 노동일기는 “한 사람의 입법기관(의원)으로서 무엇을 해야 하나” 하는 깊은 고민을 초선 의원에게 남겼다. 지금의 끔찍한 노동 환경보다, 그마저의 노동도 못하게 하는 순간이 더 두려운 조씨가 요구한 요양병원비 경감과 ‘존엄사법’ 확대에 대해, 고 의원이 구체적인 해법을 내놓진 않았다. 다만 고 의원은 “모든 사람이 존엄을 유지한 채로 살아가게 하기 위해 국가와 정치인이 있는 것일 테니 지혜를 모아보겠다”고 약속했다. 손으로 꾹꾹 눌러쓴 석 장의 편지를 받은 조씨는 “가슴이 뭉클하고 감동했다”고 했다.청년 1인 가구인 류하경 변호사의 서러움을 류호정 정의당 의원은 누구보다 잘 안다. 류 의원 역시 대학생 때 ‘보증금 100만원에 월세 30만원’ 원룸에서 시작해 지금도 혼자 월셋집에 살고 있다. “보증금을 좀 모았기 때문에 그나마 ‘반전세’라고 부르는 곳에 살게 됐으니 행운이라 여겨야 할까요?” 류 의원은 “우리가 겪고 있는 이 불평등한 상황을 바꾸”기 위해 류 변호사가 제안한 청년주거수당 지급, 청년 공공임대주택 확대, 최저주거기준 강화 등의 정책을 적극적으로 펴나가겠다고 썼다. 편지를 주고받은 두 청년 1인 가구는 국회에서 열린 한 기자회견에서 우연히 만나 인사를 나누기도 했다(사진). “시민들의 관심을 감지하고 있다는 신호”협동조합주택 ‘무지개집’에 사는 성소수자 15명의 물음에는 ‘151명의 초선 의원’을 대표해 오영환 더불어민주당 의원이 답했다. 작곡가 차이콥스키, 경제학자 존 메이너드 케인스, 수학자 앨런 튜링. 오 의원은 각 분야에서 독보적인 업적을 남겼으나 성소수자라는 이유로 좌절을 겪어야 했던 인물들을 호명하며 “수십 년이 지난 지금까지도 성소수자들을 향한 사회적 편견은 여전하다. 국민과 발맞춰 차별 없는 세상을 만드는 데 함께하겠다”고 했다. 다만 일부 종교계와 보수 진영의 거센 반대로 지난 20대 국회에선 발의조차 되지 못한 ‘포괄적 차별금지법’을 통과시켜달라는 무지개집 거주자들의 요구에 명확한 답을 하지는 않았다.생태학자를 꿈꾸는 고등학교 3학년 김유진씨는 3선의 이종배 미래통합당 정책위의장의 답장을 받았다. 고효율 에너지믹스 정책. ‘확실한 온실가스 감축 목표와 구체적 이행법안 등을 담은 강력한 기후법안을 만들어달라’는 청소년의 요청에 이 정책위의장이 내놓은 답변은 이렇다. “현 정부의 무분별한 탈원전정책·신재생에너지정책 대신, 친환경 고효율 신재생에너지 개발을 추진하는 정책”이라고 했다. 김씨가 활동하는 청소년기후행동은 “내용의 내실과 상관없이 미래통합당도 기후변화에 대한 시민들의 관심을 감지하고 있다는 신호 같아 나름 기쁘다”고 했다. 이낙연 더불어민주당 의원은 배달노동자 조봉규씨가 희망하는 ‘안전배달료’를 포함해 “배달 노동자의 삶의 질을 높이며 안전하게 일할 수 있는 환경 조성을 위해 힘쓰겠다”고 전했다. 더 나아가 플랫폼노동 전반에 관한 실태를 “면밀히 파악해” 보호 대책을 마련하겠다고도 강조했다.‘학교 급식비(식품비)와 인건비 예산을 분리해 급식의 부실화를 막아달라.’ 정춘숙 더불어민주당 의원은 자녀의 건강한 성장을 바라는 경기도 용인 학부모의 제안에 “영양가 높은 점심 식사를 제공하는 방안을 고민해보겠다”고 화답했다. 또 하태경 미래통합당 의원은 20대 여성인 대학원생 조희수씨의 바람대로 “디지털성범죄에 대한 가해자의 처벌과 피해자 보호 강화 대책을 적극적으로 지원할 것”이라고 약속했다.서보미 기자"
548,"“쟁점 첨예해 다시 논의하기로… ‘기후위기 시대 석탄사업 맞느냐’ 논란”25일 자와 9·10호기의 건설예정지인 인도네시아 반텐주의 주민들과 트렌드아시아, 왈히, 그린피스 등 현지 환경단체들은 “문재인 대통령이 그린뉴딜 정책을 추진하고자 한다면 한전의 자와 9·10호기 사업을 철회해야 한다. 재무적으로도, 환경적으로도 많은 위험을 지니고 있는 사업”이라며 현지 한국대사관 앞에서 시위를 열고 사업중지 요청 서한과 관련 보고서를 대사관에 전달했다. 기후솔루션 제공  25년 동안 운영해도 85억원의 손실을 낼 것으로 평가된 인도네시아 자와 9·10호기 석탄발전소 투자에 대해 26일 열린 한국전력의 이사회가 ‘의결 보류’ 결정을 내렸다. 온실가스 배출의 주범으로 꼽히는 석탄발전에 대한 부정적 여론을 고려한 것으로 보인다. 한전 관계자는 “이사회가 관련 안건을 상정, 심의했으나 보류 결정을 내렸고, 다음에 다시 논의하기로 했다”고 전했다. 자와 9·10호기는 인도네시아가 총사업비 35억달러(약 4조2500억원)를 들여 자카르타 인근에 건설하려는 2000㎿급 초초임계압 석탄화력발전소다. 한전은 5100만달러(약 620억원)의 지분 투자와 2억5000만달러(약 3000억원)의 주주대여금 보증으로 참여할 계획이며, 두산중공업이 시공사로 참여하고 수출입은행과 무역보험공사 등 금융기관이 약 14억달러(약 1조7000억원)의 대출을 제공할 계획이다. 한전의 이 계획은 지난해 한국개발연구원(KDI)의 예비타당성 조사에서 883만달러(약 106억원)의 손실을 내 사업성 부족에 해당하는 ‘회색 영역’ 평가를 받았다. 한전이 사업계획을 일부 변경해 다시 예타 조사를 신청했으나, 재심에서도 결과는 크게 달라지지 않았다. 더불어민주당 김성환 의원실이 최근 공개한 예타 결과 보고서에선 손실 규모가 향후 25년간 약 85억원일 것으로 평가됐다. 이날 이사회에 참석한 한전 사외이사 최승국 태양과바람에너지협동조합 이사장은 “쟁점이 매우 첨예해서 조금 더 논의가 필요하다고 봤다. 조만간 다시 임시 이사회를 열 예정인데, 지금과 같은 기후위기 시기에 한전이 석탄사업을 계속 하는 것이 맞느냐는 논의가 팽팽하게 이뤄졌다”고 말했다.  박기용 기자"
549,"국내 연구진이 독일 전문 연구진과 협력 연구로 지구온난화의 주범 기체인 이산화탄소(CO₂) 활용 기술을 평가하는 방법을 국제 학술지에 발표했다. CO₂ 활용 신기술이 가진 효율성과 경제성을 개발 단계에서 사전 파악할 수 있어, 유망 신기술 발굴에 크게 도움을 줄 전망이다.한국과학기술원(KAIST·총장 신성철)은 이재형 생명화학공학과 교수팀이 아직 상용화가 안 되거나 개발단계에 있는 CO₂ 활용 기술 사전 분석·평가 툴(Tool)을 개발했다고 22일 밝혔다.열 가지전기화학 전환 기반의이산화탄소 활용 기술을 분석한 결과다양한 신흥 녹색 기술을 연구하는 과정에서는 해당 기술이 과연 유망한 기술인지, 아닌지를 사전에 판단해 연구 인력과 예산을 집중하는 것이 매우 중요하다. 그리고 기술 도입이 환경에 얼마나 큰 영향을 미칠지를 사전에 분석할 수 있어야 한다. 하지만 연구개발(R&D) 초기 단계에서는 정보 부족으로 정확한 기술 분석이나 평가를 하기가 어렵다.연구팀이 개발한 이 툴은 일부 제한적인 정보만으로도 해당 기술의 에너지 효율과 기술 경제성, 온실가스 저감 잠재량 등을 파악할 수 있게 한다.기술 평가에 필요한 지표 계산이 가능하도록 고유 기술성숙도(Technology readiness level)와 다양한 CO₂ 전환 특성 등 체계적이고 세분된 전략을 제시했다. 연구팀은 이와 함께 개발한 툴 검증을 위해 다양한 CO₂ 활용 기술들을 대상으로 사례 연구를 수행했다.이재형 KAIST 교수독일 아헨공과대(RWTH Aachen University)소속 알렉산더 밋소스 교수, 안드레 바도우 교수, 마티아스 웨슬링 교수팀이 긴밀하게 협력했다.이재형 교수는 “이번 연구성과는 현재 전 세계에서 연구되는 다양한 CO₂ 활용 기술에 적용이 가능하다”고 말했다.대전=김영준기자"
550,"정부, 30개 기업·기관과 공급망 구축 시작 성윤모 산업통상자원부 장관은 23일 오후 2시 서울 소공동 롯데호텔에서 열린 ‘해외 청정수소 공급망 구축을 위한 MOU 체결식’에 참석했다. 이날 행사에는 김종갑 한국전력공사 사장, 채희봉 가스공사 사장, 조용성 에너지경제연구원장, 문재도 수소융합얼라이언스추진단장, 임춘택 에너지기술평가원장, 김창섭 에너지공단 이사장, 이성근 대우조성해양 사장, 유수경 두산퓨얼셀 대표, 남준우 삼성중공업 대표, 공영운 현대자동차 사장을 비롯한 참여기업 CEO 및 국책연구기관장, 에너지 공기업 대표 등 관계자 80여 명이 참석했다. 산업부 제공 정부가 10년 내 해외에서 청정수소(그린수소)를 들여오기 위해 공급망 구축에 나섰다.산업통상자원부는 23일 서울 롯데호텔에서 30개 기업·기관과 '해외 청정수소 공급망 구축을 위한 상호협력 업무협약(MOU)'을 맺었다. 협약에 참여한 곳은 한국가스공사, 한국전력 등 공기업 5곳, 에너지기술평가원 등 준정부·연구기관 6곳, 대우조선해양, 삼성중공업, 두산퓨얼셀, 소융합얼라이언스, 한국선급 등이다.정부는 지난해 '수소경제 활성화 로드맵'과 6개 분야별 세부 추진 계획을 세워 이를 이행했다.로드맵에 따라 그간 수소전기차, 수소충전소 확대 등 수소 수요를 늘리는 데 힘썼다면, 이제는 양질의 수소 공급도 늘려야 할 시점으로 보고 민관이 뜻을 모은 것이다.정부는 수소전기차 등에 들어가는 연간 수송용 수소 수요량이 올해 4000t에서 2030년에는 37만t으로 늘어날 것으로 본다. 철강·화학 등 산업계에서 수소 활용이 늘어나면 수소 공급은 더욱 중요해질 수밖에 없다.현재 국내 수소는 석유화학 공정 부산물로 나오는 부생(副生) 수소와 천연가스(LNG)에서 뽑아내는 추출 수소가 대부분을 차지한다. 부생 수소는 공급 여력에 한계가 있고, 천연가스에서 수소를 추출하면 온실가스가 배출되는 문제가 있다.이에 따라 태양광·풍력 등 재생에너지로 만든 전력으로 물을 전기 분해해 얻는 청정수소를 해외에서 조달하는 방안을 추진 중이다.산업부 관계자는 ""국내 청정수소 생산능력과 기술적 한계를 고려할 때 2030년 이후 국내 수소 수요 중 최소 10~50%의 청정수소를 해외에서 조달해야 할 것으로 예측된다""고 말했다.청정수소를 국내로 들여오려면 액화 수소 운반선, 인수기지, 항만 저장 탱크 등 막대한 투자가 이뤄져야 한다.현재 일본이 호주, 브루나이 등지에서 수소 도입 프로젝트를 추진 중이다.정부는 MOU를 통해 민관협력 체계를 구축하고, 정부 간 국제협력을 통해 사업 위험성을 줄이는 역할을 할 예정이다. 해외 청정수소 공급망을 직접 구축할 민간은 사업 추진 동력을 확보할 수 있게 됐다.정부는 청정수소를 공급할 해외 후보군에 대해 6개월간 전문 컨설팅과 타당성 분석을 진행하고, 이를 토대로 4~5년간 실증단계를 거쳐 민간 투자를 유도할 계획이다.송현수 기자"
551,"(사진=연합뉴스)정부가 수소 수요 증가에 맞춰 10년 내 해외에서 청정수소(그린수소)를 들여오기 위해 공급망 구축에 나섰다. 산업통상자원부는 23일 서울 롯데호텔에서 한국가스공사, 한국전력, 에너지기술평가원 등 30개 기업·기관과 '해외 청정수소 공급망 구축을 위한 상호협력 업무협약(MOU)'을 맺었다. 정부는 지난해 '수소경제 활성화 로드맵'과 6개 분야별 세부 추진 계획을 세웠다. 그간 로드맵에 따라 수소전기차, 수소충전소 확대 등 수소 수요를 늘리는 데 힘썼고, 앞으로는 양질의 수소 공급도 늘려야 할 시점으로 보고 민관이 뜻을 모은 것이다.정부는 수소전기차 등에 들어가는 연간 수송용 수소 수요량이 올해 4천t에서 2030년에는 37만t으로 늘어날 것으로 예측하고 있다. 철강·화학 등 산업계에서 수소 활용이 늘어나면 수소 공급은 더욱 중요해질 수밖에 없다. 현재 국내 수소는 석유화학 공정 부산물로 나오는 부생(副生) 수소와 천연가스(LNG)에서 뽑아내는 추출 수소가 대부분을 차지한다. 부생 수소는 공급 여력에 한계가 있고, 천연가스에서 수소를 추출하면 온실가스가 배출되는 문제가 있다. 이에 따라 태양광·풍력 등 재생에너지로 만든 전력으로 물을 전기 분해해 얻는 청정수소를 해외에서 조달하는 방안을 추진 중이다. 산업부 관계자는 ""국내 청정수소 생산능력과 기술적 한계를 고려할 때 2030년 이후 국내 수소 수요 중 최소 10~50%의 청정수소를 해외에서 조달해야 할 것으로 예측된다""고 말했다. 청정수소를 국내로 들여오려면 액화 수소 운반선, 인수기지, 항만 저장 탱크 등 막대한 투자가 이뤄져야 한다. 현재 일본이 호주, 브루나이 등지에서 수소 도입 프로젝트를 추진 중이다. 정부는 MOU를 통해 민관협력 체계를 구축하고, 정부 간 국제협력을 통해 사업 위험성을 줄이는 역할을 할 예정이다. 해외 청정수소 공급망을 직접 구축할 민간은 사업 추진 동력을 확보할 수 있게 됐다. 정부는 청정수소를 공급할 해외 후보군에 대해 6개월간 전문 컨설팅과 타당성 분석을 진행하고, 이를 토대로 4~5년간 실증단계를 거쳐 민간 투자를 유도할 계획이다. "
