,contents
638,"지난달에도 350여명 파견…박닌성 플렉서블 OLED 라인 개조에 투입【하노이·박닌(베트남)=뉴시스】김지훈 기자 = 21일 박닌성 옌퐁공단의 삼성전자 공장. 북미 2차 정상회담 의전·경호 준비를 위해 지난 16일께 베트남에 들어온 김창선 북한 국무위원회 부장이 이 공단 인근을 둘러본 것으로 알려졌다. 2019.02.21.  jikime@newsis.com[서울=뉴시스] 고은결 기자 = 신종 코로나바이러스 감염증(코로나19) 확산 방지를 위해 외국인 입국을 제한 중인 베트남이 삼성디스플레이 직원 300명의 예외 입국을 허용했다. 20일 삼성디스플레이 등에 따르면 삼성디스플레이와 협력사 직원 약 300명이 지난 17일(현지시간) 아시아나항공 전세기를 타고 베트남 북부 꽝닌성 번돈공항을 통해 입국했다.앞서 삼성디스플레이는 지난달에도 두 차례에 걸쳐 전세기를 띄워 350여명의 인력을 베트남에 파견한 바 있다. 이들은 박닌성 공장 플렉서블 유기발광다이오드(OLED) 생산라인 개조에 투입한 인력으로, 삼성디스플레이는 3차로 추가 인력을 보낸 것이다.해당 공장 개조 작업은 하반기 스마트폰 회사에 납품할 OLED를 생산하기 위한 것이다. 추가로 파견한 인력들은 베트남 입국 이후 현지 보건당국 지침에 따라 현재 격리 중인 것으로 전해진다.베트남은 지난달 22일부터 코로나19 확산을 막기 위해 외국인 입국을 금지하고 있다. 고숙련 노동자, 외국 기업 관계자 등 일부에게는 입국이 허용되지만, 코로나 19에 감염되지 않았다는 증명서를 제출해야 한다. 또 입국 후에는 14일간의 격리 기간을 갖도록 하고 있다.☞공감언론 뉴시스 keg@newsis.com▶ 네이버에서 뉴시스TV 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>"
639,"2019년도 4분기 및 연간 실적 컨퍼런스콜 전문(지디넷코리아=양태훈  기자)삼성전자가 올해 1분기 실적 부진을 예고했다. 메모리 및 디스플레이 시장의 계절적 비수기 진입에 따른 영향 탓이다.30일 삼성전자는 이날 열린 2019년도 4분기 및 연간 실적 컨퍼런스콜에서 ""올해 1분기는 메모리와 디스플레이 등이 비수기다. 이러한 비수기 영향 가운데 전분기 대비 일부 비용증가가 있어 전사 실적은 하락할 것으로 전망된다""며 ""부품 사업은 메모리는 일부 서버나 모바일향 수요는 견조할 것으로 보이지만, 비수기 영향으로 전체 실적은 하락할 것으로 예상된다. 디스플레이는 중소형의 경우, 계절적 수요 둔화로 인한 가동률 저하로 전분기 대비 실적이 크게 하락할 것으로 보인다. 대형은 비수기 속에서 매출 정체로 인해 어려운 상황이 지속할 것으로 보인다""고 말했다.삼성전자 로고. (사진=삼성전자)다음은 이날 열린 삼성전자의 2019년도 4분기 및 연간 실적 컨퍼런스콜 전문이다.서병훈 삼성전자 IR팀장(부사장) 모두발언 : 전년 대비 부품 사업 매출은 메모리, 대형 디스플레이 시황의 약세로 감소했다. 다만 프리미엄 세트 제품의 판매 호조로 전사 매출은 소폭 증가한 59.9조원을 기록했다. 영업이익은 메모리 실적 약세 등으로 전년동기 대비 3.6조원이 감소한 7.2조원 기록했다. 이익률은 12%로 하락했다. 작년 4분기 환율 영향과 관련해 US달러, 유로 등의 이머진 통화가 원화 대비 약세를 나타내 영업이익에 전분기 대비 3천억원 수준의 부정적인 영향이 있었다.사업별로는 메모리는 서버, 메모리향 수요 증가로 출하량이 증가했다. 그러나 2018년 이후 지속한 D램 가격 하락 영향으로 전년동기 대비 큰 폭으로 실적이 하락했다. 전분기 대비헤서는 데이터센터향 주력 공정 전환에 따른 원가절감, 일부 비용의 긍정적인 영향으로 실적이 개선됐다. 시스템 반도체는 고화소 이미지 센서 등으로 전년동기 대비 이익이 증가했다. 디스플레이는 중소형의 경우, 고객 다변화에도 일부 프리미엄 수요 약세 등으로 전년동기 대비 실적이 소폭 감소했다. 대형은 업계의 캐파(생산능력) 지속 증가에 따른 수급 악화가 이어져 전년동기 대비 이익이 큰 폭으로 하락하는 상황이 지속했다.올해 1분기는 메모리와 디스플레이 등이 비수기다. 이러한 비수기 영향 가운데 전분기 대비 일부 비용증가가 있어 전사 실적은 하락할 것으로 전망된다. 부품 사업은 메모리는 일부 서버나 모바일향 수요는 견조할 것으로 보이지만, 비수기 영향으로 전체 실적은 하락할 것으로 예상된다. 시스템 반도체는 주요 고객사의 플래그십 스마트폰 출시에 따라 AP(애플리케이션 프로세서), DDI(Display Driver IC) 수요 확대가 전망된다. 디스플레이는 중소형의 경우, 계절적 수요 둔화로 인한 가동률 저하로 전분기 대비 실적이 크게 하락할 것으로 보인다. 대형은 비수기 속에서 매출 정체로 인해 어려운 상황이 지속할 것으로 보인다.연간 실적 전망으로는 주요 사업은 전반적인 성장 기대된다. 다만 글로벌 불확실성은 지속할 것으로 예상된다. 메모리는 데이터센터 수요가 증가하고, 5G 폰 확산 등으로 점진적인 업황 개선이 기대된다. 그러나 실제 5G 폰 확산 수준과 이에 따른 D램 채용량 영향에 대해서는 추가적인 확인이 필요하다. 당사는 기존 계획대로 상반기 내 재고 정상화를 추진하고 1znm(10나노미터 초반) D램, 6세대(1xx단) V낸드 전환에 따른 리더십을 강화할 계획이다. 시스템 반도체는 5G SoC(시스템온칩), 고화소 센서에 적극적으로 대응할 계획이다. 파운드리(반도체 수탁생산)는 EUV(극자외선) 5·7nm(nanometer) 확대 및 고객 다변화와 3nm(nm=10억분의 1미터) GAA(게이트 올 어라운드) 공정개발을 통한 기술경쟁력 강화에 중점을 둘 방침이다.디스플레이는 중소형의 경우, 5G폰 확대로 OLED(유기발광다이오드) 채용 확대가 예상된다. 차별화된 기술력과 디자인을 바탕으로 리더십을 강화할 계획이다. 폴더블 등 신규 응용처에 적극적으로 대응하고, 대형은 공급과잉 속에 QD(퀀텀닷) 디스플레이를 중심으로 사업구조를 전환함에 따라 비용 발생 등으로 실적 약세가 지속할 것으로 전망된다.시설 투자와 관련해서는 2019년 시설 투자는 약 26.9조원을 기록했다. 사업별로는 반도체가 22.6조원, 디스플레이가 2.2조원을 기록했다. 메모리는 2018년은 D램 증설로 투자 규모가 컸으나 2019년은 공정 전환에 집중하면서 투자 규모가 감소했다. 파운드리는 EUV 7nm 등 선단공정 증설로 전년 대비 투자가 증가했다.OLED는 2018년 중소형 A4 라인 투자 종료로 전년 대비 다소 감소했다. 올해 투자는 시장 상황에 맞게 탄력적으로 대응한다는 기조를 유지할 계획이다. 메모리는 중장기 수요 대응을 위한 인프라 투자는 지속할 것이고, 설비투자는 시황 회복 추이를 보면서 유연하게 대응할 계획이다. 시스템 반도체와 디스플레이, AI(인공지능)나 5G 등 미래 성장사업에 중장기 경쟁력 강화를 위한 투자는 계획대로 차질없이 집행할 것이다.양태훈 기자(insight@zdnet.co.kr) ▶ 지디넷코리아 '홈페이지' / ▶ 지디넷코리아 ‘이슈진단+’ ▶ 네이버 채널에서 ‘지디넷코리아’를 구독해주세요[Copyrightⓒ메가뉴스 & ZDNet & CNET. 무단전재 및 재배포 금지]"
640,"13조 원 규모 QD 디스플레이 투자는 예정대로 추진[아이뉴스24 서민지 기자] 삼성디스플레이가 충남 아산에 조성 중인 2단지 인프라 조성 사업을 일시 중단키로 했다.21일 업계에 따르면 삼성디스플레이는 아산 탕정 1·2 캠퍼스 근처에 조성하던 2단지 신규 사업장 공사를 중단했다.신종 코로나바이러스 감염증(코로나19) 사태로 업황이 악화되자 속도 조절에 나선 것이다.21일 업계에 따르면 삼성디스플레이는 아산 탕정 1·2 캠퍼스 근처에 조성하던 2단지 신규 사업장 공사를 중단했다. [사진=삼성디스플레이]앞서 삼성디스플레이는 지난 2017년 아산 2단지 부지 조성 작업에 돌입, 2018년 시황 영향으로 한 차례 공사를 중단한 바 있다. 지난해 10월 공사가 재개됐지만, 반년 만에 다시 멈추게 됐다.다만 삼성디스플레이는 지난해 발표한 13조 원 규모의 QD(퀀텀닷) 디스플레이 투자 등은 예정대로 추진한다는 방침이다.서민지기자 jisseo@inews24.com▶네이버 채널에서 '아이뉴스24'를 구독해주세요.▶재밌는 아이뉴스TV 영상보기  ▶아이뉴스24 바로가기[ⓒ 아이뉴스24 무단전재 및 재배포 금지]"
641,삼성디스플레이 엔지니어 186명이 입국 규제 조치로 출발하지 못했던 베트남 출장길에 오른 것으로 알려졌습니다.업계에 따르면 베트남 정부는 코로나19 예방을 위해 한국발 입국자에 대해 14일간 격리한다는 원칙을 기업인들에 한해서 예외로 인정해 입국을 전격 허용했습니다.삼성디스플레이 엔지니어 186명은 아시아나항공 전세기 OZ7737편을 통해 오늘 오전 9시 인천공항을 출발해 베트남 북부 꽝닌성 번돈공항으로 향하고 있습니다.번돈공항은 베트남 정부가 한국발 여객기에 대해 하노이공항 대신 착륙하도록 지정한 곳으로 하노이에서 차량으로 3시간 가량 떨어져 있습니다.삼성디스플레이 출장 인원들은 베트남 북부 박닌성에 있는 공장에서 다른 직원들과 분리돼 플렉서블 유기발광다이오드(OLED) 모듈 생산라인 개조작업을 진행할 예정입니다.또 공장 근처 별도의 숙소에 머물며 외부인과의 접촉을 철저히 차단할 계획입니다.베트남 당국은 삼성 측의 이 같은 준비상황을 점검한 뒤 코로나19 방역 요건을 충족했다고 보고 시설격리 예외를 인정한 것으로 전해졌습니다.김동우 기자(eastright@sbs.co.kr) ▶ 아침을 여는 뉴스 모닝벨 [#오늘의키워드]▶ 경제를 실험한다~ 머니랩 [네이버TV]저작권자 SBS미디어넷 & SBS I&M; 무단전재-재배포 금지
642,"베트남북부 번돈공항 도착후 시설격리삼성측 방역요건 충족 및 경제적 고려최근 베트남 하노이에 입국한 A사 주재원 B씨가 하노이 인근 군시설에 격리돼 있다. B씨는 베트남 취업비자를 가지고 있다. /사진제공=독자[서울경제] 베트남 정부가 신종 코로나바이러스 감염증(코로나19) 방역요건을 충족했다고 보고 삼성디스플레이 엔지니어들의 예외 입국을 13일 전격 허용했다. 이에 따라 한국발 입국자를 14일간 시설격리한다는 베트남 당국의 원칙으로 어려움을 겪는 한국 기업들에 활로가 열릴 것으로 기대된다. ★관련기사 17면13일 베트남 주재 한국대사관과 업계에 따르면 삼성디스플레이 엔지니어 186명을 태운 아시아나항공 전세기 OZ7737이 이날 오전9시 인천공항을 출발해 오후3시(현지시각 오후1시) 베트남 북부 꽝닌성 번돈공항에 도착했다.외교소식통에 따르면 베트남 당국은 삼성 측이 코로나19 방역요건을 충족했다고 보고 시설격리 예외를 인정한 것으로 알려졌다. 삼성디스플레이 직원들은 베트남 북부 박닌성 소재 공장에서 다른 직원들과 분리돼 플렉시블 유기발광다이오드(OLED) 모듈 생산라인 개조작업을 진행할 것으로 예상된다. 주한 베트남대사관에 따르면 삼성 측이 입국을 요청한 엔지니어 700여명은 순차적으로 베트남에 들어올 것으로 전망된다.앞서 외교부는 중국·인도·터키 등 한국 기업과 교류가 많은 20여개 국가들과 우리 기업인의 예외적 입국 허용을 협의 중이고 아시아권 국가 가운데 3~4개국이 이를 허용했다고 밝힌 바 있다.한편 입국제한 조치 등으로 베트남에 발이 묶였던 한국인들이 오는 18일부터 한국으로 돌아올 것으로 보인다. 최근 정부가 파견한 신속대응팀이 현지에서 끌어낸 조치다. 이날 항공 업계에 따르면 아시아나항공은 18일부터 한시적으로 주 6회 호찌민행 심야 비행기를 운행하기로 했다./박우인·윤경환기자 wipark@sedaily.com[서울경제 바로가기]▶ 새로워진 서울경제 모바일을 만나보세요.▶ 네이버 채널에서 '서울경제' 구독해주세요!저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
643,"아이폰8과 아이폰8 플러스. © AFP=뉴스1(서울=뉴스1) 이창규 기자 = 애플이 곧 출시할 것으로 예상되는 보급형 모델 아이폰SE2(아이폰9)를 디스플레이의 크기에 따라 아이폰SE와 아이폰SE 플러스(+) 두 가지 모델로 출시할 가능성이 제기돼 주목된다. 17일 애플 전문 매체인 나인투파이브맥(9to5mac)은 iOS14 코드 정보를 분석한 결과, 애플이 디스플레이가 아이폰SE2가 11.94cm(4.7인치)와 13.97cm(5.5인치)로 출시될 수도 있다고 보도했다. 두 모델에는 동일하게 A13 바이오닉 칩이 탑재될 것으로 보인다. 또한 홈버튼과 함께 페이스ID 대신 터치ID가 적용될 것으로 예상된다.이 밖에도 일부 구형 아이폰에는 적용되지 않았던 애플페이와 익스프레스 트랜짓(Express Transit) 등 근거리 무선통신(NFC)도 탑재될 것으로 보인다. 익스프레스 트랜짓은 우리나라의 교통카드처럼 찍어서 결제하는 기능이다. 다만 이러한 기능을 한국에서도 사용하게 될 수 있을지는 불확실하다.아이폰SE2는 중국에서 발원한 신종 코로나바이러스가 감염증(코로나19)의 확산으로 인해 생산에 차질이 빚어지면서 출시 연기 가능성이 꾸준히 제기되고 있다. 다만 아이폰 위탁생산업체인 폭스콘이 생산을 정상화하기 위해 노력하고 있다는 점에서 올 봄에는 출시할 것이라는 관측이 나오고 있다.yellowapollo@news1.kr▶ 해피펫 ▶ 터닝 포인트 2020 구매!▶ 네이버 메인에서 [뉴스1] 구독하기!© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지"
644,"나노입자 '3차원 증명사진' 촬영기술 세계 최초 개발'사이언스' 3일자 표지 논문 선정QD 색 순도·휘도 향상, 연료전지 등 촉매 성능 개선 기대[디지털타임스 박정일 기자] 삼성미래기술육성사업이 지원한 연구팀이 차세대 QD(퀀텀닷) 디스플레이의 화질 향상을 비롯해 석유화학, 연료전지, 신약 개발 등에 파급효과가 큰 나노 입자 분석 기술을 세계 최초로 개발했다. 나노 입자의 배열을 바꾸면 물질의 성질을 한층 더 강화거나 변화시킬 수 있어 신소재 개발에 획기적인 진전을 이룰 수 있다.디스플레이를 비롯해 수소연료전지차 등 미래 신사업을 두고 글로벌 기술경쟁이 갈수록 치열해지는 가운데, 이 같은 투자가 삼성의 미래 경쟁력 강화로 이어질 지 주목된다.삼성전자는 삼성미래기술육성사업이 지원한 기초과학연구원(IBS) 나노 입자 연구단 박정원 연구위원(서울대학교 화학생물공학부 교수) 연구팀이 세계 최초로 나노 입자의 3차원 구조를 0.02나노미터의 정확도로 분석하는데 성공했다고 3일 밝혔다. 호주 모나쉬대학교(Monash University), 미국 로렌스버클리국립연구소(Lawrence Berkeley National Laboratory)와 공동으로 진행한 이번 연구는 세계적인 학술지 '사이언스' 3일자 표지 논문으로 선정됐다. 난제로 여겨졌던 나노 입자의 표면 구조와 변화 요인을 규명한 성과로, 디스플레이, 연료전지, 신약 개발 등 다양한 과학 기술 분야에서 파급 효과가 있을 것으로 전망된다.나노 입자는 수십에서 수백 개의 원자로 이루어진 1나노미터(㎚) 이하의 물질로 차세대 디스플레이, 연료전지 촉매, MRI 조영제 등 다양한 산업 분야에서 널리 사용되고 있다. 원자 배열의 미세한 변형에도 디스플레이 색 순도를 향상시키거나 연료전지의 촉매 성능을 개선시킬 수 있어 구조를 면밀히 파악하는 것이 중요하다.하지만 지금까지는 나노 입자의 크기나 전체적 형상 등 2차원 정보만 관찰 가능할 뿐, 나노 입자의 원자 배열 등 3차원 정보는 확인할 수 없었다.박정원 교수 연구팀은 나노 입자가 액체 상태에서 자발적으로 회전하는 현상에 주목해 회전하는 나노 입자를 연속으로 촬영할 수 있는 특수 용기인 '액체 셀(Liquid Cell)'과 3차원 데이터 구성을 위한 빅데이터 알고리듬(algorithm)을 자체 개발했다.이를 이용해 액체 셀에 나노 입자를 담아 투과전자현미경으로 초당 400장의 이미지를 촬영해 얻은 서로 다른 2차원 평면 이미지를 빅데이터 알고리듬을 이용해 3차원 데이터로 재구성하는데 성공했다.이번 연구로 박정원 교수 연구팀은 나노 입자의 3차원 구조를 0.02㎚ 정확도로 분석할 수 있는 분석 기법을 세계 최초로 개발했으며, 백금(Pt)을 이용해 나노 입자의 3차원 원자 배열을 확인했다. 나노 입자의 물리·화학적 특성을 결정짓는 나노 입자의 표면 구조 상태와 변화 요인을 규명한 것이다.삼성 측은 ""QD디스플레이의 색 순도와 휘도 향상, 석유화학 산업과 연료전지 등에서 사용되고 있는 촉매의 성능 개선, 단백질 구조 분석을 통한 신약 개발 등 다양한 분야에서 파급 효과가 있을 것""이라고 기대했다.박정원 교수는 ""이번 연구에서 제시한 방법을 활용하면 수많은 종류의 나노 입자 구조를 원자 수준에서 분석할 수 있다""며 ""나노 입자의 3차원 구조 분석 기술은 나노 입자뿐 아니라 단백질과 같은 생체 분자에도 적용이 가능해 새로운 융합 연구에도 활용이 기대된다""고 말했다. 이번 연구는 2018년 11월 삼성미래육성사업의 과제로 선정돼 연구 지원을 받고 있으며, 기초과학연구원 연구단 지원 사업의 지원도 받아 수행됐다. 삼성미래기술육성사업은 국가 미래 과학기술 연구 지원을 위해 2013년부터 10년간 1조5000억원을 지원할 예정이며, 지금까지 561개 과제에 7189억원의 연구비를 집행했다. 한편 삼성전자는 CSR 비전 '함께가요 미래로! Enabling People' 아래 삼성미래기술육성사업, 스마트공장, C랩 아웃사이드, 협력회사 상생펀드 등 다양한 상생 활동과 청소년 교육 사회공헌 활동을 펼치고 있다. 박정일기자 comja77@dt.co.kr나노 입자의 '3차원 증명사진'을 촬영할 수 있는 기술을 세계 최초로 개발한 기초과학연구원(IBS) 박정원(서울대 교수, 윗줄 왼쪽 세번째) 연구위원 연구팀이 기념사진을 찍고 있다. <삼성전자 제공>    박정원 연구팀이 개발한 나노 입자의 '3차원 증명사진'을 얻는 과정. 나노 입자가 액체 상태에서 자발적으로 회전하는 현상에 주목해 나노 입자를 연속으로 촬영 후 획득한 서로 다른 2차원 평면 이미지를 빅데이터 알고리듬을 이용해 3차원 데이터로 재구성했다. <삼성전자 제공>     디지털타임스 채널 구독 / 뉴스스탠드 구독디지털타임스 홈페이지 바로가기"
645,"45일간 391명 치료LG디스플레이 구미 동락원 전경. /사진제공=LG디스플레이[서울경제] LG디스플레이(034220) 구미 동락원이 신종 코로나바이러스 감염증(코로나19) 치료센터 지원 임무를 마무리했다.LG디스플레이는 대구·경북 지역의 코로나19 확진자 입원 병실 및 격리시설 부족을 해소하기 위해 지난달 9일부터 생활치료센터로 제공해온 구미 동락원이 45일간의 지원 임무를 완료했다고 22일 밝혔다. 동락원은 경북 구미에 자리한 LG디스플레이 기숙사로 383실 규모다. 이날 구미 생활치료센터 철수 현장에는 권영진 대구시장, 장세용 구미시장, 구건희 보건소장 등이 참석했다. 지금까지 391명이 동락원에서 치료를 받았으며 334명이 완치 후 무사히 퇴소했다.LG디스플레이는 의료진의 원활한 센터 운영을 위해 방호복 건조기 설치를 지원하고 반려식물화분 및 영양간식 세트를 제공했다. LG디스플레이는 이날 철수하는 의료진들이 장시간 마스크 착용으로 피부가 손상된 점을 고려해 LG생활건강 화장품 세트를 선물하기도 했다.양재훈 LG디스플레이 경영지원그룹장(부사장)은 “생활치료센터에서 감염병 확산을 막기 위해 불철주야 헌신한 의료진과 운영진 덕분에 많은 분들이 완치돼 기쁘게 생각한다”며 “LG디스플레이는 국가적 어려움이 있을 때 책임있는 기업으로 사회공헌 및 지원을 아끼지 않겠다”고 말했다. /양철민기자 chopin@sedaily.com[서울경제 바로가기]▶ 네이버 채널에서 '서울경제' 구독해주세요!▶ 제21대 국회의원 선거 ‘우리 동네 일꾼은?’저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
646,"4분기 영업손실은 전 분기 대비 개선됐으나 개선폭 크지 않아[아이뉴스24 윤선훈 기자] LG디스플레이가 2019년 4분기 매출 6조4천217억원, 영업손실 4천219억원을 기록했다고 31일 공시했다.4분기 영업손실이 4천억원을 넘어서며 2019년 연간 영업손실도 1조원을 돌파한 1조3천594억원에 달했다. 다만 직전 분기보다는 매출은 10% 증가했고 영업손실도 150억원 정도 줄었다.회사 측에 따르면, LCD(액정표시장치) 구조혁신의 일환인 LCD TV 팹(Fab) 축소로 LCD 패널 출하는 감소했지만 OLED(유기발광다이오드) TV 및 POLED(플라스틱 올레드) 스마트폰 출하 증가 등의 영향으로 면적당 판가가 전 분기 대비 18% 상승하며 매출도 전 분기보다 개선됐다.LG디스플레이 중국 광저우 OLED 팹의 모습. [출처=LG디스플레이]영업손실 폭도 약간 줄기는 했지만 눈에 띄는 정도는 아니었다. 회사 측은 POLED 전략 거래선에 안정적인 공급 기반을 확보하며 전 분기 대비 큰 폭으로 물량이 확대됐다고 밝혔다. 다만 POLED 제품의 본격 양산에 따른 고정비 증가와 LCD 구조혁신 과정에서의 손실 지속으로 인해 개선 폭이 크지는 않았다.당기순손실은 1조8천171억원을 기록했다. 회계기준에 따른 자산손상평가 결과 1조6천억원을 손상처리하며 영업 외 비용으로 반영했다. OLED 조명사업 철수 결정에 따른 손상 2천억원과 POLED 사업 환경 악화 요인을 반영한 1조4천억원이 손상 처리됐다.LG디스플레이 관계자는 ""자산손상처리에 따라 순손실 규모가 일시적으로 확대됐지만, 이는 현금 지출이 없는 장부상의 감액이기 때문에 사업운영의 근간이 되는 영업이익과 현금흐름에는 영향이 없다""고 강조했다.제품별 매출 비중은 모바일용 패널이 POLED 스마트폰 출하 증가로 전 분기 대비 8%p 증가한 36%를 기록해 매출 중 가장 큰 비중을 차지했다. TV용 패널은 LCD 구조혁신에 따른 범용 TV 매출 축소로 전 분기 대비 4%p 축소된 28%을 기록했다. 노트북 및 태블릿용 패널은 20%, 모니터용 패널은 16%를 차지했다.서동희 LG디스플레이 CFO(최고재무책임자)는 ""자산손상처리에 따라 부채비율이 일시적으로 높아졌지만 이를 정점으로 점진적으로 개선될 것으로 보이며, 재무제표 반영 후에는 불확실성을 제거하고 미래 사업 변동성을 축소한다는 관점에서 오히려 긍정적인 효과가 기대된다""며 ""결과적으로 감가상각비도 향후 5년간 매년 3천억원 가량 감소할 것""이라고 밝혔다.서 CFO는 ""현재 POLED 사업 환경은 결코 쉽지 않은 여건이지만 기회 또한 많은 사업이기 때문에, LG디스플레이는 POLED 사업 운영에 대한 전략 방향성을 일관되게 유지하며 성장 기반을 착실히 만들어 갈 것""이라고 덧붙였다.그러면서 ""중국 OLED 팹(Fab) 생산이 확대되며 대형 OLED 매출이 큰 폭으로 성장할 것이고, POLED 사업도 상반기 출하가 본격화된 오토(차량)용 제품과 더불어 스마트폰 물동의 안정적 운영을 통해 하반기 이후부터는 의미 있는 실적 개선의 기회를 만들어 갈 것""이라고 강조했다.윤선훈기자 krel@inews24.com▶네이버 채널에서 '아이뉴스24'를 구독해주세요.▶재밌는 아이뉴스TV 영상보기 ▶아이뉴스24 바로가기[ⓒ 아이뉴스24 무단전재 및 재배포 금지]"
647,"삼성전자가 내일부터 14일(현지 시간)까지 네덜란드 암스테르담에서 열리는 유럽 최대 디스플레이 전시회 ‘ISE(Integrated Systems Europe) 2020’에 참가해 상업용 디스플레이 신제품을 대거 공개합니다.삼성전자는 ISE 2020에서 2020년형 QLED 8K 사이니지를 첫 공개하고 올 상반기 내 전 세계에 출시한다고 밝혔습니다.2020년형 QLED 8K 사이니지는 8K 초고화질 해상도와 AI퀀텀 프로세서를 탑재해 성능을 높였습니다.삼성전자는 ""8K 사이니지에서는 최초로 24시간 연중 쉼없이 사용 가능한 내구성을 갖췄다""며 ""고화질 영상을 계속 전송해야 하는 공항, 대형 쇼핑몰 등 상업용 시장에서도 8K 디스플레이 시대를 본격화할 예정""이라고 강조했습니다.또한 삼성전자는 마이크로 LED기술이 적용된 상업용 더 월의 라인업을 확대하고 본격적인 수주활동에 돌입한다고 밝혔습니다.올해 CES에서 호평을 받은 219형ㆍ292형 뿐만 아니라 437ㆍ583형까지 라인업을 확대해 다양한 사용 환경에 따라 선택의 폭이 넓어졌습니다.이밖에도 기능과 디자인이 업그레이드된 '삼성 플립2'도 전시됐습니다.삼성플립은 필기 인식 기술을 적용한 터치형 스크린을 탑재해 실제 종이에 쓰는 것과 같은 필기감을 제공하는 디지털 플립차트입니다.글로벌 화상회의 솔루션 분야 리더인 시스코(CISCO)와 파트너십을 맺고 시스코 ‘웹엑스(Webex)’UX를 탑재한 ‘웹엑스 온 플립 (Webex on Flip)’도 출시됐습니다.웹엑스 온 플립은 삼성 플립을 통해 회의 참석자가 동시에 판서를 할 수 있는 협업 기능을 제공하고 회의 결과도 실시간으로 공유할 수 있습니다.이번 ISE에서 삼성과 시스코는 공동 미디어 행사를 열고 ‘웹엑스 온 플립’ 판매를 본격적으로 시작할 예정입니다.하혜승 삼성전자 영상디스플레이사업부  전무는 ""삼성전자의 영상디스플레이 사업 비전인 ‘스크린 에브리웨어(Screens Everywhere)’시대를 본격화하기 위해 차별화된 기술로 상업용 디스플레이 시장을 적극 공략해 나가겠다""고 말했습니다.김동우 기자(eastright@sbs.co.kr) ☞ SBSCNBC를 만나는 법 [홈][네이버구독]☞ 경제를 실험한다~ #머니랩[네이버 TV] 저작권자 SBS미디어넷 & SBS I&M; 무단전재-재배포 금지"
648,"네덜란드 'ISE 2020' 참가2020년형 QLED 8K 사이니지 공개 삼성전자 모델들이 화면을 다중 분할해 고화질 영상을 제공하는 'QLED 8K 사이니지'의 관제센터용 솔루션을 소개하고 있다. 삼성전자 제공 삼성전자가 유럽 최대 디스플레이 전시회에 참가해 상업용 제품의 최신 기술을 대거 공개한다. 삼성전자는 11일부터 14일(현지시간)까지 네덜란드 암스테르담에서 열리는 'ISE 2020'에 참가한다고 10일 밝혔다.   우선 삼성전자는 ISE 2020에서 2020년형 QLED 8K 사이니지를 첫 공개한다. 이 제품은 △8K 초고화질 해상도 △AI퀀텀 프로세서 탑재 △컬러볼륨 100%의 생동감 있는 색 구현 △HDR10+ 기술과 최대 2000니트(nit) 밝기로 최고의 화질을 구현한다.   특히 이 제품은 8K 패널을 사용하는 사이니지에서는 최초로 24시간 연중 쉼 없이 사용 가능한 내구성을 갖췄다. 고화질 영상을 계속 전송해야 하는 공항, 대형 쇼핑몰 등 상업용 시장에서도 8K 디스플레이 시대가 본격화할 것으로 예상된다. 2020년형 QLED 8K 사이니지는 65·75·82·98형의 4가지로, 올 상반기 내 전 세계에 출시될 예정이다.   또 삼성전자는 ISE 2020을 기점으로 상업용 '더 월'의 라인업을 확대한다. 삼성전자는 올해 CES에서 호평을 받은 219형·292형 뿐만 아니라 437·583형까지 제품군을 넓힌다.   아울러 삼성전자는 ISE 2020에서 기능과 디자인이 업그레이드된 '삼성 플립2'를 선보인다. 삼성플립은 필기 인식 기술을 적용한 터치형 스크린을 탑재해 실제 종이에 쓰는 것과 같은 필기감을 제공하는 디지털 플립차트이다. 더불어 삼성전자는 글로벌 화상회의 솔루션 분야 리더인 시스코(CISCO)와 파트너십을 맺고 시스코의 솔루션 웹엑스 UX를 탑재한 '웹엑스 온 플립'을 출시한다.   삼성전자 영상디스플레이사업부 하혜승 전무는 ""삼성전자의 영상디스플레이 사업 비전인 '스크린 에브리웨어'시대를 본격화 하겠다""고 했다.    gmin@fnnews.com 조지민 기자 ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ 클릭해, 뉴스 들어간다 [뉴스쿨] ▶ 세상에 이런일이 [fn파스]  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
