,contents
239," 서울의 한 마트에서 무가 팔리고 있다. 경향신문 자료사진농·수산물을 구매할 때 최대 1만원까지 할인을 받을 수 있는 쿠폰 610만장이 발행된다.  농림축산식품부와 해양수산부는 코로나19의 피해를 조기에 극복하고, 포스트 코로나 시대를 대비하기 위해 제3회 추가경정예산안(농식품부 2773억원, 해수부 778억원)을 편성했다고 3일 밝혔다. 농식품부는 농산물 및 외식 소비 촉진, 농촌관광 활성화, 농식품 수출확대 등 농업인의 소득을 향상시키고 농촌지역 경제를 활성화하는 사업에 799억원을 쓰기로 했다. 우선 온·오프라인을 통해 농산물을 구매할 때 쓸 수 있는 할인쿠폰(20% 할인, 최대 1만원)을 400만장 제공(400억원), 국산 농산물의 소비를 확대하기로 했다.또 주말에 외식업체를 5회 이용하는 경우 1만원 상당의 할인을 받을 수 있는 쿠폰을 330만명에게 제공(330억원)한다. 외식 활성화를 통해 국산 농산물의 소비를 늘려나가겠다는 것이다. 농식품부는 또 외식업소들이 배달을 통한 외식소비가 늘어나고 있는 최근의 흐름에 대응할 수 있도록 하기 위해 포장배달 맞춤형 메뉴개발, 식자재 구매·관리, 배달앱 활용법 등을 컨설팅해주는 사업(5억4000만원)도 펼친다. 농촌 체험마을 등 농촌지역 숙박·체험이나 특산품 구입 등에 사용할 수 있는 농촌관광 할인쿠폰(30% 할인, 최대 3만원)을 6만장 제공(18억원)해 농촌지역 경제에 활력을 불어넣기로 했다.항공·해운의 운항 차질로 경영에 어려움을 겪고 있는 농식품 수출업체에 대해서는 수출물류비용(23억원)을 추가 지원한다. 농식품부는 농식품분야 일자리 창출에 85억원을 편성했다. 농식품부 관계자는 “청년과 도시의 실직자 등에게 농업·농촌에서 일할 기회를 제공하고 농업분야의 일손 부족을 해결하는데 집중할 예정”이라고 설명했다. 코로나19로 인해 고용을 유지하기가 쉽지 않은 식품·외식업체에 대해서는 청년인턴쉽 비용 6억원을 지원한다. 농식품부 관계자는 “농산물과 외식소비를 늘리고, 농촌관광을 활성화시킴으로써 농촌경제가 활력을 찾도록 하고, 농촌지역 일자리를 확대하는데 중점을 뒀다”고 밝혔다.최근 접경지역 야생멧돼지에서 아프리카돼지열병(ASF)가 지속적으로 발생함에 따라 방역예산 135억원을 추가로 지원하기로 했으며, 드론을 활용한 ‘언택트 방역’ 도입 사업에 6억원을 편성하기로 했다. 이밖에 포스트 코로나 시대에 대비하기 위해 농업생산기반시설 디지털화·농촌재생에너지 확산 등 농업분야 한국판 뉴딜 사업에 748억원을 투자한다. 해양수산부도 제3회 추가경정예산안에 수산업계 지원 등과 관련된 예산 778억원을 편성했다. 코로나19 사태의 장기화로 피해를 입은 수산 업계를 지원하기 위해 수산물 할인쿠폰 210만장(20% 할인, 최대 1만원)을 발행(210억원)하기로 했다. 이 수산물 할인쿠폰은 온라인, 대형마트, 전통시장 등 다양한 곳에서 사용할 수 있다.수산물 수출 활성화를 위해 중국·태국·베트남·일본 등 주요 수출국가의 비대면 시장 진출을 지원하는데 51억원을 쓰고, 수산물 수출업체가 해외 주요 홈쇼핑과 온라인 마켓에 입점하거나 판촉 프로모션 하는 데 소요되는 비용도 지원하기로 했다.한국판 뉴딜 사업의 하나로 해양수산 분야 비대면·스마트 체계 구축을 위한 투자를 확대하고, 친환경선박 프로젝트를 추진한다. 해양공간 데이터베이스(DB)를 구축하여 해양수산 정보를 공동으로 활용할 수 있는 체계를 마련하는 데 21억원을 투입하고, 기존에 대면으로 진행하던 선박 도면 승인 작업을 전자도면을 통한 비대면 검사·승인 체계로 전환하기로 하고 여기에 13억원을 편성했다.항만 SOC(사회간접자본) 조기 구축과 지역경제 활성화를 위해 400억원 규모의 항만 SOC 추경안을 편성하고 원양어선 안전 확보를 위한 원양어선 안전펀드 예산도 60억원 추가 편성했다.해수부 관계자는 “코로나 19로 어려움을 겪고 있는 해양수산 업계에 지원이 신속히 이뤄질 수 있도록 하는데 힘을 쓰겠다”고 말했다.윤희일 선임기자 "
240,"해양수산부와 해양수산과학기술진흥원은 '2020년 해양수산 창업 콘테스트'를 개최해 창업 아이템과 아이디어를 모집하다고 7일 밝혔다. 해수부는 해양수산분야 창업 아이템을 발굴하고 예비창업자와 창업 초기기업을 지원하기 위해 지난 2015년부터 창업 콘테스트를 개최해왔다. 지금까지 총 26개의 창업 아이템을 발굴했다. 입상작 중에는 해수부의 지원을 받아 창업에 성공한 사례도 있다. 저요오드 해조류 가공식품을 개발한 'Yo.od' 팀과 해양에 유출된 기름을 흡수·수거하는 오일펜스를 개발한 '수수달' 팀은 콘테스트를 통한 창업 교육 및 집중 멘토링으로 지난해 창업에 성공했다.이번 콘테스트는 사업화 부문과 아이디어 부문으로 나뉘어 진행된다. 사업화 부문에는 창업 후 7년 이내의 기업이 참가할 수 있고, 아이디어 부문에는 예비창업자를 포함한 일반 국민 누구나 참가할 수 있다. 특히 올해는 참신하고 젊은 창업 아이디어를 집중적으로 발굴하기 위해 아이디어 부문을 일반부와 학생부로 나눈다. 구성원이 대학원생 이하일 경우 학생부로 지원할 수 있다. 오는 8일부터 다음달 17일까지 신청이 가능하고 접수가 마무리되면 서류심사를 통해 총 22팀의 본선 진출팀을 선발된다. 본선에 진출한 팀은 창업·투자 전문가에게 멘토링을 받을 수 있는 창업캠프 참여 기회가 주어지고, 최종 평가를 통해 총 11팀의 결선 진출팀을 가려낸다. 최종 결선은 오는 9월 초에 오디션 형태로 진행되며, 유튜브(를 통해 생중계될 예정이다. 우수 창업 아이템으로 선정되면 해양수산부 장관상과 해양수산과학기술진흥원 상장이 수여되고 총 3500만원의 상금도 주어진다. 사업화 부문은 대상 1팀, 최우수상·우수상 각 2팀을, 아이디어 부문에서는 일반부와 학생부 각각 대상·최우수상·우수상을 1팀씩 선발한다. 수상팀은 상장과 상금 외에도 해수부 창업·투자 지원사업 대상 선정 시 가점을 받게 되며, 해양·수산 모태펀드와의 연계, 농림수산업자 신용보증기금의 우대보증상품 지원, 언론홍보 지원 등의 혜택도 받게 된다.'2020 해양수산 창업 콘테스트' 신청·접수에 관한 자세한 사항은 공식 누리집(www.seastartup.kr) 등에서 확인할 수 있다.☞공감언론 뉴시스"
241,"통영시·보령수협·바다드림어업회사법인 지원수협중앙회가 진행한 온라인 수산물 유통망 구축을 위한 ‘캠마켓’ 사업자 공모에 통영시(하위사업자 굴수하식수협·근해통발수협·멸치권현망수협·남평참다랑어영어법인), 보령수협, 바다드림어업회사법인이 최종 선정됐다.‘캠마켓’은 소비자가 위판장이나 생산지에 방문하지 않더라도 캠(카메라)을 통해 수산물을 촬영한 영상을 온라인으로 보고 택배로 주문할 수 있게 하는 온라인 직거래 시스템이다.수협중앙회는 지난달 8일부터 지난달 22일까지 회원조합, 영어조합법인·어업회사법인, 지자체, 공공기관을 대상으로 공모를 진행해 민간위원이 포함된 선정위원회의 심사를 거쳐 3개 사업자를 최종 선정했다.수협중앙회는 해수부와 지자체의 협조를 얻어 올해 하반기까지 캠마켓 활성화를 위한 공급시설 설비·자재, 캠마켓·판매장 구축, 수산물 판매 컨설팅·홍보·동영상 제작비를 전체 사업비의 60%(국고 30%·지방비 30%)까지 선정된 사업자들에게 지원한다.이에 따라 통영시는 총사업비 8억2700만원 중 4억9620만원, 보령수협은 총사업비 중 1억6600만원 중 9960만원, 바다드림어업법인은 총사업비 6억원 중 3억6000만원을 지원받게 됐다.수협중앙회 관계자는 “산지에서 현관까지 싱싱한 수산물이 전달되는 과정을 담은 ‘캠’을 통해 소비자의 신뢰성을 확보할 수 있는 플랫폼이 구축될 것”이라며 “직거래를 통해 상품의 싱싱함은 물론 합리적인 가격이 보장돼 수산물 판로가 확대될 것으로 기대된다”고 말했다.데일리안 이소희 기자 "
242,한림수협 등 제주지역 민생 현장 점검[현창민 기자(=제주)
243,"2019년 어묵 수출 대만 2.5배·베트남 2배 ↑ / 한류 배우 동원, 현지 편의점 마케팅 효과 / 넙치 어묵 전병·고등어조림 등 2020년 내 개발    마른김 수출 등급 검사 전문가들이 전남 장흥 해조류 가공공장에서 대일 김 수출 입찰·상담회를 앞두고 수출 견본품을 검수하고 있다. 해양수산부 제공    넙치 어묵 전병, 고품질 고등어조림, 저염 오징어 젓갈, 레토르트 명란 병조림, 가리비 조미 가공품….   해양수산부가 올해 개발하기로 한 신규 수산물 간편식품들이다. 코로나19 영향으로 세계적으로 간편 식품 수요가 느는 추세에 맞춰 우리나라 수산물을 이용, 가정에서 전자레인지 등으로 간단하게 조리하는 식품을 개발해 해외시장을 공략한다는 계획이다.   수산식품의 경우 국내외 시장에서 성장 가능성이 높은 것으로 평가되지만, 상온에서 쉽게 상하는 수산물 특성과 복잡한 조리과정 때문에 직접 요리를 해서 먹기가 어려운 게 약점이다. 최근 식품업체에서 이런 문제점을 개선한 수산물 간편식품을 출시해 시장에서 좋은 반응이 이어지고 있다.   이경규 해수부 수산정책관은 “6월부터는 해외 시장 공략을 위해 간편식품이 주로 유통되는 현지 편의점과 연계한 마케팅도 벌이고 있다”고 말했다.   지난해 대만으로의 어묵 수출액이 195만2000달러를 기록해 전년도 76만8000달러보다 무려 2.5배 늘고, 베트남 어묵 수출액도 93만6000달러로 전년도 46만8000달러보다 2배 증가한 것이 대표적 사례다. 한류 배우를 활용한 현지 편의점 마케팅이 주효했다.   19일 해수부 등에 따르면 2017년 기준 세계 식품시장 규모는 6조1746억달러에 달한다. 세계 자동차 시장 1조5000억달러의 4배, 정보기술(IT) 시장 1조4000억달러의 4.5배에 달하는 규모다. 국내 식품업체 90% 정도가 중소기업으로 일자리 창출 효과가 크고, 농업·포장·기계·외식 등 전·후방 산업과도 밀접히 연관돼 있다.   정부가 지난 연말 5대 유망식품 집중 육성을 통한 ‘식품산업 활력 제고 대책’을 내놓은 배경이기도 하다. 정부는 성장 가능성이 크고 사회·경제적으로 중요한 5대 유망 분야로 메디푸드(Medi-Food), 고령친화식품, 대체식품과 펫푸드 등 맞춤형 특수 식품과 기능성 식품, 간편식품, 친환경 식품, 수출 식품을 선정하고 집중 육성하기로 했다.   5대 분야의 국내산업 규모를 2018년 12조4400억원에서 2022년 16조9600억원, 2030년에는 24조8500억원까지 확대하고, 2018년 5만1000개 수준의 일자리를 2022년에는 7만4700개, 2030년에는 11만5800개까지 늘려나간다.   세종="
244,"국비 300억원을 들여 개발한 국내 최초 1천400t급 수산과학조사선 탐구22호가 현장 투입 1년 5개월 만에 핵심 장비에 오작동을 일으켜 수리에 맡겨졌던 사실이 뒤늦게 확인됐다.     더구나 신종 코로나바이러스 감염증(코로나19) 때문에 외국 기술팀의 입국이 늦어져 오작동에 대한 최종 검증도 지연되고 있는 것으로 파악됐다.     2일 해양수산부와 국립수산과학원에 따르면 탐구22호는 지난달 9일 수심별 수온염분측정기(CTD)로 탐사 작업을 하던 중 CTD를 바닷속으로 내려주는 와이어 장비(윈치) 쪽에 문제가 발생했다.     와이어가 탐사에 적절한 길이 만큼만 풀리거나 감겨 올라와야 하는데 계속 풀리는 현상이 발생한 것이다. 탐구22호는 즉시 조사작업을 멈추고 같은 달 15일 부산항으로 돌아와 이 장비를 만든 노르웨이 회사의 한국 지사에서 수리를 받았다.     수산과학원 관계자는 ""프로그램 오류 문제로 추정돼 시스템을 업데이트했다. 다만 완전한 테스트를 위해서는 노르웨이 현지의 기술자가 들어와야 하는데 코로나19 때문에 입국이 늦어지고 있다""고 말했다.         이어 ""다른 장비가 있어 탐구22호의 조사 기능을 수행하는 데는 문제가 없다""고 밝혔다.수산과학조사선 탐구 22호[해양수산부제공]탐구22호는 2018년 11월 국내에서는 처음으로 1천458t으로 건조된 종합조사선이다. 우리나라 배타적 경제수역(EEZ) 내에서 중간보급 없이 최대 30일까지 장기간의 조사를 수행할 수 있다.     핵심 장비로는 바닷물의 깊이에 따른 수온과 염분을 측정할 수 있는 CTD, 어군을 3차원으로 관찰할 수 있는 다중빔과학어군 탐지기 등이 있다.     그러나 지난해 2월께부터 투입된 지 1년 반이 채 되지 않은 기간에 핵심 장비를 구동하는 기기에 오작동이 발생하면서 일각에서는 기능 유지 여부와 비용 등을 놓고 우려가 제기됐다.     노르웨이 측과 계약한 무상수리 보증기간도 올해로 만료될 예정이어서 코로나19 등 예상 못한 이유로 수리가 지연되면 내년 이후에는 다시 국비를 들여 수리를 진행해야 한다는 점에서 비용부담이 생길 가능성도 배제하지 못한다.    2016년 11월 첫 출항한 해양과학조사선 이사부호는 1천억원에 달하는 국비가 투입됐지만 취항 3개월 만에 관측장비 이상이 나타나는 등 크고 작은 고장이 이어졌고, 결국 보증기간을 넘겨 추가 수리비 2억원이 투입된 것으로 전해졌다.     한편 당초 이번 달 준공 예정으로 알려졌던 1천600t급 탐구23호도 노르웨이 기술팀의 입국 지연으로 8월께로 준공 일정이 늦춰졌다고 수산과학원 측은 전했다.   "
245,   
246,"해양수산부는 4일 해양수산과학기술진흥원(원장 조승환)과 함께 해양수산 중소·벤처기업의 역량 강화를 위한 컨설팅 사업을 지원한다고 밝혔다.이번 컨설팅 지원은 '사업화 컨설팅 프로그램'과 '투자유치 컨설팅 프로그램'으로 나눠 진행된다. 먼저 '사업화 컨설팅 프로그램'은 비즈니스 모델 수립, 국내외 시장조사, 마케팅 전략 수립 등을 지원하고, '투자유치 컨설팅 프로그램'은 기업진단을 통한 재무전략 설계, 투자유치에 대한 기본 교육, 기업 맞춤형 투자유치 전략 수립과 투자자 매칭까지 지원하게 된다.해수부는 5일 공고와 동시에 모집에 들어가 7월 6일까지 신청을 받는다. 응모 기업에 대해서는 적격여부 등을 조사한 후, 7월 중에 심사위원회를 열어 14개사(사업화 컨설팅 9개사, 투자유치 컨설팅 5개사) 내외의 지원대상을 선정할 예정이다.    올해는 코로나19 영향으로 디지털·비대면 분야 기업을 육성하기 위해 관련 사업 제안기업에게는 가점을 부여할 예정이다. 또 기업 부담을 덜어주기 위해 정부지원금의 10% 수준인 기업부담금도 전액 면제할 예정이다.컨설팅 지원을 희망하는 기업은 7월 6일 16시까지 해양수산창업정보시스템 누리집을 통해 온라인으로 신청하면 된다.오영록 해양수산과학기술정책과장은 ""해양수산 중소·벤처기업 컨설팅을 통해 실질적인 성과들이 많이 나오고 있는 만큼, 기업들의 많은 관심과 응모를 바란다""고 말했다"
247," 해양수산부와 해양수산과학기술진흥원은 해양수산 중소·벤처기업의 역량 강화를 위한 컨설팅 지원 사업을 실시한다고 4일 밝혔다.이번 컨설팅 지원은 '사업화 컨설팅 프로그램'과 '투자유치 컨설팅 프로그램'으로 나눠 진행된다. 사업화 컨설팅 프로그램은 비즈니스 모델 수립과 국내외 시장조사·마케팅 전략 수립 등을, 투자유치 컨설팅 프로그램은 기업진단을 통한 재무전략 설계와 투자유치에 대한 기본 교육·기업 맞춤형 투자유치 전략 수립·투자자 매칭까지 지원하게 된다.해수부는 5일 공고와 동시에 모집을 시작해 7월6일까지 신청을 받는다. 응모 기업에 대해서는 적격여부 등을 조사한 후, 7월 중에 심사위원회를 열어 14개사(사업화 컨설팅 9개사·투자유치 컨설팅 5개사) 내외의 지원대상을 선정할 예정이다.올해는 신종 코로나바이러스감염증(코로나19) 영향으로 주목받고 있는 디지털·비대면 분야 기업을 육성하기 위해 관련 사업 제안기업에게는 가점을 부여할 예정이다. 또 기업 부담을 덜어주기 위해 정부지원금의 10% 수준인 기업부담금도 전액 면제할 예정이다.지난해에는 컨설팅 지원사업을 통해 지원을 받은 17개사의 평균 매출액은 117% 늘어나고 고용도 24% 증가하는 등의 성과를 거뒀다.주상돈 기자"
248,"해양수산부는 국립해양과학관 초대 관장에 서장우(57) 전 국립수산과학원장을 임명했다고 20일 밝혔다.     경북 청도 출신인 서 관장은 경남고를 졸업하고 부산수산대에서 학사와 석사 과정을 밟았다.     그는 이후 기술고시(22회)에 합격해 해양수산부의 전신 격인 수산청을 시작으로 중앙부처와 인연을 맺었다. 해수부 수산정책실장까지 지낸 뒤 2017년 산하 기관인 국립수산과학원장으로 자리를 옮겼다.    서 관장은 30여년 간 수산분야 공직에 근무한 경험을 토대로 해양수산 분야 전반에 대한 전문성과 현장 경험을 두루 갖췄다는 평가를 받는다.     문성혁 해양수산부 장관은 ""서 관장이 전문성과 경영 능력을 바탕으로 국립해양과학관을 청소년들이 바다에서 미래의 꿈을 찾을 수 있는 곳으로 잘 운영해 나갈 것으로 기대한다""고 밝혔다.    오는 7월 개관하는 경북 울진의 국립해양과학관은 다음 달 시행되는 '국립해양과학관의 설립 및 운영에 관한 법률'에 따라 해양과학 관련 전시·체험·교육이 결합한 국가 해양과학 교육의 중심기관으로 운영될 예정이다.    "
249,"해양수산부 국립수산과학원은 행정안전부가 실시한 2020년도 책임운영기관 종합평가에서 '최우수기관(S등급)'에 선정됐다고 3일 밝혔다. 이번 평가는 50개 책임운영기관을 대상으로 행안부에서 실시한 종합평가다. 국립수산과학원은 지난해 우수기관(S등급)에 이어 2년 연속 S등급으로 선정됐다.국립수산과학원은 ""그간 적극적인 조직 혁신과 사회적 가치 실현을 통해 대외적으로는 국민참여 기회 확대·기관간 협업 체계를 구축했고, 대내적으로는 기관 내부와의 소통 활성화와 분야간 융합·협업을 통한 융·통과제 추진으로 지속적인 연구성과를 창출했다""고 설명했다.이에 따라 국립수산과학원은 지난해 '빅데이터·모바일 시스템을 활용한 수산재해 대응 체계 강화', '친환경 아쿠아포닉스 기술 개발', '곤충배합사료 개발·산업화' 등을 추진해 어업인 소득증대와 수산업 현장 애로사항 해결을 꾀했다.또 수산현장에서 현안을 해결하는 '찾아가는 국립수산과학원'을 운영해 수산피해를 저감하고, '과학적 경보시스템'을 통해 효과적인 수산자원관리체계를 구축하는 등의 성과를 거뒀다.  이를 통해 그간 행안부 주관 책임운영기관 서비스혁신 공유대회(우수), 해수부 정부혁신 우수사례(우수), 공공 빅데이터 우수사례 경진대회(최우수), 재정사업 자율평가(우수) 등 다수의 대외표창을 수상하기도 했다. 최완현 국립수산과학원장은 ""내년 근현대 수산과학연구 100년을 맞이하는 시점에서 책임운영기관 평가 최우수기관으로 선정된 것에 자부심과 소명 의식을 함께 느낀다""면서 ""수과원이 개발한 우수한 연구성과들이 수산업 현장에 보다 널리 활용될 수 있도록 기관역량을 더욱 집중하겠다""고 말했다"
250,"행안부 주관 ‘2020년도 책임운영기관 종합평가’ 2년 연속 S등급부산 국립수산과학원 전경. 해수부 제공해양수산부 국립수산과학원(원장 최완현)은 행정안전부가 실시한 2020년도 책임운영기관 종합평가에서 ‘최우수기관(S등급)’에 선정되었다고 3일 밝혔다.이번 평가는 50개 책임운영기관을 대상으로 행정안전부에서 실시한 종합평가이며, 국립수산과학원은 지난해 우수기관(S등급)에 이어 올해 최우수기관(S등급)으로 선정되는 쾌거를 달성했다.책임운영기관은 조직·인사·예산 운영상의 자율성을 바탕으로 성과에 대해 책임을 지는 행정기관으로, 연구·조사·의료·문화 등 50개 기관을 지정·운영 중이다.최근 3년간 국립수산과학원 평가 결과를 보면 2018년년 ‘우수’(A등급), 2019년) ‘우수’(S등급), 2020년 ‘최우수’(S등급)을 받았다.국립수산과학원은 ‘수산현안 대응기술 개발’, ‘미래대비 수산기술 혁신’, ‘지속가능한 수산업 실현’ 및 ‘국제화 및 산업화 역량강화’ 등 4대 전략방향으로 수립해 ‘수산과학기술 혁신을 이끄는 글로벌 연구기관’을 실현하기 위해 매진해 왔다.적극적인 조직 혁신과 사회적 가치 실현을 통해 대외적으로는 국민참여 기회 확대 및 기관간의 협업 체계를 구축했고, 대내적으로는 기관 내부와의 소통 활성화와 분야간 융합·협업을 통한 융·통과제 추진으로 지속적인 연구성과를 창출했다.국립수산과학원은 어업인 소득증대와 수산업 현장 애로사항 해결을 위해 지난해에 ‘빅데이터·모바일 시스템을 활용한 수산재해 대응 체계 강화’, ‘친환경 아쿠아포닉스 기술 개발’, ‘곤충배합사료 개발 및 산업화’등을 추진했다.또한 수산 현장에서 현안을 해결하는 ‘찾아가는 국립수산과학원’을 운영하여 수산피해 저감, ‘과학적 경보시스템을 이용한 효과적 수산자원관리 체계 구축’등 괄목할 만한 성과를 거두었다.이러한 연구성과들과 현장지원 체계 구축 등을 통해 그동안 행안부 주관 책임운영기관 서비스혁신 공유대회 우수, 해수부 정부혁신 우수사례 우수, 공공 빅데이터 우수사례 경진대회 최우수, 재정사업 자율평가 우수 등 다수의 대외표창을 수상했다.최완현 국립수산과학원장은 “내년 근현대 수산과학연구 100년을 맞이하는 의미 있는 시점에서 책임운영기관 평가 중 가장 높은 등급인 최우수기관으로 선정된 것에 자부심과 함께 막중한 소명 의식을 느낀다”며 “수과원이 개발한 우수한 연구성과들이 수산업 현장에 보다 널리 활용될 수 있도록 기관역량을 더욱 집중하고 앞으로 글로벌 연구기관으로 적극 발돋움하겠다”고 말했다.송현수 기자"
251,"中질병통제센터 주임 ""이 시장 동물 샘플서 바이러스 안나와""폐쇄된 우한 화난시장(우한=연합뉴스) 차대운 특파원 = 지난 21일 오후 중국 후베이성 우한(武漢)시의 화난(華南)수산물도매시장 앞에 경찰 통제선이 설치돼 있다.     한 상인이 당국의 허가를 받아 자신의 가게에 잠시 들어가 놓고 나온 물건을 챙기고 있다. 2020.1.22"
252,세종시 정부세종청사 해양수산부에서 코로나19 확진자가 발생한 지난 10일 오전 직원들이 청사를 나가고 있는 모습.
253,"한 대형마트에서 판매하고 있는 수산물. (자료사진=연합뉴스)해양수산부는 올해 여름철 수산물 위생‧안전관리 추진계획을 수립하고 다음 달부터 지자체, 수협 등 관계기관과 함께 선제적으로 수산물 안전관리를 실시한다고 24일 밝혔다.해수부는 동물용의약품의 안전관리 강화를 위해 다음 달부터 8월까지 16개 시‧도 소재 양식장을 대상으로 수산용 동물용의약품 적정 사용, 휴약기간 준수 등을 지도할 계획이다. 특히 사용금지물질 등 미승인 약품을 보관하거나 사용했는지 여부도 철저히 점검하고 적발 시에는 출하정지 및 폐기 등 신속한 조치를 취할 예정이다. 해수부는 여름철 식중독사고를 예방하기 위해 수산물을 대량으로 취급하는 위·공판장 약 200곳과 패류, 피낭류 등 생산해역 40곳 등을 대상으로 비브리오패혈증 등 식중독균 조사를 실시할 방침이다. 또 수산물품질관리원, 국립수산과학원, 지자체, 수협 등 관계기관과 합동으로 위‧공판장에 대한 지도·점검을 실시하여 위생관리를 강화할 계획이다. 또한 국민들에게 안전한 수산물 섭취 및 위생관리요령을 적극 홍보하고 수산물 생산‧유통 종사자나 영양사 등을 대상으로 하는 식중독사고 예방 교육도 실시할 예정이다.해수부 이수호 어촌양식정책관은 ""올 여름 다가올 무더위 속에서도 국민들이 우리 수산물을 안심하고 즐길 수 있도록 지속적으로 위생‧관리현황을 점검하는 등 여름철 수산물 안전관리에 만전을 기하겠다""고 말했다."
254,"정부가 다가오는 여름철을 맞아 수산물 판매장의 식중독균 실태와 양식장의 항생제 사용량 등을 집중 점검한다.    해양수산부는 '2020년도 여름철 수산물 위생·안전관리 추진계획'을 확정하고 다음 달부터 지방자치단체, 수협과 함께 전국 위·공판장 및 양식장을 대상으로 합동 지도·점검에 나설 예정이라고 24일 밝혔다.    해수부는 우선 수산물을 대량으로 취급하는 전국의 위·공판장 200곳과 조개와 멍게 등 패류·피낭류 생산 해역 40곳에서 비브리오패혈증 등 식중독균을 조사할 예정이다.     또한 수온 상승으로 양식장의 항생제 사용량이 증가하는 시기인 점을 고려해 8월까지 전국 16개 시·도 양식장을 대상으로 수산용 동물의약품을 적정하게 사용하고 휴약기간을 지켰는지를 점검한다.     해수부는 사용금지물질 등 미승인 약품을 보관하거나 사용했는지 여부도 함께 살펴보고 위반 사항을 적발하면 출하정지나 폐기처분 등 조치를 할 예정이다.     해수부는 또 TV, 라디오, 블로그 등을 통해 국민을 대상으로 안전한 수산물 섭취와 관리 요령도 홍보할 계획이다.     주요 내용은 신선한 수산물을 구입하고 5℃ 이하로 냉장 보관하기, 사용한 조리기구는 뜨거운 물에 세척해 2차 오염 예방하기 등이다.     이수호 해양수산부 어촌양식정책관은 ""수산물 판매장과 양식장의 위생과 관리현황을 지속해서 점검하는 등 여름철 수산물 안전관리에 만전을 기하겠다""고 말했다.   "
255,김민철 기자 
256,"해양수산부가 코로나19로 어려움을 겪고 있는 어촌지역에 활력을 불어넣고, 대안여행 문화를 확산하기 위해 가족 해안누리길 여행을 지원합니다.이를 위해 해수부는 해안누리길 여행을 희망하는 127개 가족을 추첨으로 선발해 가족당 20만원씩 지역화폐로 여행경비를 지원합니다.김지원 기자 "
257,"신종 코로나바이러스 감염증(코로나19) 확진자가 다녀간 노량진수산시장 내 식당 종업원들이 모두 음성판정을 받았다.     수협노량진수산(대표이사 안재문)은 지난 21일 코로나19 확진환자가 노량진수산시장 2층의 '청해진식당'을 방문함에 따라 이 식당 종업원 등 접촉자들을 신속하게 격리조치 하고 검사한 결과 모두 음성판정이 나왔다고 28일 밝혔다.     이어 청해진식당에 대해서는 임시휴업 조치를 하고, 시장 전체에 대해서도 동작구청과 함께 2차례에 걸쳐 방역을 했다고 설명했다.     수협노량진수산은 코로나19 발생 이후 전문 방역 업체와 지속해서 방역을 하고 모든 출입구에 살균제와 제균제를 비치해 감염을 예방하고 있다.     시장 측은 종사자와 방문객에게 마스크 착용을 의무화하고 감염 예방 수칙을 교육해 안심하고 시장을 찾을 수 있도록 모든 노력을 다하겠다고 밝혔다.      청해진식당에 다녀간 확진자는 서울 관악구 58번 확진자로, 동작구는 21일 오후 6시 40분과 오후 8시 30분 사이에 이 식당에 간 적이 있는 이들에게 외출을 자제하고 코로나19 검사를 받도록 권고했다.    이 시간대 식당 방문자들은 증상과 관계없이 동작구보건소(☎02-820-9465)에서 무료로 검사를 받을 수 있다.    "
258,"▲ 노량진수산시장코로나19 확진자가 다녀간 노량진수산시장 내 식당 종업원들이 모두 음성판정을 받았습니다.수협노량진수산(대표이사 안재문)은 지난 21일 코로나19 확진환자가 노량진수산시장 2층의 '청해진식당'을 방문함에 따라 이 식당 종업원 등 접촉자들을 신속하게 격리조치 하고 검사한 결과 모두 음성판정이 나왔다고 28일 밝혔습니다.이어 청해진식당에 대해서는 임시휴업 조치를 하고, 시장 전체에 대해서도 동작구청과 함께 2차례에 걸쳐 방역을 했다고 설명했습니다.수협노량진수산은 코로나19 발생 이후 전문 방역 업체와 지속해서 방역을 하고 모든 출입구에 살균제와 제균제를 비치해 감염을 예방하고 있습니다.시장 측은 종사자와 방문객에게 마스크 착용을 의무화하고 감염 예방 수칙을 교육해 안심하고 시장을 찾을 수 있도록 모든 노력을 다하겠다고 밝혔습니다.청해진식당에 다녀간 확진자는 서울 관악구 58번 확진자로, 동작구는 21일 오후 6시 40분과 오후 8시 30분 사이에 이 식당에 간 적이 있는 이들에게 외출을 자제하고 코로나19 검사를 받도록 권고했습니다.(사진=연합뉴스)  권태훈 기자"
