,0
883,[유상근 기자(=군산)
884," LG헬로비전이 대한민국 곳곳의 숨겨진 명소를 소개하는 오리지널 콘텐츠 <낭만읍 고향리>를 매주 화요일 오후 6시에 헬로tv 채널 25번에서 방영한다고 9일 밝혔다. 9일 방송에서는 주상절리 등 빼어난 자연경관을 자랑하는 경기 연천군을 소개한다.<낭만읍 고향리>는 전국 각지의 색다른 볼거리와 먹을거리를 소개하는 아날로그 감성의 기행 다큐멘터리다. 대표곡 ‘바보처럼 살았군요’로 잘 알려진 포크가수 김도향 씨가 MC로 나서 특유의 풍부한 감성으로 여행지의 감상을 풀어낸다. 지역 분위기와 여행지 테마에 맞는 노래도 함께 선보여 낭만적인 정취를 더한다.지역 곳곳의 관광지와 문화를 깊이 있게 소개하는 데 초점을 맞췄다. 최근 주목 받고 있는 소도시 여행 트렌드와 맞물려 내수 관광 수요를 다양한 지역으로 확산시키고 지역 경제에 활력을 불어넣을 수 있을 것으로 기대된다.지난 3월 첫 방송을 시작한 이래 <낭만읍 고향리>는 인천 교동도, 전북 정읍 등 잘 알려지지 않은 여행지를 소개해왔다. 최고 시청률이 2%를 기록하는 등 관광객 쏠림 현상을 피해 여유를 즐길 수 있는 관광지를 찾는 시청자들의 주목을 받아왔다.아울러, 도시재생사업으로 새로워진 지역 명소도 조명한다. 젊은 여행객들의 취향에 맞게 다채로운 소품과 즐길 거리로 재탄생한 경북 영주의 중앙시장과 근대문화거리, 일본 강점기 철도청 종사자들의 숙소를 관광 명소로 탈바꿈한 전남 순천 철도문화마을 등을 소개한 바 있다.9일 방영되는 연천 편에서는 기암절벽 위에 세워진 고구려 시대의 자연요새 ‘호로고루성’, 한탄강 최고의 주상절리 ‘재인폭포’ 등을 찾아간다. 한탄강에서 지뢰 사고로 한 손과 청력을 잃게 된 후 40년간 고기잡이로 생계를 이어오신 어르신과의 대화를 통해 지역의 살아있는 문화와 역사도 소개한다.MC를 맡은 가수 김도향 씨는 “<낭만읍 고향리>는 지역의 장점을 살릴 수 있는 작은 아이디어를 제공하고 지역의 감성을 노래로도 표현한다는 점에서 차별화된다”라며 “프로그램을 진행하며 느낀 지역민들의 삶과 상징성 있는 지역의 볼거리를 부각하는 데 더욱 집중하겠다”라고 말했다.주제철 LG헬로비전 제작팀장은 “<낭만읍 고향리>는 하루가 다르게 변화하는 시대에 느긋하고 감성적인 시선으로 국내의 숨겨진 명소를 소개하고자 기획된 프로그램”이라며 “여유를 만끽할 수 있는 국내 여행지를 고민하는 시청자들에게 도움이 되기를 바란다”라고 말했다.한광범 "
885,"마침내 ‘민간’ 유인 우주선 시대가 열렸다. 1961년 소련이 인류 최초로 유인 우주선을 쏜 지 60년 만이다. 일론 머스크가 이끄는 민간 기업 스페이스X는 30일 오후 3시22분(한국시각 31일 오전 4시22분) 미 플로리다주 케이프커내버럴공군기지 케네디우주센터에서 유인 우주선 ‘크루 드래곤’을 국제우주정거장을 향해 쏘아 올리는데 성공했다. 일론 머스크는 영화 아이언맨의 실제 모델로 불리는 인물이다. 크루 드래곤은 인류가 만든 9번째 유인 우주선이자 첫번째 민간 유인 우주선이다. 이전의 유인 우주선들은 모두 정부가 총력을 기울여 개발해 왔다. 하지만 크루 드래곤은 스페이스X가 독자적으로 개발한 민간 우주선이다. 민간기업들이 본격적으로 우주 개발에 진출하는 시대가 열린 것이다.크루 드래곤은 길이 약 8m, 직경 4m 미터로, 보통은 4명이 타지만 최대 7명까지 탑승할 수 있다.스페이스엑스는 이날 공식 트위터 계정을 통해 ‘크루 드래곤’ 발사 장면을 생중계했다.이륙 직전 통제센터는 우주인들에게 “우리가 당신들과 함께 한다. 멋진 비행을 하고 우리 행성의 모습을 즐기길”이라고 작별인사 했다.우주선에는 미국항공우주국(NASA) 우주비행사 더그 헐리(53)와 밥 벤켄(49)이 탑승했다.발사 후 얼마 지나지 않아 1단계 로켓 부스터가 떨어져 나갔고, 이어 2단계 엔진이 점화됐다. 이후 궤도에 안정적으로 진입해 자유롭게 비행하고 있다. 크루 드래곤은 우리시각으로 31일 밤 11시30분 국제우주정거장에 도킹할 예정이다.발사 현장에는 도널드 트럼프 대통령과 마이크 펜스 부통령도 찾아와 역사적인 순간을 지켜봤다.트럼프 대통령은 “인크레더블”을 연발하며 “이번 성공은 우리가 여태껏 한 일 중 가장 중요한 일이 될 것”이라고 말했다.미국으로선 9년 만에 자국의 우주선을 이용해 미국인 우주비행사를 보냈다는 의미도 크다. 미국 우주비행사들은 2011년 우주왕복선 아틀란티스가 퇴역한 이후 러시아의 소유즈 우주선을 빌려 우주인을 보내왔다.민간기업이 유인 우주선 운영 단계에 들어가면 지금까지 좀처럼 실현되지 못하던 우주여행이 현실화될 것으로 기대된다.미 항공우주국(NASA)의 짐 브라이든스타인 국장은 “코로나19로 힘든 시기이지만, 우리가 힘을 합치면 어떤 일을 이룰 수 수 있는지 일깨워주었다. 그러나 축하는 2명의 우주인이 무사히 귀환할 때까지 기다리겠다”고 말했다.박태근 동아닷컴 기자"
886," 충남지방경찰청 전경. 충남경찰청 제공9살 의붓아들을 7시간 넘게 여행용 가방에 가둬 중태에 빠뜨린 40대 계모가 구속됐다.대전지법 천안지원 이민영 영장전담판사는 아동학대범죄의 처벌 등에 관한 특례법 위반 혐의를 받는 ㄱ씨(43)에 대한 구속 전 피의자 심문(영장실질심사)를 진행한 뒤 “증거인멸과 도주 우려가 있다”며 영장을 발부했다.ㄱ씨는 지난 1일 낮 12시쯤부터 오후 7시25분쯤까지 충남 천안 서북구 자신의 집에서 의붓아들 ㄴ군(9)을 여행용 가방에 가둬 중태에 빠뜨린 혐의를 받고 있다.경찰이 ㄱ씨와 당시 현장에 있던 ㄱ씨의 친자녀 2명을 대상으로 조사한 결과, ㄴ군은 지난 1일 7시간 넘게 여행용 가방을 옮겨가며 갇혀 있었던 것으로 확인됐다.지난 1일 정오쯤 ㄱ씨는 ㄴ군을 가로 50㎝·세로 70㎝ 정도 크기의 여행용 가방에 들어가게 했다.이후 ㄴ군이 가방 안에서 용변을 보자 다시 가로 44㎝·세로 60㎝ 크기의 가방에 옮겨 가뒀다.ㄴ군은 두 번째로 갇힌 가방에서 심정지 상태로 발견됐다.경찰은 ㄴ군의 심정지 원인에 대해 의료진으로부터 “산소공급 부족에 따른 것으로 추정된다”는 의견을 받았다.ㄴ군은 사흘째 의식이 없는 상태로 기계에 의존해 호흡을 하고 있는 것으로 전해졌다.경찰은 사건 당일 엘리베이터 폐쇄회로(CC)TV를 분석해 ㄱ씨가 여행용 가방에 감금된 ㄴ군을 두고 3시간 정도 외출한 사실도 확인했다.ㄱ씨는 경찰 조사에서 “아들이 게임기를 고장낸 뒤 ‘그런 적 없다’고 거짓말을 해 훈육 목적으로 3시간 정도 여행용 가방 안에 가뒀다”고 진술했다.권순재 기자"
887,"방역당국이 종교 소모임이나 여행, 동아리 모임 등에서 코로나19 발병 사례가 잇따르자, 소모임 내 방역관리를 어떻게 해야하는지 지침으로 만들어 제시하기로 했습니다.손영래 중앙사고수습본부 전략기획반장은 ""소모임 내 방역관리자가 어떻게 수칙을 지켜야 하는지에 대한 구체적 요령을 오늘이나 내일 중 발표할 예정""이라고 밝혔습니다.손 반장은 ""소모임의 특성 자체가 다양하기 때문에 정부가 일일이 점검하고 지도할 상황은 아니""라면서도, ""구체적인 행동요령이 부족하다는 지적이 나오고 있어 방역관리자가 모임에서 수칙을 지키기 위해 무엇을 신경 써야 하고, 어떻게 행동해야 하는지 세부 지침을 만들고 있다""고 설명했습니다.앞서 중앙재난안전대책본부는 오늘 코로나19 신규 확진자 35명 가운데 30명이 지역에서 발생했으며, 이 중 24명이 종교 소모임에서 나왔다고 발표했습니다.박윤수 기자 "
888,"오스트리아가 오는 16일부터 유럽 대부분 국가에서 온 여행객을 허용한다.AFP 통신에 따르면 알렉산더 샬렌베르크 외무장관은 10일(현지시간) 기자 회견을 열고 유럽 31개국에서 온 여행객에 대해 여행 제한을 해제한다고 밝혔다.이에 따라 이들 국가에서 온 여행객들은 오스트리아 입국 시 신종 코로나바이러스 감염증(코로나19) 검사나 검역 과정을 거치지 않아도 된다.다만 코로나19 피해가 큰 영국과 스웨덴, 스페인, 포르투갈은 이번 조치에서 제외된다.이들 국가 및 지역에서 온 여행객은 코로나19 검사에서 음성이 나왔다는 증명서를 보여주거나 2주간 자택 격리를 해야 한다.아울러 이탈리아 북부의 롬바르디아에 대한 여행 경보도 계속 유지된다.샬렌베르크 장관은 자국민들에게 롬바르디아에 대한 여행을 피해달라고 당부했다.이어 ""팬데믹(전염병의 세계적 대유행)이 아직 끝나지 않았다""면서 ""여행 가방을 싸고 있다면 상식을 챙기는 것도 잊지 말아달라""고 말했다.김주리기자"
889," 오스트리아가 오는 16일부터 유럽 대부분 국가에서 온 여행객을 허용한다.AFP통신 등은 알렉산더 샬렌베르크 오스트리아 외무장관이 10일(현지시간) 기자회견을 열고 “유럽 31개국에서 온 여행객에 대해 여행 제한을 해제한다”고 밝혔다고 연합뉴스가 보도했다.이에 따라 이들 국가에서 온 여행객들은 오스트리아 입국 시 신종 코로나바이러스 감염증(코로나19) 검사나 검역 과정을 거치지 않아도 된다.다만 코로나19 피해가 큰 영국과 스웨덴, 스페인, 포르투갈은 이번 조치에서 제외된다. 이들 국가 및 지역에서 온 여행객은 코로나19 검사에서 음성이 나왔다는 증명서를 보여주거나 2주간 자택 격리를 해야 한다"
890,"해수부, 27일까지 온라인 신청 접수해양수산부는 신종 코로나바이러스 감염증(코로나19) 확산으로 침체된 지역경제에 활력을 불어넣기 위해 ‘우리 가족 해안누리길 여행 지원사업’을 추진한다고 11일 밝혔다. 해안누리길은 2010년부터 해수부와 한국해양재단이 지정해 온 걷기 좋은 해안길로, 전국 어촌 지역 58곳에 위치한다. 바다를 끼고 걸으며 즐기는 빼어난 경관은 물론이고 다양한 해양문화와 레저 등도 체험할 수 있다. 해수부는 해안누리길로의 여행을 희망하는 127가족을 추첨해 여행경비 20만 원을 해당 지방자치단체 지역화폐로 지원한다. 여행경비를 지원받은 가족은 올해 10월 말까지 자유롭게 여행하면서 해안누리길 모바일 애플리케이션을 통해 디지털 스탬프를 받고, 가족 대표의 개인 소셜네트워크서비스(SNS)에 여행 후기를 올리면 된다. 12일부터 27일까지 해양관광 홈페이지를 통해 신청할 수 있다. 1인 가구도 지원 가능하다. 한국해양재단은 여행 후기에 대해서도 별도로 심사해 총 10명을 선정해 10만 원씩 상금을 추가로 지급할 예정이다. 10월까지 해안누리길 여행을 하지 못하거나 가족 여행 사실이 인증되지 않으면 지원금을 반납해야 한다. 김태경 해수부 해양레저관광과장은 “새로운 바다 여행 경험과 섬 및 어촌 지역의 경제 활성화에 기여할 수 있기 바란다”며 “여행하는 분들은 코로나19 생활 속 거리 두기 수칙도 꼭 준수하기를 당부한다”고 말했다.유원모 기자"
891,"정부가 '2020 특별 여행주간' 시작일을 당초 6월 20일에서 7월 1일로 연기하고, 기간도 30일에서 19일로 축소한다. 최근 수도권을 중심으로 신종 코로나바이러스 감염증(코로나19)이 크게 확산되고 있는 점이 고려됐다.  김강립 중앙재난안전대책본부 1총괄조정관은 10일 정례브리핑에서 ""국내 여행시장을 살리기 위해 특별여행주간을 점검하고 있었지만, 최근 수도권의 집단감염이 반복되고 있는 점을 감안해서 지역이동을 유발하는 특별여행주간을 연기, 단축하기로 결정했다""고 밝혔다.당초 특별 여행주간은 이달 6월 20일~7월 19일 까지 30일간 운영할 예정이었다. 그러나 이번 상황에 따라 7월 1일~7월 19일까지 19일간 운영하기로 변경했다. 이와 함께 경륜, 경정의 휴장, 강원랜드 카지노 등도 당분간 휴장을 지속하도록 했다.김강립 1총괄조정관은 ""코로나19로 인해 일상생활에 제약이 많아 지면서 국민들께서 많이 답답해하고 계실 것을 잘 알고 있다""면서 ""정부는 수도권 감염 확산세를 조속히 진정시켜 국민 여러분이 국내 여행과 스포츠를 안전하게 즐기실 수 있도록 최선을 다하도록 하겠다""고 말했다"
892,"문화체육관광부(장관 박양우)는 신종 코로나바이러스 감염증(코로나19) 대응을 위한 중앙대책안전본부와 논의 끝에 '2020 특별 여행주간' 기간을 조정한다. 문체부는 최근 수도권을 중심으로 코로나19 확진자 수가 증가되는 점을 고려해 특별 여행주간을 당초 오는 20일부터 7월19일까지에서, 7월1일부터 7월19일까지로 변경해 추진한다. 구체적인 여행주간 계획은 이달 말에 발표할 예정이다. 아울러 문체부는 여행주간 실시 전, 안전한 여행 문화를 확산하기 위한 조치를 계속 강화해 나갈 방침이다.  15일에는 박양우 장관 주재로 시도관광국장 회의를 개최해 관광지 방역과 안전 점검 등 지자체의 협조를 요청할 계획이다.  또한 한국관광공사, 한국관광협회중앙회와 함께 '여행경로별 안전여행 안내서'(가이드) 홍보물(리플릿)을 제작해 전국 관광지, 기차역, 고속버스 터미널 등 여행객 밀집장소 등에 배포한다.  한편, 여행주간은 매년 봄과 가을에 국내여행 수요를 촉진하기 위한 캠페인이다. 올해 초 코로나19 확산으로 봄 여행 주간을 '특별 여행주간'으로 임시로 변경하고 정부·지자체·민간 합동으로 숙박·여행상품을 할인 행사를 펼칠 예정이다"
893,"경기 군포 신종 코로나바이러스 감염증 확진자가 제주여행 당시 머물렀던 숙소에 대해 31일 제주도 방역 당국이 방역 소독을 하고 있다. (사진=연합뉴스)제주에서 2박 3일간 여행한 단체 관광객 관련 코로나19 확진자가 6명으로 또 늘어났다. 특히 이들이 마스크를 착용하지 않은 채 주요 관광지를 돈 것으로 나타나 지역감염 우려가 큰 상황이다.제주도는 ""당초 군포시‧안양시 보건소를 통해 제주 단체 관광객 25명 중 5명이 양성 판정을 받은 것으로 확인했으나 조사 과정에서 1명이 추가적으로 확진된 사실을 파악했다""고 31일 밝혔다.이로써 지난 25일부터 27일까지 제주를 다녀간 단체 관광객 25명 중 최초 코로나19 확진 판정을 받은 A(40‧여)씨와 추가로 양성 결과가 나온 5명을 포함해 확진자는 모두 6명으로 집계됐다. 제주도는 현재까지 확인된 접촉자 제주행 항공편(에어부산 BX8017편) 탑승객, 서귀포 아인스 호텔 직원, 카페‧식당 직원 등 119명에 대한 후속 조치를 진행하고 있다. 이들이 2박 3일간 다녀간 한림공원, 오설록 티 뮤지엄, 아인스 호텔, 펠릭스 카페 등 15곳에 대해서도 방역 소독을 완료했다.제주도 방역 당국은 추가 확진자 B 씨의 경우 제주에 입도한 25일 이전에 감염됐을 가능성에 무게를 두고 있다. 제주 여행에 동행하지 않은 B 씨 가족 중 3명이 경기도에서 추가로 확진됐기 때문이다.제주도 관계자는 ""추가 확진자 B 씨가 27일부터 증상이 나타났다고 진술한 점, 여행 중 같은 차량에 탔던 사람에게서만 확진자가 발생하는 점을 고려할 때 제주에서 감염된 것으로 보이지 않는다""고 밝혔다.특히 방역 당국이 현장 폐쇄회로(CC)TV영상 등을 조사한 결과 이들 일행이 첫날인 25일 일부와 마지막 날인 27일을 제외하고는 도내 관광지와 식당 등지를 다니며 마스크를 착용하지 않은 것으로 나타났다. 제주 여행에는 경기도 안양지역 교회 3곳, 군포지역 교회 9곳 목사와 교회 관계자 등 12개 교회 25명이 함께한 것으로 파악됐다.제주도는 세부 동선을 공개하며 시간과 동선이 겹치는 도민과 방문객에게 가까운 보건소에 자진 신고하도록 당부했다. 이들에 대해서는 무료로 검사받을 수 있도록 지원한다.다음은 제주 단체 관광객의 25일부터 27일까지 여행 동선이다. ▲25일△오전 7시 30분-8시 30분 김포→제주(에어부산 BX8017편) △오전 9시 50분-오전 10시 20분 렌터카 인수(제주공항 출발) △오전 11시 30분-오후 12시 30분 한림공원 관광 △오후 1시 2분-1시 57분 복태네갈치탕 식사 △오후 2시-오후 3시 송악산 주변 관광 △오후 3시 17분-3시 49분 오설록 티 뮤지엄 및 이니스프리 제주하우스 △오후 4시 47분-4시 55분 서귀포 아인스 호텔 체크인 △오후 5시 35분-7시 동홍정육식당 식사 △오후 7시 20분-7시 40분 천지연폭포 도보 산책 △오후 7시 40분-8시 10분 펠릭스 카페 방문 △오후 9시 17분 아인스 호텔 복귀 ▲26일 △오전 7시-8시 10분 호텔 11층 식당 조식 △오전 8시 24분 호텔 출발 △오전 10시 30분-11시 40분 섭지코지‧성산일출봉 관광 △오전 11시 44분-오후12시 40분 오조 해녀의 집 식사 △오후 12시 56분-1시 49분 호랑호랑 카페 △오후 2시 20분-4시 30분 비자림 숲 도보 산책 △오후 5시 30분-7시 6분 퍼시픽 리솜 엘마리노 뷔페 식사 △오후 8시 36분 숙소 복귀 △오후 9시 30분-10시 50분 빌라드아토 △오후 10시 50분 숙소 복귀 ▲27일△오전 7시-7시 53분 호텔 11층 식당 조식 △오전 8시 20분 아인스호텔 체크아웃 △ 오전 8시 50분-10시 40분 사려니 숲길 △오전 11시 25분 순옥이네 명가 식사 △오후 12시 10분 제주공항 도착 △오후 12시 15분-12시 30분 렌터카 반납 △오후 12시 47분-1시 5분 JDC 면세점 방문 △오후 1시 45분 제주→김포(진에어 LJ312편)"
894," 코로나 시대에는 특급 호텔의 인기와 개인화된 여가와 체험형 레저가 증가할 것으로 보인다. 특히 개인 간 접촉 최소화로 언택트 서비스에 대한 수요가 급부상하면서 여행심리도 빠르게 반등할 것으로 전망했다.10일 글로벌 여가 플랫폼 야놀자(총괄대표 이수진)는 코로나19 확산 이후 최근 3개월(2020년 3월~5월)간 이용 데이터를 분석해 코로나 시대의 여가 트렌드로 ‘S.U.P.E.R’를 발표했다.‘S.U.P.E.R’는 ▲특급 호텔 인기(Supreme) ▲언택트 트렌드 부상(Untact) ▲개인화된 여가 선호(Private) ▲체험형 레저 증가(Experience) ▲여행심리 반등(Rebound) 등 5가지 키워드의 앞글자다.특급(Supreme) 호텔의 인기가 눈에 띈다. 국내 4·5성급 호텔 예약 건수는 전년 동기 대비 102% 증가했다. 해외여행이 불가능한 상황에서 선택의 폭이 좁아진 소비자들이 비용 대비 최상의 경험을 제공하는 프리미엄 숙소에서의 호캉스를 선택한 것으로 보인다.개인 간의 접촉 최소화로 언택트(Untact) 서비스에 대한 수요 역시 급부상하고 있다. 야놀자가 자체 개발한 호텔 셀프 체크인 키오스크 설치 제휴점의 언택트 체크인 비율은 5월 기준 전체 예약의 절반 이상으로, 20% 수준이었던 1월 대비 2배 이상 증가했다. 코로나19가 장기화함에 따라 여가산업의 언택트 기술 도입이 가속화될 것으로 예상된다.개인화(Private)된 여가를 선호하는 추세도 두드러졌다. 상대적으로 타인과의 접촉 가능성이 낮은 펜션의 이용 건수는 전년 동기 대비 105%, 독채형 펜션은 93% 증가했다. 인기 검색어에서도 글램핑, 풀빌라처럼 독립된 공간에서 생활 속 거리두기의 실천이 가능한 숙소들이 높은 순위를 차지했다.의미 있는 경험(Experience)을 중시하는 트렌드도 돋보인다. 코로나19의 영향으로 공간과 활동의 제약이 커지면서 단순 관람보다는 소규모 체험형 레저 활동이 인기를 끌고 있다. 지난 3개월간 취미·여가 활동, 원데이 클래스 등 직접 체험 가능한 레저 상품의 이용 건수는 전년 동기 대비 353% 늘어나 동기간 전체 레저·액티비티 상품 중 가장 높은 성장세를 보였다.코로나 이후 여행심리는 빠르게 반등(Rebound)할 것으로 전망된다. 코로나19가 안정세를 보였던 올해 황금연휴 기간(4월 30일-5월 5일) 중 국내 숙소 이용 건수는 지난해 같은 기간보다 48% 증가했다. 여행에 대한 보상심리를 반영한 것으로, 향후 코로나19 사태가 안정화되면 여행수요 또한 급등할 것으로 예상된다.야놀자 관계자는 “코로나19의 영향으로 여행의 선택폭이 좁아지면서 안전하면서도 특별한 경험을 추구하는 여행객이 증가하는 경향이 뚜렷하게 나타났다”면서 “사태가 조속히 안정돼 침체기를 겪고 있는 국내 여행업계가 다시 한번 슈퍼(Super) 산업으로 도약하길 기대한다”고 말했다.강경록 "
895," [야놀자 국내 여행 트렌드 분석…프라이빗·프리미엄 여행 인기] 제주시 애월읍 한담산책로를 찾은 나들이객이 맑은 날씨 속에 즐거운 시간을 보내고 있다. /사진=뉴시스코로나19(COVID-19)로 전 세계 여행·여가 트렌드에도 '뉴노멀(시대 변화에 따른 새 표준)'이 대두되고 있다. 코로나 시대 속에서 여름 휴가철을 앞둔 국내 여행객들은 거리두기가 가능한 여행에 대한 선호가 높아질 것으로 분석됐다.10일 여행·여가 예약 플랫폼 야놀자가 코로나19가 국내에서 본격 확산한 지난 3~5월 이용 데이터를 분석한 결과를 바탕으로 'S.U.P.E.R' 키워드를 올해 국내 여행 트렌드로 제시했다.이번 'S.U.P.E.R' 키워드는 각각 △특급 호텔 인기(Supreme) △언택트 트렌드 부상(Untact) △개인화된 여가 선호(Private) △체험형 레저 증가(Experience) △여행심리 반등(Rebound) 등이다.먼저 특급호텔의 인기가 눈에 띈다. 야놀자에 따르면 국내 4·5성급 호텔 예약 건수가 전년 동기 대비 102% 증가했다. 해외여행이 불가능한 상황에서 선택의 폭이 좁아진 소비자들이 비용 대비 최상의 경험을 제공하는 프리미엄 숙소에서 호캉스(호텔+바캉스)를 즐긴 것이다.언택트 서비스 수요도 여행에서 급부상하고 있다. 야놀자가 자체 개발한 호텔 셀프체크인 키오스크 설치 제휴점의 언택트 체크인 비율이 5월 기준 전체 예약의 절반 이상으로 1월 대비 2배 이상 늘었다. 코로나19 장기화로 여가산업의 언택트 기술 도입은 더욱 가속화될 것이란 분석이다./사진=야놀자개인화된 여가를 선호하는 추세도 두드러졌다. 상대적으로 타인과의 접촉 가능성이 낮은 펜션의 이용 건수가 전년 동기 대비 105% 늘었다. 인기 검색어에서도 글램핑, 풀빌라처럼 독립된 공간에서 생활 속 거리두기의 실천이 가능한 숙소들이 높은 순위를 차지했다.쉽지 않은 여행인 만큼 한 번 떠날 때 의미 있는 경험을 중시하는 트렌드도 돋보인다. 코로나19 영향으로 공간과 활동 제약이 커지면서 단순 관람보다 소규모 체험형 레저 활동이 인기다. 지난 3개월 간 취미·여가활동, 원데이 클래스 등 직접 체험 가능한 레저 상품 이용 건수가 전년 동기와 비교해 353% 증가한 것으로 나타났다.야놀자는 현재 침체된 여행심리가 코로나 이후 빠르게 반등할 것으로 전망한다. 실제 코로나19 안정세를 보였던 지난달 황금연휴 기간 중 국내 숙소 이용 건수가 급증했다. 여행에 대한 보상심리가 반영된 것으로 향후 코로나19 사태가 안정화되면 여행수요는 더욱 급증할 것이란 관측이다.야놀자 관계자는 ""코로나19 영향으로 여행의 선택폭이 좁아지며 안전하면서도 특별한 경험을 추구하는 여행객이 증가하는 경향이 뚜렷하다""면서 ""사태가 조속히 안정돼 침체기를 겪는 국내 여행업계가 다시 한 번 슈퍼산업으로 도약하길 기대한다""고 말했다.유승목 기자"
