,0
1095,"[아시아경제 차민영 기자] 금주 공적 마스크 공급량을 줄이고 민간 유통을 강화하는 방향의 공적 마스크 제도 개선안이 마련될 전망이다.손영래 중앙사고수습본부 전략기획반장은 14일 정부서울청사에서 열린 정례 브리핑에서 질의응답을 갖고 ""오늘 중앙재난안전대책본부(중대본) 회의에서 (정세균) 총리께서 마스크 공급 관련 개선 방안을 지시하셨다""고 말했다. 이어 ""시장경제원리에 따라 공적 마스크 공급량을 축소하고 소비자들이 (마스크를) 구할 수 있는 방법을 모색할 것을 요청하셨다""면서 ""식품의약품안전처, 다른 유관 부서와 논의한 후 금주 중에 발표할 것으로 보고 있다""고 덧붙였다.손 반장은 또 ""총리께서 말하셨듯 수급이 안정되고 있다""며 "" 관계 부처 논의를 거쳐 구체적 방안이 나올 예정으로, 마스크 수급 방법이나 민간 물량 배정 비율, 관리 방안 등이 발표안에 담길 것""이라고 설명했다. 특히 기존 KF 등급 마스크 대신 비말 차단용 여름용 마스크 사용이 늘어난 만큼 물량 배정에서 이도 함께 고려될 전망이다.앞서 정세균 국무총리는 이날 신종 코로나바이러스감염증(코로나19) 대응 중대본 회의를 주재하면서 ""이제는 국민들께서 합리적인 가격으로 원하는 마스크를 편리하게 구매하실 수 있도록 제도를 보완할 때가 됐다""고 밝혔다.정 총리는 ""공적 의무공급비율을 낮춰 생산업체가 여름용 마스크 생산을 확대하고, 국내수급에 문제가 없는 범위 내에서 수출할 수 있는 길도 열어줄 필요가 있다""고 덧붙였다. 마스크 공적 공급과 관련한 마스크 및 손소독제 긴급수급조정조치 시행이 이달 30일 종료됨에 따라 마스크 공적 공급을 중단하고 마스크 유통을 민간에 맡기겠다는 의도로 해석된다. 한편, 방역당국은 코로나19 집단발병 여파로 수도권의 위험도가 계속 상승하고 있다고 우려하면서 수도권 주민과 각 사업장에 방역조치에 적극적으로 협조해 줄 것을 당부했다. 50대 이상 확진자 비율이 59%로 급증한 점도 우려 요인이다.손 반장은 ""수도권에서 산발적인 집단감염이 꼬리를 물고 계속되고 있고, 위험도도 계속 상승하고 있다""면서 ""수도권 주민들의 생활방역 노력과 방역 당국의 추적 노력으로 대규모 확산으로 진행하는 것은 막고 있지만, 추적 속도가 확산 추이를 충분히 따라잡지 못하고 있다""고 말했다.중대본에 따르면 수도권 교회 소모임과 방문판매업체, 탁구장 등을 중심으로 집단감염이 이어지면서 최근 2주간(5.31∼6.13) 일평균 신규 확진자 수는 43.6명을 기록해 이전 2주간(5.17∼5.30)의 28.9명에 비해 크게 증가했다. 감염 경로를 알 수 없는 이른바 '깜깜이' 환자도 증가했다. 최근 2주간 신규 확진자 610명 중 감염경로가 불명확한 경우는 9.2%(56명)로, 이전 2주간의 7.4%에 비해 1.8%포인트 높아졌다.차민영 기자"
1096,정경두 국방부장관이 23일 오후 서울 용산구 육군회관에서 열린 대체역 심사위원 임명 및 위촉식에 참석해 마스크를 벗고 있다. 2020.6.23/뉴스1groot@news1.kr
1097," 휴림로봇이 자체 기술로 마스크 자동화 생산설비 국산화에 성공해 국내 마스크 시장 공략을 본격화한다고 23일 밝혔다. 천안 제조공장에 생산설비를 설치해 시험생산에 돌입했으며 조만간 양산에 들어갈 계획이다.이번 시험생산을 통해 휴림로봇은 분당 생산 가능 수량을 높여 마스크 생산량을 극대화하고 연속 생산능력도 향상시킬 예정이다. 이를 통해 마스크 생산설비 효율성과 운영 최적화 관련 기술적 노하우도 개발할 계획이다. 현재 휴림로봇이 개발한 마스크 자동화 생산설비는 분당 생산 가능 수량이 60개로, 설비 1대당 월 150만 개의 마스크를 생산할 수 있다. 휴림로봇은 이번 시험생산을 통해 월 마스크 생산 가능 수량을 160만~170만 개로 늘리는 것을 목표로 하고 있다.휴림로봇은 생산설비 제조와 더불어 자체적으로 마스크 생산을 위해 공장을 준비 중이다. 마스크 생산뿐 아니라 설비를 구매를 위해 바이어들이 방문해 자동화 설비 가동 및 마스크 생산 현장을 직접 확인할 수 있어 시너지효과가 클 것으로 예상된다.휴림로봇 관계자는 “시험생산이 마무리되면 이달 말부터 용인 공장에 마스크 생산설비를 투입해 본격적으로 마스크를 생산할 예정”이라며 “바이어들을 초청해 자동화 설비에 대한 영업도 시작할 것”이라고 말했다. 이어 ""자동화 설비와 AS, 컨설팅까지 포괄하는 종합 솔루션을 제공할 계획으로 국내외 마스크 생산설비 시장에 선두업체가 될 것으로 기대한다”고 덧붙였다김건우 기자"
1098,"아베 신조 일본 총리. AP 연합뉴스아베 신조 일본 총리의 ‘코로나19 대응 실패’를 상징하는 키워드인 ‘아베노마스크’의 배포가 2개월 반 만에 굴욕의 여정을 마무리했다. 지난 4월 1일 아베 총리가 자신의 입으로 직접 발표하면서 시작된 이 정책의 파문이 얼마나 컸던지 일본 언론들은 그동안의 과정과 과제를 종합정리하는 기획기사까지 내보내고 있다.친아베 성향의 요미우리신문은 17일 “코로나19 확산에 따라 정부가 국내 전체 6300만 가구에 2장씩 지급하기로 한 천 마스크의 배포가 거의 끝났다”면서 “당초 1회용 마스크가 품절된 상태에서 여러 차례 세척해 쓸 수 있는 천 마스크를 국민들에게 전달한다는 목적이었지만, 시중에서 마스크를 쉽게 구할 수 있게 된 지금 천 마스크를 쓴 사람은 별로 보이지 않는다”고 전했다.아베 총리는 지난 4월 1일 코로나19 대책본부 회의에서 “세탁해 재사용이 가능한 천마스크를 전국 모든 가구에 2장씩 배포하겠다”고 밝혔다. 그러나 발표가 나오자마자 제대로 된 바이러스 차단 전용 마스크 대신에 효과가 의문시되는 일반 천마스크를, 그것도 가구당 고작 2개씩만 준다는 데 대해 반발과 조롱이 빗발쳤다. ‘마스크 부족을 해결하지 못하니까 천마스크 2개로 어물쩍 넘어가려 한다’, ‘마스크를 주는 것보다는 휴직·실직에 대한 보상이 우선이다’ 등 비판이 이어졌다.아베 신조 일본 총리가 30일 마스크를 쓴 채 국회 참의원 예산위원회 회의에 참석해 생각에 잠겨 있다. 2020.4.30 AFP 연합뉴스니시무라 야스토시 일본 경제재생담당상. 코로나19 경제위기 대응 주무장관이지만, ‘아베노마스크’를 쓰지 않고 있다.AP 연합뉴스개별 가구의 사정을 감안하지 않고 1인 가구나 4인 가구나 똑같이 2장을 지급하는 데 대해 현실을 무시한 발상이라는 지적도 잇따랐다. 이 때문에 정부 배포 마스크는 아베 총리의 이름에 마스크를 합성한 ‘아베노마스크’라는 희화화된 명칭을 얻었고, 이는 코로나19 방역에서 아베 정권이 보여온 헛발질을 집약하는 표현으로 기능했다.정책에 대해 찬사를 듣기는커녕 역풍이 강하게 불자 정부 대변인인 스가 요시히데 관방장관은 4월 18일 “천 마스크 1억장을 세탁해 평균 20회 사용하면 1회용 마스크 20억장 분량의 소비를 억제하게 된다”고 의미를 강변했으나 소용없었다.정책 입안 단계에서부터 몰매를 맞았던 아베노마스크는 실제 배포 과정에서도 다양한 말썽을 빚었다. 마스크 배포 주체인 후생노동성이 민간 3개사에 마스크 공급을 맡기면서 ‘숨은 하자가 발견되더라도 책임을 묻지 않는다’라는 변칙적인 면책조항을 넣은 사실이 드러났다. ‘5월 말’까지 모든 가구에 배포한다는 약속을 지키기 위한 무리수였다.일반 가정에 배달된 ‘아베노마스크’결국 이는 불량·오염 파문으로 이어졌다. 도쿄도 거주 임산부들부터 마스크 배포가 시작된 것은 4월 17일. 그러나 이튿날 후생노동성은 “임산부용 마스크에 오염과 이물질이 발견됐다”고 발표했다. 이물질이 묻어 있다든지 벌레가 나왔다든지 하는 신고도 이어졌다. 업체들은 회수해 다시 검사했고, 정부는 별도의 전문업자에게 검사를 의뢰했다. 이 과정에서 추가로 예산이 소요됐다.총 1억 2000만장이 넘는 물량을 1장씩 눈으로 확인하는 과정에서 배송은 대폭 지연됐다. 결국 1차 지급 대상인 도쿄도 이외의 지역으로 배달이 확대된 것은 5월 중순이 돼서야 가능했다.거즈를 여러 장 겹쳐서 제작한 아베노마스크는 성인이 코와 입을 동시에 가리기가 힘들 정도로 위아래 길이가 짧고 숨쉬기가 힘들다는 지적이 이어졌다. 아베 총리는 이 마스크를 지난 3월 말 이후 꾸준히 착용하고 공식석상에 나타났지만, 언뜻 우스꽝스러워 보이기까지 하는 이 마스크는 아베 총리가 임명한 각료들로부터도 외면받았다. 일본 최대 포털사이트 야후재팬이 지난달 실시한 인터넷 설문조사에서 ‘아베노마스크를 받아 사용하고 있다’는 응답은 전체의 2%에 불과했다.시중에서 마스크를 쉽게 구할 수 있게 된 상태에서 배달된 마스크에 대해 수령 거부와 기부 논란도 빚어졌다. 한 우체국은 아베노마스크를 기부받아 학교 등에 전달할 수 있도록 주민용 수거함을 설치했다가 상부의 지시로 중단했다. 일부 약국에서는 아베노마스크를 1회용 마스크와 교환하는 캠페인을 벌이기도 했다.조달·검사·배송까지 총 260억엔(2950억원)의 비용이 들어간 아베노마스크에 대해 후생노동성 관계자는 요미우리에 “적절한 배송 시기를 놓쳤다는 비판은 진지하게 받아들이고 있다”며 “다만 감염이 재확산될 경우 마스크가 다시 부족해질 우려가 있으니 천 마스크는 가정에서 보관했으면 한다”고 말했다.도쿄 김태균 특파원"
1099,"美뉴욕서…방역수칙 위반사례 잇따라출처=트위터미국 뉴욕에서 마스크를 쓰지 않았다고 지적받자 상대방 얼굴에 대고 기침을 하는 영상이 공개돼 논란이 일고 있다.15일(이하 현지시간) 미국 ABC 방송 '굿모닝 아메리카'에 출연한 앨리슨 굿바움은 자신이 '기침 공격'을 받았다며 경험담을 공개했다.굿바움은 지난 6일 뉴욕시 퀸스 지역의 애스토리아에 있는 베이글 가게에서 마스크를 쓰지 않은 여성 A씨가 입을 가리지 않은 채 기침하는 모습을 목격했다. 그는 가게 직원에게 손님들이 마스크를 착용하도록 안내해줄 것을 요청했다. 그러자 이 말을 들은 A씨가 굿바움에게 다가가 ""면전에 대고 말해봐라""라면서 굿바움의 얼굴에 대고 몇 차례 기침을 했다.출처=트위터ABC 방송의 댄 에이브럼스 수석 법률 분석가는 A씨의 행동에 대한 형사처벌 가능성은 낮게 봤다. 그는 ""다른 사람에게 침을 뱉거나 기침을 하지 않아도 신종 코로나바이러스 감염증(코로나19)에 걸렸다고 말하면 테러나 공격 행위로 법적 책임을 질 수 있다""면서 ""영상 속 여성은 '코로나19에 걸렸다'고 말하진 않았다""며 기소 가능성이 낮다고 설명했다.최근 단계적으로 경제활동을 재개한 뉴욕주에서는 마스크 미착용 등 방역 수칙 위반 사례가 잇따르자 다시 한 번 '셧다운(봉쇄)' 가능성이 거론되고 있다. 현지 언론에 따르면 14일 기준 뉴욕주는 총 2만5000건의 방역 수칙 위반 사례를 접수했다. 뉴욕주는 현재 외부에서 다른 사람과 6피트(1.8m) 이상의 거리를 유지하지 못할 경우 반드시 마스크를 착용하도록 하고 있다.앤드루 쿠오모 뉴욕주지사는 이날 기자회견에서 ""일부 사람들이 마스크도 착용하지 않은 채 주문 음식을 가져가기 위해 식당이나 주점 밖에 대규모로 몰리고 있다""면서 ""마스크를 착용 않는 것은 코로나19 사태에 자신을 희생해온 의료진과 필수 인력들에 대한 무례""라고 강조했다.이미경 한경닷컴 기자"
1100,"공영쇼핑은 오는 17일부터 '돌발찬스' 방식으로 KF80 마스크 특별 판매방송을 진행한다고 16일 밝혔다.특별 판매방송은 편성 시간을 미리 알리지 않고 진행되며, 준비된 수량이 소진되면 방송은 종료된다. 17일 첫 방송을 시작으로 21일부터는 매일 1회 이상 편성될 예정이다.공영쇼핑은 신종 코로나 바이러스 감염증(코로나19)으로 국민들이 어려움을 겪고 있는 상황을 감안해 이윤을 남기지 않는다는 원칙으로 10개 1세트에 1만1900원으로 가격을 책정했다.구매는 상담원 전화, ARS, 온라인몰, 모바일앱 등 전 채널을 통해 가능하다. 다만 최대한 많은 고객이 구매할 수 있도록 1인당 하루 1세트만 주문할 수 있다.공영쇼핑은 앞으로 초·중·고 개학에 따른 수요 증가에 맞춰 비말(침방울) 차단용 KF-AD 마스크, 어린이용 마스크 등 식품의약품안전처로부터 인증받은 다양한 마스크를 판매할 예정이다.중소벤처기업부 주관으로 26일부터 진행하는 '대한민국 동행세일' 기간 중 중기부가 선정한 '브랜드K' 마스크를 선보이는 행사도 계획 중이다.공영쇼핑 관계자는 ""개학과 함께 여름을 맞아 상대적으로 숨쉬기가 편한 KF80, KF-AD 마스크에 대한 수요가 급증하고 있다""며 ""마스크 물량이 확보되는 대로 긴급 편성해 최대한 많은 고객이 구매할 수 있도록 노력하겠다""고 말했다"
1101," 공영홈쇼핑은 'KF80 마스크 특별 판매방송'을 진행한다고 16일 밝혔다. 식품의약품안전처로부터 허가 받은 KF80 마스크는 KF94 마스크에 비해 상대적으로 숨쉬기 편해, 더운 여름철을 맞아 수요가 급증하고 있다.이번 특별 판매방송은 편성 시간을 미리 알리지 않고 진행하는 '돌발찬스' 형태로 진행되며 준비된 수량이 소진되면 방송은 종료된다. 17일 첫 방송을 시작으로 21일부터는 매일 1회 이상 편성할 예정이다.10개 1세트가 1만1900원이며, 개당 1190원 꼴로 시중보다 저렴하다. 코로나19로 온 국민이 어려운 상황을 감안해 '이윤 제로'의 원칙으로 가격을 책정했다고 공영홈쇼핑은 설명했다. 또한 최대한 많은 고객이 구매할 수 있도록 1인당 하루에 1세트만 주문할 수 있도록 했다. 공영홈쇼핑은 KF80 마스크 외에도 초중고 개학에 따른 수요 증가에 맞춰 'KF-AD 마스크', 어린이용 마스크 등 다양한 식약처 인증 마스크를 판매할 예정이다. 특히 이달 26일부터 중소벤처기업부 주관으로 진행하는 '대한민국 동행세일' 기간 중, 중기부가 선정한 '브랜드K' 마스크를 선보이는 행사도 계획 중이다.공영홈쇼핑 관계자는 ""초중고 개학과 함께 여름을 맞아 상대적으로 숨쉬기가 편한 KF80, KF-AD 마스크에 대한 수요가 급증하고 있다""며 ""마스크 물량이 확보되는 대로 긴급 편성해 최대한 많은 고객이 구매할 수 있도록 노력하겠다""고 말했다.김철현 기자"
1102,"글로벌 코스메틱 브랜드 메디힐이 기존 별개의 제품으로 운영하던 버블 마스크팩 3종을 하나의 라인으로 통합 리뉴얼하고 이를 기념해 자사몰 마녀스토어와 네이버 뷰티윈도에서 할인 및 사은품 증정 행사를 펼친다.통일감 있는 패키지 디자인을 적용하며 라인 재정비를 마친 메디힐 버블 마스크팩 3종은 점차 확대되는 홈 스킨케어 및 딥 클렌징 니즈에 따라 마스크팩 하나로 피부와 모공을 한 번에 관리하는 토탈 버블 케어 루틴을 제시한다.씻어 내는 타입의 '클리어 버블 워시 마스크'는 시트에서 끊임없이 생성되는 수백만 버블들이 피부 겉과 모공 속 노폐물을 구석구석 세정해 환하고 매끈한 피부결 케어에 도움을 주는 제품이다. 섬세한 모공 맞춤 버블의 셀프 버블링으로 닿기 어려운 모공 속까지 딥 클렌징 효과를 부여하며, 토닝 콤플렉스와 모공 케어 특허 성분인 탄닌 콤플렉스를 담아 피부를 한결 화사하고 윤기있게 가꿔 준다.흡수시키는 타입의 '버블톡스 세럼 마스크' 2종은 톡톡 터지는 버블 세럼의 마사지 효과가 지친 피부를 맑고 촉촉하게 가꿔 주는 제품이다. 버블 형성에 특화된 홀타입 거즈 시트로 부착 시 답답함 없이 편안하며, 떼어 낸 후에는 씻을 필요 없이 두드려 흡수시키면 돼 보다 간편하다. 피부 톤 정화 및 윤광 형성에 도움을 주는 '미백 버블톡스 세럼 마스크'와 피부 진정 및 매끈 결광 연출에 도움을 주는 '진정 버블톡스 세럼 마스크' 두 가지 종류로 만나볼 수 있다.리뉴얼 론칭을 기념해 메디힐은 마녀공장 등 7개 브랜드의 신규 통합몰인 마녀스토어(m:스토어)에서 6월 28일까지 리뉴얼 제품 3종 단품 및 5장 세트를 50% 할인하며 5장 세트 구매 시 BTS 보습 케어 마스크 5장을 추가 증정한다. 함께 사용하기 좋은 마녀공장 '비피다 콤플렉스 앰플 젤 클렌저'와 '떼르말 워터 모이스처라이징 크림' 역시 행사 기간 40% 이상 할인된 가격에 구매할 수 있다. 네이버 뷰티윈도 메디힐 공식 스토어에서는 6월 26일까지 리뉴얼 제품 3종 10장 세트를 50% 할인하며, 구매 시 '블랙아이 안티링클 마스크' 3장을 증정한다.이정혁 기자"
1103,신종 코로나바이러스 감염증(코로나19) 확산 우려 속에 올해 들어 최대 규모 공무원 공채 필기시험이 13일 일제히 치러진다.    행정안전부와 교육부에 따르면 2020년 지방공무원 및 지방교육청 공무원(교육행정 등 교육감 소속 지방공무원) 8·9급 공개경쟁임용시험이 이날 오전 10시부터 11시 40분까지 100분간 전국 17개 시·도에서 시행된다. 정확한 발열검사는 필수(부산=연합뉴스) 박성제 기자 = 2020년 지방공무원 및 지방교육청 공무원 8·9급 공개경쟁임용시험이 실시된 13일 오전 부산 사하구 부경보건고등학교에서 수험생이 발열 검사를 받고 있다. 전국 17개 시·도에서 치러진 이 시험은 올해 들어 최대 응시 인원인 30만명이 지원했다.
1104,"강원 태백시는 흡연자의 금연 유도와 신종 코로나바이러스 감염증(코로나19) 예방을 위해 금연 클리닉 등록자에게 마스크를 배부한다고 18일 밝혔다.    이번 행사는 마스크(KF80, KF95) 소진 시까지 진행한다.    금연 클리닉 신규 등록자에는 등록·상담 후 10매, 기존 등록자에는 상담 후 5매를 각각 준다.    4·6주 금연 성공자는 금연 상담 및 금연 성공 확인 후 각 5매를 추가 지급한다.     김미영 보건소장은 ""코로나19 고위험군에 흡연자가 추가된 만큼 금연의 필요성이 더욱 커지고 있다""며 ""이번 금연 마스크 행사를 계기로 금연 클리닉에 등록해 1:1 금연 상담과 금연보조제 지원을 받고, 금연에도 성공하시기 바란다""고 말했다.   "
1105,"방역 당국이 거리두기가 가능한 실외에선 마스크를 착용하지 않는 등 온열 질환과 함께 코로나 19를 예방하는 방역 수칙을 지킬 것을 거듭 요청했습니다. 중앙방역대책본부는 ""오늘과 내일 낮 최고 기온이 35도까지 올라가는 등 본격적인 무더위가 예고된 만큼 여름철 온열 질환 예방수칙과 더불어 환자 발생이 계속되는 코로나 19 유행 상황에 따른 주의를 요청한다""고 오늘(22일) 정례브리핑을 통해 밝혔습니다. 구체적으로 방대본은 기온이 높은 낮 시간대(오후 12시~17시) 외출을 자제하고, 근무 시간을 될 수 있으면 조정해 야외 근무 활동을 줄이라고 요청했습니다. 공사장과 논밭, 비닐하우스 등 실외에서 일해야 할 땐 작업 전에 △충분한 물을 챙기고, △될 수 있으면 2인 1조로 움직이며, △몸에 이상을 느끼면 즉시 그늘이 있는 시원한 장소로 이동해 휴식을 취할 것을 요청했습니다. 또 무더운 실외에서 마스크를 착용하면 심박 수와 호흡수, 체감 온도 상승 등 신체에 부담될 수 있는 만큼 실외에서 사람 간에 2ｍ 이상 거리 두기가 가능하면 마스크를 착용하지 않을 것을 권장했습니다. 거리 두기가 가능하지 않다면 일을 한 뒤 거리를 확보할 수 있는 장소를 정해 마스크를 벗고 쉴 것을 권장했습니다. 냉방기 사용 수칙도 다시 한번 강조했습니다. 에어컨을 사용할 땐 창문이나 환풍기를 통해 최소 2시간마다 환기해야 합니다. 에어컨 바람이 사람 몸에 직접 닿지 않도록 하고, 바람 세기를 낮춰 사용해야 합니다. 방대본은 ""특히 65세 이상 어르신과 만성질환자는 온열 질환과 코로나 19 모두에 취약하므로 기온이 높아지는 낮 시간대 외출을 최대한 자제해달라""고 강조했습니다.▶ ‘ 코로나19 현황과 대응’ 최신 기사 보기http://news.kbs.co.kr/news/list.do?icd=19588우한솔 기자 "
1106,"23일 전국에 공적 마스크 796만6000장이 풀렸다.      18일 오전 서울 종로구의 한 약국에서 시민이 공적 마스크를 구매하고 있다. 연합뉴스       식품의약품안전처는 23일 공적 마스크를 약국에 707만8000장, 서울·경기 지역을 제외한 농협하나로마트에 9만7000장, 우체국에 5만장을 각각 공급했다고 밝혔다.        또 의료기관에 34만1000장, 방역 정책상 필요에 따라 경기도에 40만장을 지급했다.      그동안은 한 사람이 일주일에 구매할 수 있는 공적 마스크 수량을 19세 이상은 3장, 18세 이하(2002년 이후 출생자)는 5장까지로 제한했지만, 이달 18일부터는 1인당 10장까지로 확대된다.        마스크를 한 번에 사지 않고 일주일에 걸쳐 나눠 사는 분할 구매도 가능하다. 주중에 5장만 사고 주말에 5장을 추가로 구매할 수 있다.        마스크 중복 구매는 이전처럼 엄격히 관리된다.       공적 마스크를 사려면 신분증을 지참하고, 가족이나 장애인과 요양병원 환자 등을 대신해 마스크를 살 때 필요한 서류를 보여줘야 한다.        신혜연 기자 shin"
1107,"편의점 ‘덴탈’ 매출 250% 늘어사진은 GS25에서 판매하는 일회용 마스크. 연합뉴스30도에 이르는 여름 날씨에 편의점 덴탈마스크의 수요가 크게 늘어나고 있다. 편의점 씨유(CU)가 이달 1일부터 7일까지 마스크 카테고리별 매출 동향을 분석한 결과, 비교적 숨쉬기 편한 일회용 마스크인 덴탈마스크의 매출이 전월 대비 250.6% 큰 폭으로 증가했다고 8일 밝혔다.반면, 코로나19 이후 편의점에서 품귀 현상까지 보였던 보건용 마스크인 KF마스크 매출 신장률은 45.8%에 그쳤다. 지난주 올해 첫 폭염특보가 발효되는 등 본격적인 여름 날씨가 시작되며 상대적으로 가볍고 통기성이 좋으며 가격이 저렴한 덴탈마스크로 그 수요가 조금씩 옮겨가고 있는 것이다. 이러한 흐름 속에 전체 마스크에서 차지하는 덴탈마스크의 매출 비중도 껑충 뛰었다. 코로나19의 확산세가 컸던 지난 3월, KF마스크 90%, 덴탈마스크 10%의 매출 비중을 보였으나 6월 들어서는 KF마스크 73%, 덴탈마스크 27%의 비중을 나타냈다.소비자의 마스크에 대한 수요가 변화하자 일부 편의점에서 KF마스크 재고는 조금 여유가 생겼지만 오히려 덴탈마스크의 재고는 찾아보기 힘들 정도다. 이는 기온의 영향 외에도 최근 공적마스크 요일제가 완화되면서 편의점에서도 마스크 공급이 기존보다 소폭 늘었고 지난달 말부터 마스크 미착용 시 대중교통 이용이 제한되면서 가까운 편의점에서 덴탈마스크의 수요가 증가한 것으로 분석된다.오수정 BGF리테일 생활용품팀 MD는 “최근 기온 상승과 제도적 변화 등으로 인해 소비자의 마스크 구매 패턴도 이전과 다른 움직임을 보이고 있다”며 “아직 편의점의 마스크 수급이 불안정하지만 관련 소비 동향에 대한 면밀한 분석을 통해 상품 구색 변화 등 체계적인 대응을 이어 나갈 것”이라고 말했다.황상욱 기자"
1108,"한국의류시험연구원과 스타일러로 관리한 마스크의 성능 시험 진행(지디넷코리아=권혜미  기자)LG전자는 ‘트롬 스타일러’가 의류뿐만 아니라 마스크의 바이러스도 99.99% 이상 제거한다는 시험결과가 나왔다고 18일 밝혔다.LG전자는 최근 트롬 스타일러의 바이러스 제거 성능을 검증하는 연구를 진행했다. 전남대학교 산학협력단의 시험결과 스타일러의 위생살균 바이러스코스는 인플루엔자A(H3N2), 아데노(ICHV), 헤르페스(IBRV), 등의 바이러스를 99.99% 이상 없앴다.LG 트롬 스타일러의 온라인 광고 (사진=LG전자)스타일러는 의류뿐 아니라 마스크를 대상으로 같은 코스로 실험한 결과 동일한 바이러스를 99.99% 이상 제거했다. 이 시험은 먼지 입자를 94% 이상 차단하는 보건용 KF94 마스크와 비말을 걸러주는 정도가 상대적으로 낮은 면마스크를 대상으로 했다.또 LG전자는 한국의류시험연구원(KATRI)과 함께 스타일러로 관리한 마스크의 성능을 시험했다. 스타일러에 KF94 마스크를 넣고 위생살균 바이러스코스를 1~3회 사용한 후 각각 측정한 결과, 미세먼지를 걸러주는 비율인 분진포집효율, 마스크 착용 후 숨쉬기 편한 정도인 안면부흡기저항과 같은 성능이 KF94 등급 기준을 충족했다.LG전자 H&A사업본부 리빙어플라이언스사업부장 류재철 부사장은 “차별화된기술을 바탕으로 트롬 스타일러가 제공하는 신개념 의류관리문화를 더 많은 고객들이 경험할 수 있도록 할 것”이라고 말했다.권혜미 기자"
1109," [지난 4월 브라질, 마스크 착용 의무화했지만 대통령 안지켜…브라질, 코로나 누적 확진자 수 전세계 2위] 3일(현지시간) 딸과 함께 친정부 시위에 참석한 자이르 보우소나루 브라질 대통령. /사진=AFP브라질 연방법원이 '사회적 거리두기'를 무시하며 마스크를 쓰지 않고 돌아다니는 자이르 보우소나루 대통령에게 ""최선을 다해서 행동을 시정하라""고 명령했다. 23일(현지시간) 가디언 등에 따르면 브라질리아 연방법원은 이날 보우소나루 대통령에게 공공장소에서 마스크를 쓰도록 명령하면서 이를 어기면 2000헤알(약 46만원)의 벌금을 부과하겠다고 밝혔다. 브라질 정부는 이미 지난 4월 말 공공장소에서 마스크 착용을 의무화했다. 하지만 보우소나루 대통령은 마스크를 쓰지 않고 거리를 활보하며 지지자들과 악수, 포옹하고 사진을 찍었다. 그는 그간 코로나19에 대해 '약한 독감'이라고 부르며 ""다들 나가서 경제활동을 해야 한다""고 주장해왔다. 법원은 ""대통령은 코로나19의 확산을 막기 위해 모든 수단과 방법을 동원해야 한다""며 ""이는 그의 건강뿐 아니라 주변 사람들의 건강을 보호하기 위한 방법""이라고 설명했다. 앞서 브라질리아 당국은 지난 15일 마스크 의무화 조치를 위반한 아브랑 베인트라우비 전 교육부장관에게 2000헤알의 벌금을 부과했다. 그는 마스크를 착용하지 않은 채 친정부 시위에 참여했다. 한편 미 존스홉킨스대 통계에 따르면 24일 오전 7시 기준 브라질의 코로나19 누적 확진자 수는 110만6470명이며 사망자 수는 5만1271명이다. 김수현 기자"
