,contents
585,(서울=연합뉴스) LG전자가 반려동물을 키우는 고객들을 위해 내놓은 'LG 퓨리케어 360° 공기청정기 펫'의 인기가 꾸준히 이어지고 있다고 4일 밝혔다.    펫 모델은 올해 들어 판매된 LG 퓨리케어 360° 공기청정기 가운데 판매량 기준 4대 중 1대를 차지하고 있다. 2020.3.4     [LG전자 제공. 재판매 및 DB 금지]    photo@yna.co.kr ▶ 코로나19 속보 확인은 네이버 연합뉴스에서 [구독 클릭]▶ 프리미엄 북한뉴스 [한반도&] 구독(클릭)▶제보하기
586,"청호나이스가 반려동물을 키우는 가정을 위해 '펫 공기청정기'를 출시했습니다.  청호나이스는 ""펫 전용필터 등 5단계 필터링 시스템으로 반려동물 냄새부터 털까지 한 번에제거한다""며 ""특히 펫 전용필터는 공기 중에 떠다니는 털과 먼지 제거에 특화된 필터로 매월 새 필터로 교체할 수 있어 별도의 세척 없이 항상 깨끗하게 사용할 수 있다""고 설명했습니다.  아울러 ""오염도에 따라 풍량이 자동 조절되는 펫모드 기능이 있고 펫모드 버튼을 3초간 누르면 모든 동작 버튼이 잠금 설정되는 기능도 있다""고 덧붙였습니다.  [ 이상범 기자 / boomsang@daum.net ]▶ 네이버 메인에서 MBN뉴스를 만나보세요!▶ MBN 무료 고화질 온에어 서비스 GO!▶ 김주하의 '이 한 장의 사진'< Copyright ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지 >"
587,"[서울=뉴시스]서울 동작구 사당문화회관에 보급된 공기청정기 모습. 2020.02.03. (사진=서울 동작구 제공). photo@newsis.com [서울=뉴시스] 하종민 기자 = 서울 동작구(구청장 이창우)는 '신종 코로나 바이러스 감염증(우한 폐렴)'과 실내 공기오염으로부터 주민의 건강을 지키기 위해 관내 50개 공공시설에 공기청정기 운영을 연중 지원한다고 3일 밝혔다.구는 지난해 각 시설과 협의해 규모와 공간 구성에 맞춰 대당 전용면적 80~90㎡의 대용량·고성능 공기청정기 171대를 보급했다.특히 기기의 한국공기청정기협회 표준인증(CA인증), 국가기술표준원 생활·전기용품 안전인증(KC인증), 에너지소비효율, 유해가스제거율 등도 살펴 주민의 건강과 안전을 생각했다.지원시설은 ▲노인복지시설(재가·의료) 24개소 ▲도서관 8개소 ▲사회복지관 6개소 ▲청소년 활동시설 4개소 ▲장애인복지시설 1개소 ▲기타 체육·문화·일자리센터 7개소 등이다. 구는 주기적으로 필터교체와 청소, 점검 등을 실시하고 정기 지도를 할 계획이다.☞공감언론 뉴시스 hahaha@newsis.com▶ K-Artprice 오픈! 미술작품 가격을 공개합니다▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>"
588,"노인·장애인복지시설, 도서관 등 50개소에 고성능 공기청정기 보급·운영...신종 코로나바이러스 감염·확산 막기 위해 개인위생 강화 및 공기질 개선 등[아시아경제 박종일 기자] 동작구(구청장 이창우)가 신종 코로나바이러스 감염증과 실내 공기오염으로부터 주민의 건강을 지키기 위해 지역내 50개 공공시설에 공기청정기 운영을 연중 지원한다.구는 지난해 각 시설과 협의해 규모와 공간 구성에 맞춰 대당 전용면적 80~90㎡ 대용량·고성능 공기청정기 171대를 보급했다.특히 기기의 CA인증(한국공기청정기협회 표준인증), KC인증(국가기술표준원 생활·전기용품 안전인증), 에너지소비효율, 유해가스제거율 등도 세심히 살펴 주민의 건강과 안전을 생각했다.지원시설은 ▲노인복지시설(재가·의료) 24개소 ▲도서관 8개소 ▲사회복지관 6개소 ▲청소년 활동시설 4개소 ▲장애인복지시설 1개소 ▲기타 체육·문화·일자리센터 7개소 등이다.향후 유지관리업체를 통해 주민들이 시설을 쾌적하게 이용할 수 있도록 주기적으로 필터교체 및 청소, 점검 등을 실시, 구에서는 이를 정기 지도할 계획이다.지난해에도 구는 관내 어린이집과 경로당 355개소에 1288대의 공기청정기를 보급했다.또, 신종 코로나바이러스의 감염을 막기 위해 면역력이 약한 건강취약계층의 이용시설 및 공공시설 557개소에 비상방역체계를 강화하고 있다.구는 주민 스스로 감염을 예방할 수 있도록 ▲손소독제 3785개 ▲마스크 48만여 개 ▲비접촉식 체온측정기 등을 배부한다.이정심 맑은환경과장은 “이 사업을 통해 주민들이 깨끗한 환경에서 안심하며 활동할 수 있을 것으로 기대한다”며 “앞으로도 주민의 생활 속 불편함을 살펴 미세먼지 저감, 에너지 절약 등 다양한 사업을 추진하겠다”고 말했다.박종일 기자 dream@asiae.co.kr▶ 2020년 신년운세·사주·무료 토정비결 보러가기▶ 네이버에서 아시아경제 뉴스를 확인하세요. ▶ 놀 준비 되었다면 드루와! 드링킷!<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>"
589,"충북 음성에서 대형 공기청정기를 생산하는 카본텍(대표 차제우)은 살균 기능이 탑재된 대형 실내·외형 공기청정기 길스(Gills·사진)를 개발했다고 15일 발표했다.길스는 미세먼지를 비롯해 초미세먼지, 바이러스 방역, 공기청정 및 살균 기능을 갖춘 포시즌 토털 케어시스템이다. 길스에는 여러 유해물질을 동시에 제거할 수 있는 특허기술이 적용됐다. 미세 물방울과 세정필터를 통해 유해물질을 포집해 제거하는 방식이다.계절에 따른 외부 환경에 맞게 작동하는 것도 길스의 특징이다. 미세먼지와 초미세먼지 농도가 높은 겨울, 봄에는 미세먼지 제거기능을 작동시키면 된다. 오존 농도가 높은 여름철에는 순환수의 기화열을 이용해 공기를 냉각시켜 시원한 환경을 제공한다. 물을 이용하는 기술이라 필터교체가 필요 없고, 전기집진방식의 공기 정화처럼 오존 발생도 없다는 게 회사 측 설명이다.카본텍 관계자는 “신종 코로나바이러스 감염증이 우려되는 학교나 콜센터, 요양원 등 사람이 많이 모이는 곳에 안성맞춤인 공기청정기”라고 말했다.음성=임호범 기자 lhb@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
590,"현대렌탈케어·이지렌탈 등프리미엄 제품 시장 공략렌탈 업체들이 프리미엄형 공기청정기 시장에 잇달아 뛰어들며 시장 공략에 나서고 있다.현대백화점그룹 계열 토털 홈케어 기업 현대렌탈케어는 프리미엄형 공기청정기 '큐밍 더케어 블레이드(HQ-A20500)'를 23일 선보였다. '큐밍 더케어 블레이드'는 '4단계 필터(프리필터-기능성 필터-탈취 필터-초미세먼지 집진필터)'가 양쪽에 탑재돼 두 배의 필터를 통해 많은 양의 미세먼지 집진이 가능하도록 설계됐다. 초미세먼지 집진필터에는 필터에 흡입된 공기 속 0.3㎛(마이크로미터) 크기 미세먼지까지 99.9% 걸러 내는 '고성능 집진필터'를 적용했으며 미세먼지 인식 성능 강화를 위해 극초미세먼지(1㎛ 이하)를 감지할 수 있는 '고성능 센서'도 탑재했다. 정윤종 현대렌탈케어 영업기획담당 상무는 ""연내 얼음정수기나 빌트인 정수기 등 프리미엄 생활가전 제품을 내놓을 예정""이라고 말했다.  이지렌탈은 지난해 231㎡(70평)부터 3305㎡(1000평)에 이르는 공간에서 사용할 수 있는 초대형 공기청정기 브랜드 유니큐(Uni-Q)를 선보이며 본격적으로 시장에 진출했다. 층고가 높고 면적이 넓은 다중시설을 위한 공기청정기가 기존에 없었던 만큼 빠르게 인기를 얻었다. KTX서울역·용산역과 SRT수서역과 동산역에 50여 대 설치됐고 다음달에는 부산지하철 1호선 32개 역에도 257대가 설치된다. 이지렌탈은 4월에는 991㎡(300평)부터 1652㎡(500평)에 이르는 공간에서 사용할 수 있는 네 방향 공기청정기를 새롭게 선보일 예정이다. 공기청정기 상단에 스크린이 추가돼 있어 공기 정화와 동시에 상업광고 및 공익정보 안내가 가능하다. [안병준 기자 / 이종화 기자]▶네이버 메인에서 '매일경제'를 받아보세요▶뉴스레터 '매콤달콤' 구독 ▶'매일경제' 바로가기[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
591,"사진=천장형 공기청정기 퓨어루미 미세먼지와 황사가 기승을 부리는 봄이면 사용하게 되던 공기청정기가 이제는 4계절 사용하는 제품으로 변화하고 있다. 미세먼지가 계절을 가리지 않고 발생하기도 하지만, 실내에서도 다양한 공기오염이 발생하기 때문이다.정밀산업제품을 위한 클린룸 기술력으로 40년간 다양한 공기청정 기술을 개발한 신성이엔지가 실내 공기를 가장 효율적으로 케어하는 천장형 공기청정기 퓨어루미를 출시했다. 환절기인 3월, 홈페이지를 통해 제품을 구입하는 100명에게 3년 치 사용에 해당하는 교체 필터를 증정하는 이벤트를 진행 중이다.신성이엔지의 천장형 공기청정기 ‘퓨어루미’는 단순히 바닥 면에 설치해 사용하는 기존 공기청정기에서 탈피해 LED 조명과 결합하여 생활공간의 활용도를 개선했다. 또한, 천장에 설치되는 제품 특징을 이용한 센터청정기술로 천장의 중앙에서 공간 구석구석 사각지대 없이 청정한 공기를 공급하여 획기적인 공기청정효율을 가지고 있다.퓨어루미의 센터청정기술은 상황에 맞춰 이동시키며 사용하는 기존의 공기청정기 사용방식을 탈피, 조명과의 결합을 통해 효과적인 공기 청정 방법을 제시한다. 환기 뒤 열어 놨던 창문 주변이나 요리를 하고 난 뒤의 주방, 출입이 잦을 때는 현관 앞에 두는 등 상황에 맞게 위치를 바꿔서 사용해야 하는 스탠드형 공기청정기의 번거로움을 줄였다. 거실이나 방안의 천장으로 공기청정기를 끌어 올려 공간의 활용과 공기 순환의 효과를 가질 수 있도록 설계되었다.퓨어루미 관계자는 “필수가전으로 진화한 공기청정기의 가장 효율적인 운영과 신성이엔지의 클린룸 기술력으로 만들어진 퓨어루미는 LED 조명과의 결합을 통해 실내 공기의 청정효과를 극대화할 수 있는 제품으로 설계됐다. 미세먼지로 인한 실외환경으로부터 효과적으로 실내공기 개선을 선보이는 퓨어루미에 많은 관심을 부탁드린다”라고 전했다.경제적인 실내공기 청정을 선사하는 퓨어루미와 이벤트에 관한 내용은 홈페이지를 통해 확인할 수 있다.MBN스타 김승진 기자 mkculture@mkculture.com< Copyright ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지 >"
592,"현대렌탈서비스(대표 가철)는 자사 유튜브 채널에 공기청정기 사용 시 하지 말아야 할 행동부터 공기청정기 관리 방법까지 친절히 알려주는 ‘공기청정기 올바로 사용하는 법’ 영상을 게시했다. 영상은 공기청정기를 사용하고 있는 소비자들이 사용 중 잘못 알고 있는 부분부터 공기청정기의 수명을 오래 유지하는 법까지 알차게 담아내어 호응을 얻고 있다.미세먼지 수치가 높은 날 효과적인 공기청정기 사용 방법, 요리로 인해 집 안에 냄새가 많이 날 때 공기 정화하는 법 등의 내용을 담았다. 또 공기청정기 필터 관리 방법 등 공기청정기를 사용하면서 알아야 할 필수적인 내용들을 보기 쉽게 영상 속에 풀어냈다.현대렌탈서비스는 현재 16평형 유버스 공기청정기부터 31평형까지 공기청정기 제품군을 다양하게 려가며 활용도를 높인 제품을 개발 중이다.▶ 네이버 메인에서 MBN뉴스를 만나보세요!▶ MBN 무료 고화질 온에어 서비스 GO!▶ 김주하의 '이 한 장의 사진'< Copyright ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지 >"
593,"환기를 자주 해야 하는 봄철, 곧 다가올 미세먼지나? 황사에는 빠질 수 없는 필수 가전이 있다. 이제는 필수 가전이 된 공기청정기다. 공기청정기는 생활 중에 발생한 크고 작은 먼지 뿐만 아니라 실외에서 유입되는 미세먼지와 초미세먼지를 걸러준다. 이러한 기능을 수행할 수 있게 하는 핵심 기술은 공기청정기 내부에 장착된 필터로부터 나온다. 필터를 통해 먼지 없는 깨끗한 클린룸을 만들어 초정밀 기기의 생산환경을 만드는 신성이엔지가 기술력을 바탕으로 만들어내는 공기청정기 ‘퓨어루미’가 3월 한 달 동안 홈페이지를 통해 제품을 구매하는 고객 100명에게 3년치에 해당하는 필터를 증정하고 있다.‘퓨어루미’의 필터는 크게 3가지로 나눌 수 있다. 섬유 보푸라기나 꽃가루 등 공기 중의 입자가 큰 먼지를 제거하는 프리필터, 생활 악취와 공기 중의 유해가스를 제거하는 VOCs 필터, 그리고 미세먼지와 초미세먼지를 제거하는 HEPA 필터로 이루어진다. 퓨어루미의 헤파필터는 초미세먼지 크기인 0.3μm 크기의 먼지도 99% 거릴 수 있는 HEPA 13? 등급의 필터를 장착해 고객의 건강을 보호한다.공기청정기의 필터는 단순히 종이 같은 소재로 먼지를 막아주는 개념이 아니라 먼지는 거르되 공기는 통과하는 구조다. 필터가 겉면으로만 먼지를 차단하는 구조라면 사실상 필터 교체 주기는 필요 없을 것이다. 그러나 공기청정기의 필터는 미세먼지와 초미세먼지가 필터 조직 내부의 HEPA필터를 통과하면서 강한 정전기에 의해 협착이 되는 방식이다.?미세먼지가 흡착된 필터는 교체 시기가 지나면 재활용할 수 없게 되므로 교체 시기에 주의해야 한다.퓨어루미는 사용자에게 APP을 통해 필터 교체 주기를 알려주고 퓨어루미 자체적으로 알람이 울려 교체 시기를 알려준다. 퓨어루미의 필터 교체 주기는 1년으로, 3월 이벤트는 제품 내부와 교체용 필터를 포함해 총100명의 고객에게 3년 동안 사용할 수 있는 필터를 제공하고 있다.퓨어루미 관계자는 “LED 조명과 공기청정기를 결합한 신개념 공기청정기 퓨어루미는 공간의 중앙에 공기청정기를 배치해 만들어지는 센터청정기술을 통해 공기의 순환 흐름을 만들고, 3중 필터로 정화하는 제품이다. 가정용과 사무용 제품에 더해 획기적인 아이디어의 새로운 제품도 출시 준비 중”이라고 말했다.손재철기자▶ [스포츠경향 인기 무료만화 보기]▶ [지금 옆사람이 보고있는 뉴스]©스포츠경향(sports.khan.co.kr), 무단전재 및 재배포 금지"
594,"[이데일리 박지혜 기자] 스위스프리미엄 공기청정기 아이큐에어(IQAir)의 공식 수입원 ㈜컨텍은 비씨카드, 희림종합건축사, 푸르덴셜 생명보험, 녹색성장연구소(GGGI) 등 기업의 사무실 내부 공기 질 개선과 직원 복지를 위해 공기청정기를 대량 공급했다고 16일 밝혔다.업체 측은 지난 13일 푸르덴셜 생명보험에 대용량 상업용 공기청정기인 아이큐에어 CleanZone SLS 23대를 비롯, 홈/오피스용 아이큐에어 HealthPro 100 7대 등을 납품했다고 전했다. 특히 푸르덴셜 생명보험에서는 사무공간은 물론 카페테리아, 직원 식당까지 아이큐에어 공기청정기를 설치해 실내 공기 질 관리에 집중하고 있다고 덧붙였다.푸르덴셜 카페에 설치된 아이큐에어 클린존SLS관계자는 “현재 알려진 코로나19 바이러스의 직경은 0.1~0.2 마이크로 미터다. 아이큐에어 헬스프로 시리즈에 장착된 HEPA13등급 필터는 0.1 마이크로 미터 직경의 오염물질을 99.95%까지 제어하는 것을 검증받았다”며 “제 3의 기관을 통해 검증된 아이큐에어의 공기청정기는 국내 코로나19 확진자들이 입원한 격리 병동에 이동식 음압시스템으로 서울대 병원, 부산대 병원, 서울 성모병원 등 국내 대형 병원에도 사용한다”고 설명했다.이어 관계자는 “제품 기획부터 생산까지 모두 스위스 현지에서 이뤄지는 아이큐에어 공기청정기는 독일의 필터 성능 테스트 연구기관을 통해 0.3 마이크로 미터 직경의 작은 공기 중 오염입자를 99.97% 제거하는 능력을 검증받은 HEPA 13등급 필터가 장착돼 있다”며 “2003년 홍콩 사스 당시 감염 환자들의 병실에 설치돼 공기를 통한 사스 바이러스 감염과 확산을 방지하는데 기여해 국내에서는 ‘사스 공기청정기’로 잘 알려졌다”고 덧붙였다.아이큐에어 공기청정기의 마케팅을 담당하는 이승희 부장은 “푸르덴셜 생명보험과 국제 환경 기구인 녹색성장 연구소, 비씨카드, 희림건축 등 대형기업 외에도 대형 종합병원 음압실, 어린이집, 수련원 등에 대량 납품해 하루 중 대부분의 시간을 보내는 사무실 공간에서의 공기 질 개선에 아이큐에어가 많이 사용된다”며 “기업 내 자체 테스트로 인증받은 헤파필터 등급이 아니라 제3의 기관을 통해 검증받은 헤파필터 13등급인 만큼 오염입자의 정화 기능에 여러 기업이 관심을 보이고 있다”고 전했다.박지혜 (noname@edaily.co.kr)벤츠 시승하고 차량용 무선충전기 받기▶네이버에서 ‘이데일리’ 구독하기▶ | 청춘뉘우스~ 스냅타임▶＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
595,"LG전자와 반얀트리 클럽 앤 스파 서울은 이달 29일부터 2월 29일까지 프리미엄 객실인 '남산 풀 프리미어룸' 10개실에 퓨리케어 360° 공기청정기를 설치하고 투숙객을 대상으로 '퓨리풀 패키지' 상품을 운영한다. [사진제공 = LG전자] LG전자는 최근 서울 남산에 위치한 반얀트리 클럽 앤 스파 서울의 프리미엄 객실인 '남산 풀 프리미어룸' 10개실에 퓨리케어 360° 공기청정기를 설치했다고 28일 밝혔다.LG전자와 반얀트리 클럽 앤 스파 서울은 이달 29일부터 2월 29일까지 한 달간 이 객실에 투숙하는 고객을 대상으로 퓨리풀 패키지 상품을 운영한다. 투숙객들은 객실에 비치된 퓨리케어 360° 공기청정기로 깨끗한 실내 공기를 즐길 수 있다. 또 사은품인 퓨리케어 미니 휴대용 공기청정기와 2인 조식권을 받는다.LG전자는 객실 외에도 호텔 내 레스토랑 '페스타 바이 민구'에 퓨리케어 360° 공기청정기와 퓨리케어 미니 휴대용 공기청정기를 비치해 고객들이 제품을 체험할 수 있도록 했다.LG 퓨리케어 360° 공기청정기는 제품 상단 클린부스터가 강한 바람을 만들어 깨끗한 공기를 멀리까지 보내는 방식으로 더 넓은 공간을 더 빠르고 효율적으로 청정한다. 360° 디자인은 여러 방향에서 공기를 흡입하고 청정할 수 있어 사각지대가 줄어든다. 모서리가 없는 구조라 아이들에게도 안전하다.임정수 LG전자 한국B2B마케팅담당 담당은 ""퓨리케어 공기청정기의 앞선 성능과 차별화된 가치를 경험할 수 있도록 프리미엄 마케팅을 강화해 나가겠다""고 말했다. [디지털뉴스국 김승한 기자]▶기사공유하고 코인적립하세요 'M코인'▶네이버 메인에서 '매일경제'를 받아보세요 ▶뉴스레터 '매콤달콤' 구독[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
596,"영유아가 있는 가정과 얼리어답터로부터 좋은 반응[서울=뉴시스]코웨이가 일본 도쿄 츠타야 가덴에서 선보이는 공기청정기 제품들.(사진제공=코웨이)[서울=뉴시스]박영환 기자 =  코웨이는 다음달 2일까지 일본 도쿄에 위치한 ‘츠타야 가덴’에서 공기청정기 특별 전시전을 운영한다고 24일 밝혔다. 츠타야 가덴은 일본에서 가전, 도서, 가구, 인테리어 제품은 물론 토털 라이프스타일을 파는 전시공간이다. 이번에 전시되는 제품은 멀티액션미니 공기청정기를 포함한 주요 공기청정기다. 특히 체험존도 마련해 일본 소비자들을 상대로 청정 기술을 시연하고, 조리 시 발생하는 미세먼지 등 유해물질과 냄새를 청정기로 관리하는 방법도 공유할 예정이다.  회사 관계자는 “지난 2018년 3분기 일본 공기청정기 시장에 진출한 뒤 청정성능과 제품 디자인으로 영유아가 있는 가정과 얼리어답터로부터 좋은 반응을 얻고 있다”고 말했다.▶ K-Artprice 오픈! 미술작품 가격을 공개합니다▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>"
597,"코웨이는 다가오는 봄철 일본 공기청정기 시장 성수기를 맞아 오는 다음달 2일까지 일본 도쿄에 위치한 '츠타야 가덴'에서 공기청정기 특별 전시전을 운영한다고 24일 밝혔다.츠타야 가덴은 일본에서 가전뿐 아니라 도서·가구·인테리어 제품을 함께 판매하며 전시와 이벤트를 개최하는 토털 라이프스타일을 파는 공간으로 유명하다. 코웨이는 츠타야 가덴 내에 코웨이 공기청정기 특별전을 마련하고 신규 출시 제품인 멀티액션미니 공기청정기를 포함한 주요 공기청정기를 전시한다. 특히 코웨이 공기청정기 성능 체험존을 별도로 마련해 코웨이만의 강력한 청정 기술을 보여준다. 또 코웨이는 츠타야 가덴에서 요리를 하면서 유익한 정보를 나누는 토크 이벤트를 진행하며 조리 시 발생하는 미세먼지를 포함한 유해물질과 쾌쾌한 냄새를 공기청정기를 이용해 효과적으로 관리하는 방법을 공유한다.지난 2018년 3분기 일본 공기청정기 시장에 본격 진출한 코웨이는 강력한 청정성능과 공간에 잘 어울리는 제품 디자인으로 특히 영유아가 있는 가정과 얼리어답터로부터 좋은 반응을 얻고 있다. 이번에 신규 출시 하는 멀티액션미니 공기청정기는 지난 2016년 국내 출시해 코웨이 대표 공기청정기로 손꼽히는 멀티액션 공기청정기(AP-1516D·권장전용면적 50m2)의 후속 모델이다. 비교적 적은 평형대의 제품을 선호하는 일본 시장에 맞춰 권장전용면적 33㎡로 개발한 제품이다. 이지훈 코웨이 글로벌시판사업부문장은 ""굴지의 건강가전시장인 일본시장에서 국내를 대표하는 코웨이 공기청정기가 혁신적인 청정 기술력과 디자인을 인정받으며 선전하고 있다""며 ""앞으로도 일본시장에서 차별화된 제품 기술력과 전략적인 마케팅 커뮤니케이션을 앞세워 사업을 확대해 나갈 계획""이라고 말했다.이미정기자 lmj0919@"
598,"[디지털타임스 이미정 기자] 우리의 일상 생활에서 공기청정기가 없어서는 안될 필수가전으로 등극한 가운데 관련 렌털 시장에서 독보적인 1위를 차자하고 있는 코웨이에 대한 관심도 높아지고 있다.최근 공기청정기 시장은 수년간 미세먼지, 황사 등 공기 질 이슈가 불거지면서 급속하게 성장했다. 업계에 따르면 국내 공기청정기 시장규모는 2017년 140만대에서 2018년 250만대로 늘었으며 지난해 350만대까지 성장했다. 보통 하나의 제품군이 연간 100만대가 팔리면 필수 가전으로 보는데 공기청정기는 이를 훌쩍 넘어섰다. 업계 1위 코웨이는 공기청정기라는 제품이 생소했던 1995년 '카나리아'라는 제품을 내놓으며 공기청정기 사업을 시작했다. 2001년에는 업계 최초로 렌털 시스템을 도입해 공기청정기 대중화에 기여한 원조 사업자로 현재까지 시장 내 리더 자리를 굳건하게 차지하고 있다. ◇ 렌털 업계 1위 소비자 만족 '특별한 서비스' 제공 = 코웨이는 장소와 상황에 따라 달리 발생하는 공기 중 오염물질을 효과적으로 제거하기 위해 약 1960억건의 공기 질 빅데이터를 분석해 체계적인 컨설팅을 제공하고 있다. 특히 집집마다 다른 실내 공기를 효과적으로 케어하기 위해 상황, 계절, 공간에 따라 고객 거주 환경에 가장 적합한 필터를 선택할 수 있는 '에어매칭필터 서비스'를 시행하고 있다. 미세먼지에 예민한 집은 미세먼지집중필터, 새 집 공기가 걱정일 땐 새집필터, 냄새가 신경 쓰일 땐 이중탈취필터 등 다양한 상황 별로 특화된 필터를 교체해 사용할 수 있기에 맞춤 공기 질 관리가 가능하다.코웨이는 집안 구조에 따른 공기 청정 효율을 분석해 가장 적합한 제품을 추천해 주는 '공기주치의 서비스'도 시행하고 있다. 공간별로 얼마나 빠르게 오염물질이 제거되는지 공기의 흐름을 시뮬레이션으로 보여줘 공기 청정 효과를 눈으로 직접 확인할 수 있다. 이 외에도 13가지 항목 설문을 통해 청정기 필요 수준과 해당 가정에서 신경 써야 할 항목을 진단해 보는 '우리집 공기관리 상태 체크서비스'도 제공하고 있다.◇ '환경기술연구소' 경쟁력, 아시아 최대 규모를 갖춰 = 코웨이 환경기술연구소는 제품 연구부터 개발, 신뢰성 검사 등 모든 단계를 원스톱으로 할 수 있는 경쟁력을 갖췄다. 물, 공기 등과 관련한 실험 장비와 인력 등 인프라를 모두 보유했기 때문이다. 환경기술연구소에는 실험실 50개, 실험 장비 330대 등이 있다. 제품 개발을 위해 필요한 내구성 시험, 성능 평가, 환경 시험, 포장 운송 시험, 전기 시험, 고장 화재 분석 등 모든 실험이 가능하다.특히 코웨이 환경기술연구소는 공기 관련 연구에 많은 힘을 기울이고 있다. 2014년부터 고객의 집에 설치된 공기청정기를 대상으로 실내 공기 질 측정과 분석 등을 통해 빅데이터를 축적해오고 있다. 이를 바탕으로 실내 공기 질 유형을 24가지로 분류했으며 고객이 실내 공기 질 정보를 쉽게 이해할 수 있는 신호등 형태의 지수도 개발한 바 있다.코웨이 환경기술연구소는 더 나은 공기청정기를 개발하기 위해 'IAQ(Indiir Air Quality) 필드 테스트'라는 공기 연구도 지속적으로 진행하고 있다. 이 연구는 사람들이 실제 생활하는 다양한 장소를 찾아 공기 질을 분석하는 작업이다. 장소와 상황에 따라 다르게 발생하는 공기 속 오염물질을 효과적으로 제거하기 위한 목적에서 시작됐다. IAQ 필드테스트를 통해 얻어진 결과는 공기청정기 제품 성능을 높이고, 기능성 필터를 개발하는데 많은 도움이 되고 있다.◇ IoT 등 업계 최초 '혁신 제품' 출시 앞장 = 코웨이는 2015년 업계 최초로 사물인터넷을 접목한 공기청정기를 출시하며 혁신 제품 출시에 앞장 섰다. 2016년에는 사물인터넷 기술을 탑재한 공기청정기 제품 중 최초로 '환경표지인증'을 획득하기도 했다.또 코웨이는 2017년 미국 시장에서 공기청정기 업계 최초로 아마존 인공지능 플랫폼인 '알렉사'를 연동한 음성인식 서비스를 제공했다. 2018년에는 아마존 DRS(필터 수명 파악 후 주문 배송하는 서비스)를 공기청정기에 최초로 도입하고 해당 서비스를 제공하고 있다.코웨이는 공기청정기에 대한 전문성을 바탕으로 국내뿐 아니라 세계 시장에서도 인정을 받고 있다. 스웨덴 최대 가격 비교 사이트인 프리스약트에서 2016년부터 4년 연속 공기청정기 부문 판매량과 제품평 등을 종합한 순위에서 1위를 차지했다. 또한 2019년 미국 주요 일간지 뉴욕타임스가 운영하는 소비자리포트 와이어커터가 최근 발표한 '최고의 공기청정기' 평가에서 코웨이 공기청정기가 1위에 선정되기도 했다.코웨이 관계자는 ""국내 공기청정기 렌털 1위 기업으로서 책임감을 갖고, 고객들이 필요로 하는 혁신 제품 개발에 앞장서겠다""며 ""앞으로 코웨이는 국내를 넘어 세계인의 공기질을 책임지는 글로벌 에어 케어 기업으로 거듭날 계획""이라고 말했다.이미정기자 lmj0919@dt.co.kr코웨이는 공기청정기 렌털 시장에서 독보적인 1위를 차지하고 있다. <코웨이 제공>     디지털타임스 채널 구독 / 뉴스스탠드 구독디지털타임스 홈페이지 바로가기"
