,contents
531,"금호타이어는 타이어 전문 특화유통점인 '타이어프로' 전 대리점을 대상으로 오는 5월31일까지 할부 수수료 전액 지원에 나선다고 6일 밝혔다.금호타이어는 신용카드(KB·하나·현대)결제 시 12개월 무이자 할부 행사를 제공하고 있는데, 기존에는 대리점이 카드 할부 수수료를 일부 처리해왔다. 하지만 앞으로 2달 동안은 본사에서 카드 할부 수수료를 100% 지원(1회 구매한도 120만원)하게 된다. 임병석 금호타이어 한국영업담당 상무는 ""신종 코로나바이러스 감염증 확산에 따라 급격하게 움츠러든 소비 심리로 인해 어려운 경영 상황이 지속되고 있다""며 ""내부 고객인 대리점주들의 불안감을 최소화하기 위해 이번 프로모션을 준비했다""고 말했다.금호타이어는 현재 외출을 자제하고 있는 고객들을 위해 무료 교체대행서비스도 실시하고 있다.고객들이 안심하게 이용할 수 있도록 방역 조치 및 전문 인력을 기본으로 고객이 원하는 곳에서 차량을 수령하고 작업 후 다시 가져다주는 타이어프로의 차별화된 프리미엄 서비스다. 이번달까지 진행되는 해당 서비스 이용방법 및 세부사항은 타이어프로 홈페이지나 타이어프로 고객센터를 통해 확인할 수 있다"
532,"티스테이션(T’Station)은 오는 30일까지 한국타이어 제품 4개를 구매하는 온라인 고객을 대상으로 ‘스마트픽업’ 서비스를 1000원에 제공한다고 14일 밝혔다.‘스마트픽업’ 서비스는 고객이 원하는 시간, 지정한 장소로 전문 드라이버가 방문해 직접 차를 수령하고 타이어 교체 작업 후 되돌려주는 티스테이션만의 차별화된 프리미엄 서비스다. 이번 이벤트 기간 온·오프라인 연계(O2O) 서비스 플랫폼 티스테이션닷컴을 통해 제주 지역을 제외한 전국에서 한국타이어의 승용차 또는 SUV용 제품을 4개 구매하면 스마트픽업 1000원 이벤트가 자동으로 적용된다.이벤트에 대한 보다 자세한 내용은 티스테이션 고객센터 또는 티스테이션닷컴을 통해 확인할 수 있다.한편, 티스테이션은 한국타이어앤테크놀로지(대표이사 조현범)의 타이어 중심 자동차 토탈 서비스 전문점이다"
533," 한국타이어앤테크놀로지㈜(이하 한국타이어)는 타이어 중심 자동차 토탈 서비스 전문점 티스테이션이 오는 30일까지 온라인으로 한국타이어 제품 4개를 구매하면 '스마트픽업' 서비스를 1000원에 제공한다고 14일 밝혔다. 스마트픽업 서비스는 고객이 원하는 시간, 지정한 장소로 전문 드라이버가 방문해 직접 차를 수령하고 타이어 교체 작업 후 되돌려주는 티스테이션만의 차별화된 프리미엄 서비스다.   이번 이벤트 기간 동안 온·오프라인 연계 서비스 플랫폼 티스테이션닷컴을 통해 제주 지역을 제외한 전국에서 한국타이어의 승용차 또는 SUV용 제품을 4개 구매하면 스마트픽업 1000원 이벤트가 자동으로 적용된다.   "
534,"한국타이어앤테크놀로지(대표이사 조현범)는 오는 30일까지 티스테이션(T'Station)에서 타이어 제품 4개 구매 온라인 고객을 대상으로 '스마트픽업' 서비스를 1000원에 제공한다.스마트픽업 서비스는 고객이 원하는 시간, 지정한 장소로 전문 드라이버가 방문해 직접 차를 수령하고 타이어 교체 작업 후 되돌려주는 프리미엄 서비스다.매장을 직접 방문하지 않고도 표준화된 서비스를 받을 수 있어 편리하고 시간을 절약할 수 있다.이벤트 기간 온·오프라인 연계(O2O) 서비스 플랫폼 티스테이션닷컴을 통해 전국(제주 제외)에서 한국타이어 승용차나 SUV용 제품 4개 구매하면 스마트픽업 1000원 이벤트가 자동으로 적용된다.한편, 티스테이션은 전문 인력과 첨단 장비로 전문적이고 표준화된 차량관리 서비스를 제공하는 타이어 중심 자동차 토탈 서비스 전문점이다.한국타이어를 포함해 미쉐린, 피렐리, 맥시스, 쿠퍼 등 모두 5개 브랜드 타이어를 판매하며, 소비자 니즈를 충족하기 위한 다양한 구매 선택 기회를 제공하고 있다.대전=양승민기자"
535," 금호타이어(073240)는 2일부터 일주일간 여성 아동·청소년을 대상으로 일명 ‘소녀들의 소원상자’라고 불리는 핑크박스 지원사업을 실시한다.금호타이어가 3년째 참가하고 있는 핑크박스 지원사업은 초록우산 어린이재단이 서울 지역 저소득층 여성 청소년(10~19세)을 대상으로 일반 물가에 비해 상대적으로 비싼 생리대, 속옷 등의 보건위생물품을 지원하는 캠페인이다. ‘소녀들의 핑크빛 미래를 응원한다’는 의미를 담은 핑크박스 캠페인은 부담스러운 생리대 가격을 감당하지 못하는 저소득층 여학생들의 안타까운 소식이 전해진 뒤 정부나 지자체의 손길이 닿지 않는 저소득층 여성 청소년들에게 최소한의 위생적 어려움을 해결할 수 있도록 2016년부터 시행됐다. 금호타이어가 준비한 핑크박스는 서울 금천구 및 종로구 내 도움이 필요한 청소년 약 90명(금천/종로구 드림스타트 협조)에게 제공된다. 강진구 금호타이어 경영지원팀장은 “2018년부터 시행한 핑크박스 지원사업으로 지난해까지 서울소재 360명의 아동·청소년들이 수혜를 받았다. 비록 작은 정성이지만 어려운 환경의 청소년들에게 건강하고 행복한 지역사회 구성원으로 성장할 것을 기원하며 조금이나마 힘이 되길 원한다”고 말했다. 금호타이어는 핑크박스 지원사업 이외에도 희망의 공부방 개설 후원 및 굴링픽 후원, 교통안전예방 교육기부, 모터스포츠 교육기부 활동 등 아동·청소년 대상 사회공헌활동에 힘쓰고 있다.이승현 "
536,"한국타이어앤테크놀로지의 사회공헌재단인 한국타이어나눔재단이 '2020 차량나눔' 사업의 공모를 20일부터 5월15일까지 진행한다고 19일 밝혔다.차량나눔 사업은 한국타이어의 핵심 비즈니스 특성인 '이동성'을 반영한 사회공헌 활동이다.2008년 시작돼 지난해까지 12년간 총 500여대의 차량을 사회복지기관에 지원, 전국 사회복지 현장의 효율적인 서비스 제공과 편리한 이동을 돕고 있다.2020 차량나눔 사업 심사는 차량 지원의 필요성 및 시급성, 기관의 신뢰성, 차량운영의 지속가능성 및 사업의 효과성 등이 기준이다. 1차 서류 심사, 2차 전문가 심사, 3차 현장 실사를 거쳐 최종 50개 기관을 선정해 6월19일에 발표할 예정이다. 선정된 기관에는 각 1대씩 총 50대의 경차가 지원된다. 차량지원 이외에도 차량 등록, 탁송 비용 등 차량 인수에 필요한 모든 비용이 지원되며 올해에는 안전한 운행을 위한 블랙박스도 새롭게 지원된다. 이에 더해 사회복지기관의 운전자들이 스스로 차량을 관리하며 유지해 나갈 수 있도록 운전자 안전교육 서비스도 추가적으로 제공한다. 또한 운행보고서를 바탕으로 선정된 우수 이용 기관에는 차량 운용에 관련된 물품을 제공해 기관들이 안전한 사회복지 서비스를 제공할 수 있도록 지속적으로 지원을 이어나갈 계획이다.심사 기준 및 일정 등 자세한 사항은 한국타이어나눔재단 홈페이지를 통해 확인 가능하다"
537," 한국타이어앤테크놀로지(이하 한국타이어)의 사회공헌재단인 한국타이어나눔재단이 ‘2020 차량나눔’ 사업의 공모를 4월 20일부터 5월 15일까지 진행한다.한국타이어나눔재단의 ‘차량나눔’ 사업은 한국타이어의 핵심 비즈니스 특성인 ‘이동성(Mobility)’을 반영한 대표적인 사회공헌 활동이다. [출처=한국타이어앤테크놀로지]2008년 시작돼 작년까지 12년 간 총 500여대의 차량을 이동에 어려움을 겪는 사회복지기관에 지원하여 전국 사회복지 현장의 효율적인 서비스 제공과 편리한 이동을 돕고 있다.‘2020 차량나눔’ 사업은 차량 지원의 필요성 및 시급성, 기관의 신뢰성, 차량운영의 지속가능성 및 사업의 효과성 등을 기준으로 1차 서류 심사, 2차 전문가 심사, 3차 현장 실사를 거쳐 최종 50개 기관을 선정해 6월 19일에 발표할 예정이다.선정된 기관에는 각 1대씩 총 50대의 경차가 지원된다. 자세한 사항은 한국타이어나눔재단 홈페이지를 통해 확인할 수 있다.강길홍기자"
538," 한국타이어앤테크놀로지㈜(이하 한국타이어)의 사회공헌재단인 한국타이어나눔재단은 '2020 차량나눔' 사업의 공모를 오는 20일부터 5월 15일까지 진행한다고 19일 밝혔다. 차량나눔 사업은 한국타이어의 핵심 비즈니스 특성인 '이동성(Mobility)'을 반영한 대표적인 사회공헌 활동이다. 2008년 시작돼 작년까지 12년 간 총 500여대의 차량을 이동에 어려움을 겪는 사회복지기관에 지원했다.   이 사업은 차량 지원의 필요성 및 시급성, 기관의 신뢰성, 차량운영의 지속가능성 및 사업의 효과성 등을 기준으로 1차 서류 심사, 2차 전문가 심사, 3차 현장 실사를 거쳐 최종 50개 기관을 선정, 6월 19일에 발표할 예정이다. 선정된 기관에는 각 1대씩 총 50대의 경차가 지원된다.   차량지원 이외에도 차량 등록, 탁송 비용 등 차량 인수에 필요한 모든 비용이 지원된다. 올해는 안전한 운행을 위한 블랙박스도 추가됐다. 또 사회복지기관의 운전자들이 스스로 차량을 관리하며 유지해 나갈 수 있도록 운전자 안전교육 서비스도 추가적으로 제공한다. 운행보고서를 바탕으로 선정된 우수 이용 기관에는 차량 운용에 관련된 물품을 제공해 기관들이 안전한 사회복지 서비스를 제공할 수 있도록 지속적으로 지원을 이어나갈 계획이다.   "
539,"[헤럴드경제=이민경 기자] 하청업체로부터 수억원을 받아 챙긴 혐의로 재판에 넘겨진 조현범(48) 한국타이어앤테크놀로지(옛 한국타이어) 대표가 1심에서 징역형을 선고받았다.서울중앙지법 형사1단독 박진환 부장판사는 배임수재 등 혐의로 기소된 조 대표에 대해 징역 3년에 집행유예 4년을 선고했다. 추징금 6억1500만원도 선고했다.박 부장판사는 조 대표가 하청업체와의 신임관계를 저버리고 거래상 우월한 지위를 이용해 납품회사 임원으로부터 장기간 돈을 받아왔고, 수수금액도 매우 크다고 지적했다. 협력 업체와 지속적 거래관계를 유지해 사실상 납품 관련한 업무 편의를 봐줬다고도 했다. 뿐만 아니라 돈을 숨길 목적으로 차명 계좌를 만든 점은 죄질이 안 좋다고 말했다. 다만 범행을 자백하고 횡령금액을 전부 반환했으며, 피해자들이 선처를 구하고 있다는 점을 고려했다고 덧붙였다.조 대표는 2008~2010년 하청업체로부터 납품 대가로 매달 수백만원씩 총 6억원가량을 챙긴 혐의로 기소됐다. 2008~2017년 계열사 자금 2억6000여만원을 정기적으로 횡령한 혐의도 받았다. 조 대표는 지인의 매형 명의로 차명 통장을 제공받는가 하면, 받은 돈을 유흥비로 사용하기 위해 차명 계좌를 주점 측으로부터 받은 것으로 파악됐다.조 대표는 조양래 전 한국타이어 회장의 둘째아들로, 1998년 한국타이어에 입사해 2018년 한국타이어 대표에 선임됐다. 2001년 이명박 전 대통령의 셋째딸 수연 씨와 결혼했다. 검찰은 결심공판에서 조 대표에게 징역 4년을 구형했다"
540,"한국타이어가 헝가리에 이어 미국 테네시 공장도 2주간 가동을 중단한다.    한국타이어앤테크놀로지는 26일 신종 코로나바이러스 감염증(코로나19) 사태로 인해 미국 테네시 클락스빌 공장을 30일부터 다음 달 12일까지 닫는다고 밝혔다.    완성차업체 공장이 대부분 멈춘 상황에 타이어를 계속 생산하면 재고가 쌓이는 점과 직원들의 안전 우려를 고려한 조치다.    2017년 준공된 테네시 공장은 초고성능·승용차용, 경트럭용 타이어를 중점 생산한다.    한국타이어는 헝가리 공장도 30일부터 다음 달 7일까지 닫기로 했다.한국타이어 미국 테네시공장[한국타이어 제공. 재판매 및 DB 금지]   "
541," 금호타이어는 2일부터 8일까지 일주일간 핑크박스 지원사업을 실시한다고 4일 밝혔다.   금호타이어가 3년째 참가하고 있는 핑크박스 지원사업은 서울 지역 저소득층 소녀(10~19세)들을 대상으로 일반 물가에 비해 상대적으로 비싼 생리대, 속옷 등의 보건위생물품을 지원해 건강한 성장을 도모하는 초록우산 어린이재단의 캠페인이다. 금호타이어가 준비한 핑크박스는 서울 금천구 및 종로구에 거주하는 청소년 약 90명에게 제공된다.   강진구 금호타이어 경영지원팀장은 ""2018년부터 시행한 핑크박스 사업으로 지난해까지 서울지역 360명의 아동, 청소년을 지원했다. 비록 작은 정성이지만 어려운 환경의 청소년들에게 건강하고 행복한 지역사회 구성원으로 성장할 것을 기원하며 조금이나마 힘이 되길 원한다""고 말했다.   금호타이어는 핑크박스 지원사업 이외에도 희망의 공부방 개설 후원 및 굴링픽 후원, 교통안전예방 교육기부, 모터스포츠 교육기부 활동 등 아동·청소년 대상 사회공헌활동을 펼치고 있다.   "
542,"국토교통부는 볼보자동차코리아와 한국지엠, 재규어랜드로버코리아, 아우디폭스바겐코리아 등에서 수입·판매한 총 32개 차종 3만9천760대에서 제작결함이 발견돼 시정조치(리콜)한다고 27일 밝혔다.     볼보자동차코리아에서 수입, 판매(판매이전 포함)한 XC60 등 8개 차종 1만3천846대는 비상자동제동장치(AEBS)의 소프트웨어 오류로 전방 장애물을 제대로 인식하지 못해 안전 운행에 지장을 줄 가능성이 확인됐다.리콜 대상 자동차[국토교통부 제공. 재판매 및 DB 금지]    한국지엠(GM)에서 수입, 판매한 볼트 EV 차종 9천233대는 한국교통안전공단에서 자동차 자기인증적합조사를 실시한 결과 타이어 공기압 경고장치가 안전기준에 부적합한 것으로 확인돼 우선 리콜을 진행하고, 추후 시정률 등을 감안해 과징금을 부과할 계획이다.    재규어랜드로버코리아에서 수입, 판매한 디스커버리 스포츠 2.0D 등 2개 차종 8천642대는 긴급제동신호장치가 안전기준에 부적합한 것으로 확인돼 우선 시정조치를 한 뒤 나중에 시정률 등을 감안해 과징금을 부과하기로 했다. 리콜 대상 자동차[국토교통부 제공. 재판매 및 DB 금지]    아우디폭스바겐코리아가 수입, 판매한 골프 1.6 TDI BMT 등 5개 차종 3천337대는 변속기 내 부품인 어큐뮬레이터(오일압력 생성기) 결함으로 계속 운행할 경우 변속기가 작동하지 않을 가능성이 확인됐다.    혼다코리아에서 수입, 판매한 오딧세이 2천424대는 조립 과정에서 3열 좌측 전기소켓(시거잭)의 연결 배선이 특정 부품에 눌려 배선 피복이 벗겨지고, 이로 인해 화재가 발생할 수 있어 시정조치에 들어간다.    포르쉐코리아에서 수입, 판매한 마칸 1천276대는 뒷좌석에 과도한 무게가 실릴 경우 연료펌프 커버가 연료펌프 상단부를 눌러 연결 파이프 주입구에 미세한 균열을 만들고 이로 인해 불이 날 가능성이 확인됐다.    한불모터스에서 수입, 판매(판매이전 포함)한 시트로엥 C3 에어크로스 1.5 BlueHDi 등 10개 차종 700대는 냉각수 호스가 손상되고 이로 인해 엔진이 과열될 수 있어 시정조치에 들어간다.리콜 대상 자동차[국토교통부 제공. 재판매 및 DB 금지]    BMW코리아에서 수입, 판매한 X6 xDrive30d 등 3개 차종 205대는 차량 뒤쪽 스포일러의 고정 결함으로, M6 그란쿠페 97대는 보조 제동등 고정너트의 결함으로 주행 중 해당 부품이 빠져 뒤따라오는 차량의 안전 운행에 지장을 줄 가능성이 확인됐다.    이번 리콜과 관련해 해당 제작사에서는 자동차 소유자에게 우편과 휴대전화 문자로 시정방법 등을 알리게 되며, 결함시정 전에 자동차 소유자가 결함내용을 자비로 수리한 경우에는 제작사에 수리한 비용에 대한 보상을 신청할 수 있다.    국토부는 자동차의 제작결함정보를 수집·분석하는 자동차리콜센터(www.car.go.kr, ☎ 080-357-2500)를 운영하고 있으며, 홈페이지에서 차량번호와 차대번호를 입력하면 상시적으로 해당 차량의 리콜대상 여부와 구체적인 제작결함 사항을 확인할 수 있다.◇ 리콜 대상 자동차   "
543," 금호타이어는 폭스바겐 그룹 소속 스페인 세아트의 소형 해치백 베스트셀러 '이비자'에 신차용 타이어(OE)인 ES31를 공급한다고 25일 밝혔다.세아트는 스페인 유일 자동차 기업이다. 이비자는 1984년 생산을 시작해 현재까지도 세아트를 대표하는 베스트이자 스테디셀링 모델로, 콤팩트 해치백 5세대 이비자는 폭스바겐 그룹의 MQB 플랫폼을 적용해 감각적인 디자인과 우수한 주행성능 등을 자랑한다.금호타이어는 지난 2017년 세아트와 같은 그룹인 폭스바겐 폴로 전용제품으로 친환경 타이어 에코윙 ES01 공급을 시작했고, 지난해 말부터는 업그레이드 된 제품인 ES31로 교체 공급 중이다. 이처럼 이미 폴로에 ES31를 공급해왔기 때문에 별도 테스트 없이 이번에도 ES31 공급 거래가 결정됐다. [사진=금호타이어]한편 금호타이어는 지난 2006년부터 폭스바겐 폴로에 OE공급을 진행해왔고 폴로 전용 친환경 제품은 지난 2015년 3월부터 개발에 착수해 성능, 기술, 양산 승인을 받은 후 2017년부터 공급을 시작한 바 있다.에코윙 ES31은 금호타이어가 2018년 유럽용 친환경 여름용 타이어로 새롭게 출시한 제품으로 EU 환경 규제에 따라 성능은 유지하되 CO2 발생 저감을 위해 개발된 제품이다. 기존 제품보다 회전저항을 낮춰 에너지 손실을 최소화했고 최적의 트레드 패턴 설계와 신소재 사용으로 젖은 노면 제동력, 마일리지, 소음 등 균형 잡힌 주행성능을 구현했다.이비자는 스페인 바르셀로나 인근 마르토렐 공장에서 생산돼 유럽 내에서 판매될 예정이다. 금호타이어는 국내 곡성공장에서 생산된 제품을 공급한다.김인수 금호타이어 OE영업담당 상무는 ""금호타이어의 친환경 타이어가 폭스바겐 그룹 내에서의 검증은 완료됐고 해외 특히 유럽시장에서 꾸준히 인정받고 있다는 것""이라며 ""앞으로도 축적된 기술력을 바탕으로 타이어의 새로운 친환경성을 제시할 수 있도록 노력하겠다""고 말했다.황금빛기자"
544,"/사진=금호타이어 제공.금호타이어가 고객과의 적극적인 소통을 위해 소셜미디어 채널을 강화하고 있다.금호타이어는 오는 21일까지 ‘금호타이어’ 카카오톡 채널을 신규 추가하고 금호타이어 페이스북 이벤트 게시글에 인증 캡처화면을 첨부해 댓글로 응모하는 고객을 대상으로 추첨을 통해 CGV 영화 관람권과 스타벅스 아메리카노 쿠폰 등을 제공할 예정이라고10일 밝혔다. ‘금호타이어’ 카카오톡 채널은 카카오톡 상단 검색창에서 ‘금호타이어’ 검색 후 신규 채널로 추가하면 금호타이어 유튜브 ‘엑스타TV’ 및 공식 페이스북 등을 통해 발행하는 컨텐츠 및 이벤트·프로모션 정보를 받아 볼 수 있다. 자세한 사항은 금호타이어 공식 페이스북을 통해 확인하면 된다.금호타이어 관계자는 “금호타이어는 지난해 11월에는 ‘금호타이어 트럭&버스’ 채널을 추가 오픈해 국내 상용차 고객과도 활발한 소통을 이어나가고 있다.”며 “카카오톡 채널 이외에도 유튜브, 페이스북 등 다양한 소셜미디어를 통해 금호타이어와 관련된 다양한 소식과 유익한 정보들을 전해주기 위해 노력하고 있다”고 말했다.금호타이어는 올해 창립 60주년을 맞아 고객과의 소통창구 1순위인 홈페이지를 지난달 전면 리뉴얼 오픈했다. 일관된 도메인으로 접속 지역에 따라 각 법인·지사별 홈페이지로 자동 연결 시키는 ‘Smart Konnect’ 시스템을 적용했으며, 국내 타이어 3사중 최초로 ‘차량번호 검색 서비스’를 도입해 차주들이 간편하게 타이어를 추천받을 수 있는 것이 특징이다. 광주=이재호 기자"
545, YTN을 검색해 채널 추가 [전화] 02-398-8585 [메일]
546,오늘(18일) 오후 1시 27분쯤 제주시 화북공업단지 인근 한 타이어 판매점에서 불이 났다는 신고가 접수됐습니다.화재 현장은 타이어 등이 타면서 검은 연기가 치솟고 있습니다.소방당국은 화재를 진압하는 한편 인명 피해 발생 여부를 확인하고 있습니다.[MBN 온라인뉴스팀]
547,"한국타이어가 AI(인공지능)와 IoT(사물인터넷) 기술을 활용한 설비 이상 탐지 예측 시스템 CMS+(Hankook Condition Monitoring System Plus)를 개발해 스마트 팩토리 구축에 나선다.20일 한국타이어에 따르면 이번에 개발된 설비 이상 탐지 예측 시스템은 AI와 IoT 기술을 접목해 기존 시스템보다 정확한 이상 징후 파악과 빠른 대응을 가능하게 해주는 것이 특징이다. 일반적인 설비 이상 탐지 예측 시스템은 설비의 핵심부품에 센서를 부착해 이를 통해 수집된 진동, 소음정보를 전문가가 직접 분석하고 판단하여 이상 유무를 가려내는 방식으로 운영된다.특히 CMS+는 ‘차세대 무선 기반의 IoT 모듈 - 게이트웨이(Gateway) – 서버’를 거치는 3단계 AI 알고리즘을 기반으로 기존 시스템에 비해 예측 정확도가 3~4배 높은 수준의 데이터 분석이 가능하다. 한국타이어는 현재 국내 공장 모델 설비에 새로운 시스템을 설치하고 운영 중이며, 글로벌 전 공장으로 시스템을 확산 적용할 계획이다. 또 개발된 시스템을 더욱 발전시키기 위해 증강현실(Augmented Reality, AR) 기술과도 접목해 현장에서 확인하기 어려운 데이터 흐름들을 쉽게 파악할 수 있도록 구현 중에 있다. 이밖에 KAIST와 진행하고 있는 다양한 공동 연구개발을 통해 AI 영역을 단계적으로 확장하며 스마트 팩토리 구축에 역량을 집중할 예정이다"
548,"넥센타이어는 프리미엄 타이어 제품 '엔페라AU7'을 독일 폭스바겐의 북미 판매용 '파사트' 차량에 공급한다고 9일 밝혔다.    폭스바겐 '파사트'는 전 세계 중형차 중 처음으로 3천만대 이상 판매된 장수 모델이다.    역동적인 차체 비율과 넓은 실내공간, 첨단 운전자 지원시스템 등으로 우수한 품질을 갖춘 패밀리 카로 평가받는다.    넥센타이어는 ""사계절용 타이어 '엔페라AU7'은 고급 세단을 위해 개발된 제품으로, 북미 지역의 다양한 기후와 도로 상황에 최적화된 주행성능을 제공한다""고 설명했다.    특히 소음, 진동에서 기존 제품보다 강화된 설계기준을 적용해 안락한 주행성능도 확보했다고 덧붙였다.    넥센타이어는 이에 앞서 폭스바겐 '제타', '폴로', '티록' 등 차량에도 지속해서 신차용 타이어를 공급하고 있다.   "
549,"금호타이어 신제품 솔루스 4S HA32 (사진제공=금호타이어)금호타이어(대표 전대진)가 유럽 전용 제품인 사계절용 타이어 '솔루스4S HA32(이하 솔루스 HA32)'를 출시했다. 이 제품은 유럽 기후와 도로 조건에 맞춰 특별히 설계된 사계절 타이어로 마른 노면과 젖은 노면 뿐만 아니라 눈길에서도 안정적인 주행성능을 구현하는 것이 특징이다.신제품 솔루스 HA32는 최첨단 소재 컴파운드와 지그재그로 교차하는 V자형 패턴을 적용하여 접지력과 배수 성능을 최적화 했다. 그 결과 기존 제품대비 15% 이상 제동 성능이 향상됐고, 젖은 노면 제동력 라벨링 등급 또한 유럽기준 전체 B등급을 획득했다. 이와 함께 3차원 입체 사이프 등 최적화된 패턴 설계를 통해 빗길, 눈길뿐만 아니라 빙판이 살짝 녹은 슬러시 노면까지 어떤 계절에서도 대응이 가능하도록 향상된 핸들링과 제동 성능을 발휘한다.'솔루스 HA32'는 14인치부터 18인치까지 총 42개 규격의 폭넓은 라인업으로 유럽시장에 출시되며, SUV 시장 수요 증가에 발맞춰 연내 최대 20인치 SUV 제품까지 확대될 계획이다.전대진 금호타이어 사장은 ""금호타이어는 독자적인 타이어 기술 개발과 끊임없는 연구에 매진하며 세계적인 타이어 개발에 힘쓰고 있다. 신제품 '솔루스 4S HA32'는 유럽 시장에서 새로운 고성능 타이어로 자리잡으며, 브랜드 이미지를 제고할 계획이다""고 말했다.한편, 유럽은 지역 특성에 따라 시장 수요 차이가 크게 발생하는 만큼 금호타이어는 지역마다 차별화된 영업 및 마케팅 활동을 실시하고 있다. 대중적으로 인기가 높은 토트넘 핫스퍼, 올림피크 리옹과의 파트너십을 적극적으로 활용하여 브랜드 인지도를 높이고 온라인/디지털 마케팅 강화를 통한 영업망 확대에 노력하고 있다.송민수 수습기자"
550,"한국타이어앤테크놀로지㈜의 타이어 중심 자동차 토탈 서비스 전문점인 티스테이션(T’Station)이 6월19일까지 비대면 서비스인 '스마트픽업서비스'와 '스마트안심서비스'를 무상으로 제공하고, 제휴카드 결제 시 모바일 주유권을 증정하는 이벤트를 진행한다.이번 행사는 신종 코로나바이러스 감염증(코로나19) 확산으로 오프라인 매장 방문을 주저하는 소비자들에게 편안하고 안심할 수 있는 환경에서 타이어 교체 서비스를 제공하기 위해 마련됐다.행사 기간 동안 한국타이어의 초고성능 타이어 라인업인 벤투스(Ventus)를 비롯해 다이나프로(Dynapro), 키너지(Kinergy) 브랜드 상품을 4개 구매하면 스마트픽업서비스와 스마트안심서비스가 무료로 제공된다. 또한, 행사 상품 4개를 제휴카드(KB국민, 삼성, 씨티)로 전액 결제할 경우 모바일주유권 4만원권이 추가로 제공된다.스마트픽업서비스는 고객이 원하는 시간, 지정한 장소로 전문 드라이버가 방문해 직접 차를 수령하고 타이어 교체 작업 후 되돌려주는 티스테이션만의 차별화된 프리미엄 서비스다. 매장을 직접 방문하지 않고도 티스테이션에서 제공하는 표준화된 서비스를 받을 수 있는 만큼, 편리한 것은 물론 시간 절약도 가능하다.티스테이션 매장과 제품을 선택해 전화로 신청하면 원하는 시간, 장소에 전문기사가 방문한다. 온·오프라인 연계(O2O) 서비스 플랫폼 티스테이션닷컴을 통해 구매할 경우에는 1000원에 스마트픽업서비스 이용이 가능하다.스마트안심서비스는 고객이 티스테이션에서 타이어를 구매·장착 후 1년 또는 1만6000km 이내에 주행 중 파손된 타이어를 동일한 제품의 새 타이어로 무상 교체해주는 서비스다. 차량 1대당 1회에 한해 타이어 1개가 무상으로 제공되며, 고객 과실로 인해 파손된 타이어도 보상 대상에 포함된다. 단, 수리 가능한 단순 펑크나 편마모, 단차마모 등과 같은 이상 마모는 보상 대상에서 제외된다.☞공감언론 뉴시스"
551," 한국타이어앤테크놀로지(이하 한국타이어)는 타이어 중심 자동차 토탈 서비스 전문점인 티스테이션이 다음달 19일까지 비대면 서비스인 '스마트픽업서비스'와 '스마트안심서비스'를 무상으로 제공하고 제휴카드 결제 시 모바일 주유권을 증정하는 이벤트를 진행한다고 20일 밝혔다.행사 기간 한국타이어의 초고성능 타이어 라인업인 벤투스를 비롯해 다이나프로, 키너지 브랜드 상품을 4개 구매하면 스마트픽업서비스와 스마트안심서비스가 무료로 제공된다. 또 행사상품 4개를 제휴카드로 전액 결제할 경우 모바일주유권 4만원권이 추가로 제공된다.스마트픽업서비스는 고객이 원하는 시간, 지정한 장소로 전문 드라이버가 방문해 직접 차를 수령하고 타이어 교체 작업 후 되돌려주는 티스테이션만의 프리미엄 서비스다. 온·오프라인 연계(O2O) 서비스 플랫폼인 티스테이션닷컴을 통해 구매할 경우에는 1000원에 스마트픽업서비스 이용이 가능하다.스마트안심서비스는 고객이 티스테이션에서 타이어를 구매·장착 후 1년 또는 1만6000㎞ 이내에 주행 중 파손된 타이어를 동일한 제품의 새 타이어로 무상 교체해주는 서비스다. 차량 1대당 1회에 한해 타이어 1개가 무상으로 제공되며 고객 과실로 인해 파손된 타이어도 보상 대상에 포함된다. 단 수리 가능한 단순 펑크나 편마모, 단차마모 등과 같은 이상 마모는 보상 대상에서 제외된다.장우진기자"
